WP_002725873.1	lcl|NZ_JQOY01000020.1_cds_WP_000340715.1_812	93.902	82	106
WP_011669917.1	lcl|NZ_JQOY01000020.1_cds_WP_000410273.1_811	92.903	310	318
WP_011669917.1	lcl|NZ_JQOY01000020.1_cds_WP_000093099.1_792	58.730	63	318
WP_011669917.1	lcl|NZ_JQOY01000020.1_cds_WP_000646256.1_808	27.711	249	318
WP_011669917.1	lcl|NZ_JQOY01000001.1_cds_WP_000744700.1_44	23.148	324	318
WP_011669917.1	lcl|NZ_JQOY01000020.1_cds_WP_000600889.1_783	23.273	275	318
WP_011669917.1	lcl|NZ_JQOY01000020.1_cds_WP_000723092.1_730	23.875	289	318
WP_011669917.1	lcl|NZ_JQOY01000020.1_cds_WP_001067556.1_805	23.708	329	318
WP_011669918.1	lcl|NZ_JQOY01000020.1_cds_WP_000202825.1_773	42.493	353	361
WP_011669919.1	lcl|NZ_JQOY01000020.1_cds_WP_000282880.1_734	37.903	124	220
WP_011669919.1	lcl|NZ_JQOY01000015.1_cds_WP_001099029.1_574	27.803	223	220
WP_011669919.1	lcl|NZ_JQOY01000020.1_cds_WP_001068986.1_755	31.522	92	220
WP_011669919.1	lcl|NZ_JQOY01000081.1_cds_WP_000840860.1_2477	29.808	104	220
WP_011669919.1	lcl|NZ_JQOY01000108.1_cds_WP_000868621.1_2999	29.670	91	220
WP_011669919.1	lcl|NZ_JQOY01000063.1_cds_WP_001114264.1_1998	26.136	176	220
WP_011669919.1	lcl|NZ_JQOY01000113.1_cds_WP_000262844.1_3049	25.121	207	220
WP_020780109.1	lcl|NZ_JQOY01000020.1_cds_WP_001230564.1_780	36.873	339	354
WP_020780109.1	lcl|NZ_JQOY01000020.1_cds_WP_000582619.1_776	34.663	326	354
WP_020780109.1	lcl|NZ_JQOY01000151.1_cds_WP_001011675.1_3497	34.237	295	354
WP_020780109.1	lcl|NZ_JQOY01000020.1_cds_WP_001230564.1_780	36.873	339	354
WP_020780109.1	lcl|NZ_JQOY01000020.1_cds_WP_000582619.1_776	34.663	326	354
WP_020780109.1	lcl|NZ_JQOY01000151.1_cds_WP_001011675.1_3497	34.237	295	354
WP_011669921.1	lcl|NZ_JQOY01000025.1_cds_WP_001014595.1_1001	29.577	213	230
WP_011669921.1	lcl|NZ_JQOY01000072.1_cds_WP_000721859.1_2276	32.743	113	230
WP_011669922.1	lcl|NZ_JQOY01000020.1_cds_WP_000698821.1_770	41.857	614	599
