WP_002725873.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000340715.1_116	93.902	82	106
WP_011669917.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000410273.1_115	92.903	310	318
WP_011669917.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000646251.1_112	27.711	249	318
WP_011669917.1	lcl|NZ_JAMKEN010000010.1_cds_WP_000744700.1_249	23.148	324	318
WP_011669917.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000600889.1_82	23.273	275	318
WP_011669917.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000723090.1_30	23.875	289	318
WP_011669917.1	lcl|NZ_JAMKEN010000001.1_cds_WP_250180907.1_88	21.981	323	318
WP_011669917.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001067557.1_109	23.708	329	318
WP_011669918.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000202827.1_72	42.776	353	361
WP_011669919.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000282881.1_34	29.224	219	220
WP_011669919.1	lcl|NZ_JAMKEN010000005.1_cds_WP_001099029.1_2974	27.803	223	220
WP_011669919.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001068986.1_55	31.522	92	220
WP_011669919.1	lcl|NZ_JAMKEN010000040.1_cds_WP_000840860.1_2589	29.808	104	220
WP_011669919.1	lcl|NZ_JAMKEN010000020.1_cds_WP_000868621.1_1330	29.670	91	220
WP_011669919.1	lcl|NZ_JAMKEN010000045.1_cds_WP_000262844.1_2723	25.121	207	220
WP_011669919.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001114267.1_27	26.136	176	220
WP_020780109.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001230564.1_79	36.873	339	354
WP_020780109.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000582618.1_75	34.663	326	354
WP_020780109.1	lcl|NZ_JAMKEN010000060.1_cds_WP_001011675.1_3369	34.237	295	354
WP_020780109.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001230564.1_79	36.873	339	354
WP_020780109.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000582618.1_75	34.663	326	354
WP_020780109.1	lcl|NZ_JAMKEN010000060.1_cds_WP_001011675.1_3369	34.237	295	354
WP_011669921.1	lcl|NZ_JAMKEN010000073.1_cds_WP_061234044.1_3648	42.771	166	230
WP_011669921.1	lcl|NZ_JAMKEN010000029.1_cds_WP_001014587.1_1844	29.577	213	230
WP_011669921.1	lcl|NZ_JAMKEN010000011.1_cds_WP_000721859.1_346	32.743	113	230
WP_011669923.1	lcl|NZ_JAMKEN010000013.1_cds_WP_001281953.1_581	31.989	372	387
WP_011669923.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000608295.1_107	33.898	236	387
WP_011669923.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000947839.1_81	32.700	263	387
WP_011669923.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001198107.1_108	37.864	206	387
WP_011669923.1	lcl|NZ_JAMKEN010000001.1_cds_M9Y90_RS00370_74	26.944	360	387
WP_011669923.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000575398.1_92	30.594	219	387
WP_011669923.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000575178.1_36	28.269	283	387
WP_011669923.1	lcl|NZ_JAMKEN010000011.1_cds_WP_000538750.1_365	26.168	321	387
WP_011669923.1	lcl|NZ_JAMKEN010000016.1_cds_WP_001982414.1_933	24.895	237	387
WP_020780103.1	lcl|NZ_JAMKEN010000073.1_cds_WP_061234044.1_3648	35.656	244	572
WP_020780103.1	lcl|NZ_JAMKEN010000004.1_cds_WP_000613386.1_2558	24.841	157	572
WP_020780103.1	lcl|NZ_JAMKEN010000011.1_cds_WP_000721859.1_346	32.479	117	572
WP_020780103.1	lcl|NZ_JAMKEN010000073.1_cds_WP_061234044.1_3648	35.656	244	572
WP_020780103.1	lcl|NZ_JAMKEN010000004.1_cds_WP_000613386.1_2558	24.841	157	572
WP_020780103.1	lcl|NZ_JAMKEN010000011.1_cds_WP_000721859.1_346	32.479	117	572
WP_011669926.1	lcl|NZ_JAMKEN010000013.1_cds_WP_001281953.1_581	29.969	327	417
WP_011669926.1	lcl|NZ_JAMKEN010000001.1_cds_WP_001198107.1_108	36.667	270	417
WP_011669926.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000575178.1_36	34.749	259	417
WP_011669926.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000608295.1_107	33.219	292	417
WP_011669926.1	lcl|NZ_JAMKEN010000001.1_cds_M9Y90_RS00370_74	29.367	395	417
WP_011669926.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000575398.1_92	31.179	263	417
WP_011669926.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000947839.1_81	28.044	271	417
WP_011669926.1	lcl|NZ_JAMKEN010000011.1_cds_WP_000538750.1_365	25.258	388	417
WP_011669926.1	lcl|NZ_JAMKEN010000016.1_cds_WP_001982414.1_933	24.686	239	417
WP_020780101.1	lcl|NZ_JAMKEN010000007.1_cds_WP_000870126.1_3516	25.503	149	342
WP_020780101.1	lcl|NZ_JAMKEN010000007.1_cds_WP_000870126.1_3516	25.503	149	342
WP_011669928.1	lcl|NZ_JAMKEN010000004.1_cds_WP_000613386.1_2558	22.308	130	362
WP_011669928.1	lcl|NZ_JAMKEN010000004.1_cds_WP_000613386.1_2558	22.308	130	362
WP_004779589.1	lcl|NZ_JAMKEN010000006.1_cds_WP_000012765.1_3358	30.833	120	210
WP_004779550.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000517242.1_100	32.941	85	244
WP_004779595.1	lcl|NZ_JAMKEN010000073.1_cds_WP_061234044.1_3648	32.174	230	242
WP_004779595.1	lcl|NZ_JAMKEN010000029.1_cds_WP_001014587.1_1844	31.100	209	242
WP_004779595.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000848239.1_65	31.092	119	242
WP_011669930.1	lcl|NZ_JAMKEN010000010.1_cds_WP_000998676.1_223	31.474	251	255
WP_011669930.1	lcl|NZ_JAMKEN010000006.1_cds_WP_000566240.1_3247	34.884	172	255
WP_011669930.1	lcl|NZ_JAMKEN010000046.1_cds_WP_000043153.1_2756	26.038	265	255
WP_011669930.1	lcl|NZ_JAMKEN010000006.1_cds_WP_001968389.1_3276	27.757	263	255
WP_011669930.1	lcl|NZ_JAMKEN010000034.1_cds_WP_000653653.1_2224	27.481	262	255
WP_011669930.1	lcl|NZ_JAMKEN010000027.1_cds_WP_000351753.1_1764	24.164	269	255
WP_011669930.1	lcl|NZ_JAMKEN010000012.1_cds_WP_061269875.1_528	27.568	185	255
WP_011669930.1	lcl|NZ_JAMKEN010000042.1_cds_WP_001069862.1_2650	26.220	164	255
WP_011669930.1	lcl|NZ_JAMKEN010000001.1_cds_WP_000723090.1_30	27.861	201	255
WP_011669930.1	lcl|NZ_JAMKEN010000042.1_cds_WP_002067215.1_2644	27.320	194	255
WP_011669930.1	lcl|NZ_JAMKEN010000014.1_cds_WP_000093664.1_714	23.000	200	255
