WP_002725873.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002725873.1_1517	100.000	106	106
WP_011669917.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733579.1_1516	99.677	310	318
WP_011669917.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733534.1_1513	27.309	249	318
WP_011669917.1	lcl|NZ_JADDUZ010000018.1_cds_WP_002722638.1_683	24.611	321	318
WP_011669917.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740024.1_1422	23.132	281	318
WP_011669917.1	lcl|NZ_JADDUZ010000007.1_cds_WP_002728309.1_3090	25.723	311	318
WP_011669917.1	lcl|NZ_JADDUZ010000014.1_cds_WP_002743770.1_380	21.387	173	318
WP_011669917.1	lcl|NZ_JADDUZ010000002.1_cds_WP_016749081.1_1484	23.841	151	318
WP_011669919.1	lcl|NZ_JADDUZ010000031.1_cds_WP_032856387.1_1624	27.556	225	220
WP_011669919.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002742128.1_1426	26.609	233	220
WP_011669919.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733661.1_1446	34.783	92	220
WP_011669919.1	lcl|NZ_JADDUZ010000019.1_cds_WP_002731944.1_726	30.172	116	220
WP_011669919.1	lcl|NZ_JADDUZ010000010.1_cds_WP_002726501.1_60	30.851	94	220
WP_011669919.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733618.1_1419	25.000	176	220
WP_011669919.1	lcl|NZ_JADDUZ010000061.1_cds_WP_016749129.1_2801	24.155	207	220
WP_020780109.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740722.1_1473	36.607	336	354
WP_020780109.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740726.1_1469	33.432	338	354
WP_020780109.1	lcl|NZ_JADDUZ010000025.1_cds_WP_002730849.1_1197	34.722	288	354
WP_020780109.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740722.1_1473	36.607	336	354
WP_020780109.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740726.1_1469	33.432	338	354
