WP_002725873.1	lcl|NZ_AFJV02000132.1_cds_WP_000340715.1_1116	93.902	82	106
WP_011669917.1	lcl|NZ_AFJV02000132.1_cds_WP_000410273.1_1117	92.903	310	318
WP_011669917.1	lcl|NZ_AFJV02000132.1_cds_WP_000093099.1_1137	58.730	63	318
WP_011669917.1	lcl|NZ_AFJV02000132.1_cds_WP_000646250.1_1120	28.112	249	318
WP_011669917.1	lcl|NZ_AFJV02000098.1_cds_WP_000744700.1_1999	23.148	324	318
WP_011669917.1	lcl|NZ_AFJV02000132.1_cds_WP_000600889.1_1146	23.273	275	318
WP_011669917.1	lcl|NZ_AFJV02000104.1_cds_WP_000723090.1_1859	23.875	289	318
WP_011669917.1	lcl|NZ_AFJV02000132.1_cds_WP_001067557.1_1123	23.708	329	318
WP_011669918.1	lcl|NZ_AFJV02000132.1_cds_WP_000202830.1_1156	42.776	353	361
WP_011669919.1	lcl|NZ_AFJV02000104.1_cds_WP_000282880.1_1863	37.903	124	220
WP_011669919.1	lcl|NZ_AFJV02000002.1_cds_WP_001099029.1_3761	27.803	223	220
WP_011669919.1	lcl|NZ_AFJV02000132.1_cds_WP_001068986.1_1174	31.522	92	220
WP_011669919.1	lcl|NZ_AFJV02000064.1_cds_WP_000840858.1_2604	29.808	104	220
WP_011669919.1	lcl|NZ_AFJV02000121.1_cds_WP_000868621.1_1439	29.670	91	220
WP_011669919.1	lcl|NZ_AFJV02000065.1_cds_WP_000262844.1_2577	25.121	207	220
WP_011669919.1	lcl|NZ_AFJV02000104.1_cds_WP_001114267.1_1856	26.136	176	220
WP_011669919.1	lcl|NZ_AFJV02000110.1_cds_WP_001114267.1_1760	26.136	176	220
WP_020780109.1	lcl|NZ_AFJV02000132.1_cds_WP_001230564.1_1149	36.873	339	354
WP_020780109.1	lcl|NZ_AFJV02000132.1_cds_WP_000582618.1_1153	34.663	326	354
WP_020780109.1	lcl|NZ_AFJV02000124.1_cds_WP_001011675.1_1355	34.237	295	354
WP_020780109.1	lcl|NZ_AFJV02000132.1_cds_WP_001230564.1_1149	36.873	339	354
WP_020780109.1	lcl|NZ_AFJV02000132.1_cds_WP_000582618.1_1153	34.663	326	354
WP_020780109.1	lcl|NZ_AFJV02000124.1_cds_WP_001011675.1_1355	34.237	295	354
WP_011669921.1	lcl|NZ_AFJV02000112.1_cds_WP_001014594.1_1660	29.577	213	230
WP_011669921.1	lcl|NZ_AFJV02000163.1_cds_WP_000721859.1_311	32.743	113	230
WP_011669922.1	lcl|NZ_AFJV02000132.1_cds_WP_000698820.1_1159	41.857	614	599
WP_011669923.1	lcl|NZ_AFJV02000132.1_cds_WP_000582222.1_1135	37.805	246	387
WP_011669923.1	lcl|NZ_AFJV02000159.1_cds_WP_001281953.1_424	31.989	372	387
WP_011669923.1	lcl|NZ_AFJV02000132.1_cds_WP_000608295.1_1125	33.898	236	387
WP_011669923.1	lcl|NZ_AFJV02000132.1_cds_WP_000947844.1_1147	32.700	263	387
WP_011669923.1	lcl|NZ_AFJV02000132.1_cds_WP_001198107.1_1124	37.864	206	387
WP_011669923.1	lcl|NZ_AFJV02000132.1_cds_WP_000346036.1_1154	26.944	360	387
WP_011669923.1	lcl|NZ_AFJV02000132.1_cds_WP_000575178.1_1193	28.269	283	387
WP_011669923.1	lcl|NZ_AFJV02000163.1_cds_WP_000538752.1_293	26.168	321	387
WP_011669923.1	lcl|NZ_AFJV02000050.1_cds_WP_001982414.1_2842	24.895	237	387
WP_011669924.1	lcl|NZ_AFJV02000132.1_cds_WP_000698820.1_1159	27.316	626	583
WP_020780103.1	lcl|NZ_AFJV02000011.1_cds_WP_000613386.1_3415	24.841	157	572
WP_020780103.1	lcl|NZ_AFJV02000163.1_cds_WP_000721859.1_311	32.479	117	572
WP_020780103.1	lcl|NZ_AFJV02000011.1_cds_WP_000613386.1_3415	24.841	157	572
WP_020780103.1	lcl|NZ_AFJV02000163.1_cds_WP_000721859.1_311	32.479	117	572
WP_011669926.1	lcl|NZ_AFJV02000159.1_cds_WP_001281953.1_424	29.969	327	417
WP_011669926.1	lcl|NZ_AFJV02000132.1_cds_WP_001198107.1_1124	36.667	270	417
WP_011669926.1	lcl|NZ_AFJV02000132.1_cds_WP_000575178.1_1193	34.749	259	417
WP_011669926.1	lcl|NZ_AFJV02000132.1_cds_WP_000608295.1_1125	33.219	292	417
WP_011669926.1	lcl|NZ_AFJV02000132.1_cds_WP_000346036.1_1154	29.367	395	417
WP_011669926.1	lcl|NZ_AFJV02000132.1_cds_WP_000582222.1_1135	37.850	214	417
WP_011669926.1	lcl|NZ_AFJV02000132.1_cds_WP_000947844.1_1147	28.044	271	417
WP_011669926.1	lcl|NZ_AFJV02000163.1_cds_WP_000538752.1_293	25.130	386	417
WP_011669926.1	lcl|NZ_AFJV02000050.1_cds_WP_001982414.1_2842	24.686	239	417
WP_020780101.1	lcl|NZ_AFJV02000083.1_cds_WP_000870126.1_2268	25.503	149	342
WP_020780101.1	lcl|NZ_AFJV02000083.1_cds_WP_000870126.1_2268	25.503	149	342
WP_011669928.1	lcl|NZ_AFJV02000011.1_cds_WP_000613386.1_3415	22.308	130	362
WP_011669928.1	lcl|NZ_AFJV02000011.1_cds_WP_000613386.1_3415	22.308	130	362
WP_004779589.1	lcl|NZ_AFJV02000135.1_cds_WP_000012765.1_994	30.833	120	210
