WP_002725873.1	lcl|NZ_JQOS01000060.1_cds_WP_000340715.1_1548	93.902	82	106
WP_011669917.1	lcl|NZ_JQOS01000060.1_cds_WP_000410267.1_1547	93.226	310	318
WP_011669917.1	lcl|NZ_JQOS01000060.1_cds_WP_042752260.1_1544	27.711	249	318
WP_011669917.1	lcl|NZ_JQOS01000007.1_cds_WP_000744698.1_305	23.148	324	318
WP_011669917.1	lcl|NZ_JQOS01000074.1_cds_WP_000723082.1_1768	23.875	289	318
WP_011669917.1	lcl|NZ_JQOS01000060.1_cds_WP_001067557.1_1541	23.708	329	318
WP_011669919.1	lcl|NZ_JQOS01000074.1_cds_WP_000282882.1_1764	37.097	124	220
WP_011669919.1	lcl|NZ_JQOS01000233.1_cds_WP_001099030.1_3614	27.803	223	220
WP_011669919.1	lcl|NZ_JQOS01000031.1_cds_WP_000840861.1_842	29.808	104	220
WP_011669919.1	lcl|NZ_JQOS01000021.1_cds_WP_000868621.1_695	29.670	91	220
WP_011669919.1	lcl|NZ_JQOS01000013.1_cds_WP_000262844.1_460	25.121	207	220
WP_011669919.1	lcl|NZ_JQOS01000074.1_cds_WP_061227093.1_1771	26.136	176	220
WP_020780109.1	lcl|NZ_JQOS01000060.1_cds_WP_001033784.1_1515	33.239	352	354
WP_020780109.1	lcl|NZ_JQOS01000037.1_cds_WP_001011666.1_1014	34.576	295	354
WP_020780109.1	lcl|NZ_JQOS01000060.1_cds_WP_002072154.1_1521	27.536	345	354
WP_020780109.1	lcl|NZ_JQOS01000060.1_cds_WP_001033784.1_1515	33.239	352	354
WP_020780109.1	lcl|NZ_JQOS01000037.1_cds_WP_001011666.1_1014	34.576	295	354
WP_020780109.1	lcl|NZ_JQOS01000060.1_cds_WP_002072154.1_1521	27.536	345	354
WP_011669921.1	lcl|NZ_JQOS01000277.1_cds_WP_002107669.1_3782	42.771	166	230
WP_011669921.1	lcl|NZ_JQOS01000068.1_cds_WP_061227082.1_1688	28.372	215	230
WP_011669921.1	lcl|NZ_JQOS01000060.1_cds_WP_000440091.1_1520	23.276	232	230
WP_011669921.1	lcl|NZ_JQOS01000027.1_cds_WP_061227001.1_813	33.613	119	230
WP_011669923.1	lcl|NZ_JQOS01000009.1_cds_WP_001281953.1_376	31.989	372	387
WP_011669923.1	lcl|NZ_JQOS01000060.1_cds_WP_002118554.1_1529	37.398	246	387
WP_011669923.1	lcl|NZ_JQOS01000060.1_cds_WP_000608294.1_1539	33.898	236	387
WP_011669923.1	lcl|NZ_JQOS01000060.1_cds_WP_001198107.1_1540	37.864	206	387
WP_011669923.1	lcl|NZ_JQOS01000060.1_cds_WP_000172660.1_1523	33.600	250	387
WP_011669923.1	lcl|NZ_JQOS01000074.1_cds_WP_000575181.1_1762	27.915	283	387
WP_011669923.1	lcl|NZ_JQOS01000125.1_cds_WP_000538755.1_2545	26.168	321	387
WP_011669923.1	lcl|NZ_JQOS01000032.1_cds_WP_001982414.1_863	24.895	237	387
WP_020780103.1	lcl|NZ_JQOS01000277.1_cds_WP_002107669.1_3782	35.246	244	572
WP_020780103.1	lcl|NZ_JQOS01000060.1_cds_WP_000440091.1_1520	27.805	205	572
WP_020780103.1	lcl|NZ_JQOS01000018.1_cds_WP_000613390.1_599	22.798	193	572
WP_020780103.1	lcl|NZ_JQOS01000277.1_cds_WP_002107669.1_3782	35.246	244	572
WP_020780103.1	lcl|NZ_JQOS01000060.1_cds_WP_000440091.1_1520	27.805	205	572
WP_020780103.1	lcl|NZ_JQOS01000018.1_cds_WP_000613390.1_599	22.798	193	572
WP_011669926.1	lcl|NZ_JQOS01000009.1_cds_WP_001281953.1_376	29.969	327	417
WP_011669926.1	lcl|NZ_JQOS01000060.1_cds_WP_001198107.1_1540	36.667	270	417
WP_011669926.1	lcl|NZ_JQOS01000060.1_cds_WP_000608294.1_1539	33.219	292	417
WP_011669926.1	lcl|NZ_JQOS01000074.1_cds_WP_000575181.1_1762	34.363	259	417
WP_011669926.1	lcl|NZ_JQOS01000060.1_cds_WP_002118554.1_1529	37.736	212	417
WP_011669926.1	lcl|NZ_JQOS01000060.1_cds_WP_000172660.1_1523	28.771	358	417
WP_011669926.1	lcl|NZ_JQOS01000125.1_cds_WP_000538755.1_2545	25.130	386	417
WP_011669926.1	lcl|NZ_JQOS01000032.1_cds_WP_001982414.1_863	24.686	239	417
WP_004779587.1	lcl|NZ_JQOS01000024.1_cds_WP_000242331.1_746	24.176	91	181
WP_020780101.1	lcl|NZ_JQOS01000170.1_cds_WP_000870125.1_3082	25.503	149	342
WP_020780101.1	lcl|NZ_JQOS01000170.1_cds_WP_000870125.1_3082	25.503	149	342
WP_011669928.1	lcl|NZ_JQOS01000018.1_cds_WP_000613390.1_599	23.140	121	362
WP_011669928.1	lcl|NZ_JQOS01000018.1_cds_WP_000613390.1_599	23.140	121	362
WP_004779589.1	lcl|NZ_JQOS01000033.1_cds_WP_000012765.1_883	30.833	120	210
WP_004779550.1	lcl|NZ_JQOS01000060.1_cds_WP_000517242.1_1532	32.941	85	244
WP_004779595.1	lcl|NZ_JQOS01000277.1_cds_WP_002107669.1_3782	32.609	230	242
WP_004779595.1	lcl|NZ_JQOS01000068.1_cds_WP_061227082.1_1688	31.100	209	242
WP_011669930.1	lcl|NZ_JQOS01000144.1_cds_WP_000998676.1_2801	31.474	251	255
WP_011669930.1	lcl|NZ_JQOS01000195.1_cds_WP_000412931.1_3310	28.846	260	255
WP_011669930.1	lcl|NZ_JQOS01000041.1_cds_WP_000566240.1_1134	34.884	172	255
WP_011669930.1	lcl|NZ_JQOS01000210.1_cds_WP_000043153.1_3455	26.038	265	255
WP_011669930.1	lcl|NZ_JQOS01000041.1_cds_WP_002100448.1_1106	27.757	263	255
WP_011669930.1	lcl|NZ_JQOS01000049.1_cds_WP_000653652.1_1318	27.481	262	255
WP_011669930.1	lcl|NZ_JQOS01000005.1_cds_WP_000351751.1_265	24.164	269	255
WP_011669930.1	lcl|NZ_JQOS01000195.1_cds_WP_061227231.1_3314	23.622	254	255
WP_011669930.1	lcl|NZ_JQOS01000001.1_cds_WP_000646906.1_18	27.568	185	255
WP_011669930.1	lcl|NZ_JQOS01000074.1_cds_WP_000723082.1_1768	28.358	201	255
WP_011669930.1	lcl|NZ_JQOS01000102.1_cds_WP_001069863.1_2222	26.220	164	255
WP_011669930.1	lcl|NZ_JQOS01000102.1_cds_WP_000800040.1_2216	27.320	194	255
