WP_002725873.1	lcl|NZ_JQRU01000088.1_cds_WP_020774736.1_3228	96.341	82	106
WP_011669917.1	lcl|NZ_JQRU01000088.1_cds_WP_020774692.1_3229	90.354	311	318
WP_011669917.1	lcl|NZ_JQRU01000088.1_cds_WP_020774697.1_3232	27.309	249	318
WP_011669917.1	lcl|NZ_JQRU01000008.1_cds_WP_020771927.1_591	23.988	321	318
WP_011669917.1	lcl|NZ_JQRU01000088.1_cds_WP_020774725.1_3262	23.656	186	318
WP_011669917.1	lcl|NZ_JQRU01000002.1_cds_WP_020774296.1_165	22.800	250	318
WP_011669917.1	lcl|NZ_JQRU01000104.1_cds_WP_020775260.1_3470	21.858	183	318
WP_011669917.1	lcl|NZ_JQRU01000004.1_cds_WP_017808832.1_299	24.424	217	318
WP_011669918.1	lcl|NZ_JQRU01000088.1_cds_WP_020774702.1_3272	43.697	357	361
WP_011669919.1	lcl|NZ_JQRU01000019.1_cds_WP_020773652.1_1135	27.027	222	220
WP_011669919.1	lcl|NZ_JQRU01000002.1_cds_WP_036043190.1_169	35.593	118	220
WP_011669919.1	lcl|NZ_JQRU01000053.1_cds_WP_020772623.1_2418	30.508	118	220
WP_011669919.1	lcl|NZ_JQRU01000061.1_cds_WP_020772569.1_2707	30.435	92	220
WP_011669919.1	lcl|NZ_JQRU01000004.1_cds_WP_020773671.1_337	29.670	91	220
WP_011669919.1	lcl|NZ_JQRU01000115.1_cds_WP_020773007.1_3626	33.333	75	220
WP_011669919.1	lcl|NZ_JQRU01000018.1_cds_WP_017809016.1_1119	30.851	94	220
WP_020780109.1	lcl|NZ_JQRU01000088.1_cds_WP_020774709.1_3265	36.145	332	354
WP_020780109.1	lcl|NZ_JQRU01000088.1_cds_WP_020774706.1_3269	34.663	326	354
WP_020780109.1	lcl|NZ_JQRU01000073.1_cds_WP_020774248.1_2949	35.495	293	354
WP_020780109.1	lcl|NZ_JQRU01000088.1_cds_WP_020774709.1_3265	36.145	332	354
WP_020780109.1	lcl|NZ_JQRU01000088.1_cds_WP_020774706.1_3269	34.663	326	354
WP_020780109.1	lcl|NZ_JQRU01000073.1_cds_WP_020774248.1_2949	35.495	293	354
WP_011669921.1	lcl|NZ_JQRU01000006.1_cds_WP_020773584.1_471	29.665	209	230
WP_011669921.1	lcl|NZ_JQRU01000052.1_cds_WP_017810129.1_2403	30.000	110	230
WP_011669921.1	lcl|NZ_JQRU01000061.1_cds_WP_021064599.1_2697	28.689	122	230
WP_011669922.1	lcl|NZ_JQRU01000088.1_cds_WP_021064589.1_3275	42.577	613	599
WP_011669923.1	lcl|NZ_JQRU01000006.1_cds_WP_020773626.1_453	31.452	372	387
WP_011669923.1	lcl|NZ_JQRU01000088.1_cds_WP_020774719.1_3263	32.824	262	387
WP_011669923.1	lcl|NZ_JQRU01000088.1_cds_WP_020774738.1_3254	32.420	219	387
WP_011669923.1	lcl|NZ_JQRU01000002.1_cds_WP_020774368.1_171	27.893	337	387
WP_011669923.1	lcl|NZ_JQRU01000088.1_cds_WP_020774735.1_3270	25.852	352	387
WP_011669923.1	lcl|NZ_JQRU01000065.1_cds_WP_020772644.1_2821	26.875	320	387
