WP_002725873.1	lcl|NZ_AHMF02000122.1_cds_WP_000340715.1_365	93.902	82	106
WP_011669917.1	lcl|NZ_AHMF02000122.1_cds_WP_004428880.1_366	91.613	310	318
WP_011669917.1	lcl|NZ_AHMF02000034.1_cds_WP_004428772.1_3304	24.691	324	318
WP_011669917.1	lcl|NZ_AHMF02000122.1_cds_WP_002178756.1_370	22.112	303	318
WP_011669917.1	lcl|NZ_AHMF02000091.1_cds_WP_002178501.1_1633	24.036	337	318
WP_011669917.1	lcl|NZ_AHMF02000122.1_cds_WP_036068182.1_379	21.661	277	318
WP_011669917.1	lcl|NZ_AHMF02000056.1_cds_WP_004430563.1_2670	23.288	292	318
WP_011669917.1	lcl|NZ_AHMF02000081.1_cds_WP_004439553.1_1970	25.000	276	318
WP_011669919.1	lcl|NZ_AHMF02000056.1_cds_WP_004430541.1_2674	28.986	207	220
WP_011669919.1	lcl|NZ_AHMF02000091.1_cds_WP_036068169.1_1611	27.477	222	220
WP_011669919.1	lcl|NZ_AHMF02000071.1_cds_WP_004427380.1_2221	26.009	223	220
WP_011669919.1	lcl|NZ_AHMF02000122.1_cds_WP_004428887.1_372	36.283	113	220
WP_011669919.1	lcl|NZ_AHMF02000123.1_cds_WP_004419365.1_338	31.731	104	220
WP_011669919.1	lcl|NZ_AHMF02000091.1_cds_WP_004428904.1_1618	28.261	92	220
WP_011669919.1	lcl|NZ_AHMF02000038.1_cds_WP_004427630.1_2956	29.670	91	220
WP_011669919.1	lcl|NZ_AHMF02000056.1_cds_WP_004430547.1_2667	24.432	176	220
WP_011669919.1	lcl|NZ_AHMF02000010.1_cds_WP_004426312.1_4022	24.638	207	220
WP_020780109.1	lcl|NZ_AHMF02000122.1_cds_WP_004428864.1_382	38.507	335	354
WP_020780109.1	lcl|NZ_AHMF02000122.1_cds_WP_002178886.1_371	31.325	332	354
WP_020780109.1	lcl|NZ_AHMF02000091.1_cds_WP_004428896.1_1626	30.682	352	354
WP_020780109.1	lcl|NZ_AHMF02000030.1_cds_WP_004427188.1_3341	34.276	283	354
WP_020780109.1	lcl|NZ_AHMF02000122.1_cds_WP_004428864.1_382	38.507	335	354
WP_020780109.1	lcl|NZ_AHMF02000122.1_cds_WP_002178886.1_371	31.325	332	354
WP_020780109.1	lcl|NZ_AHMF02000091.1_cds_WP_004428896.1_1626	30.682	352	354
WP_020780109.1	lcl|NZ_AHMF02000030.1_cds_WP_004427188.1_3341	34.276	283	354
WP_011669921.1	lcl|NZ_AHMF02000091.1_cds_WP_016559811.1_1629	35.945	217	230
WP_011669921.1	lcl|NZ_AHMF02000010.1_cds_WP_004432687.1_4031	26.923	208	230
WP_011669921.1	lcl|NZ_AHMF02000087.1_cds_WP_036068758.1_1726	30.000	110	230
WP_011669923.1	lcl|NZ_AHMF02000091.1_cds_WP_004428841.1_1632	31.287	342	387
WP_011669923.1	lcl|NZ_AHMF02000059.1_cds_WP_004429381.1_2526	31.081	370	387
WP_011669923.1	lcl|NZ_AHMF02000055.1_cds_WP_004428839.1_2691	30.114	352	387
WP_011669923.1	lcl|NZ_AHMF02000122.1_cds_WP_004428891.1_380	35.223	247	387
WP_011669923.1	lcl|NZ_AHMF02000091.1_cds_WP_004428906.1_1631	29.060	351	387
WP_011669923.1	lcl|NZ_AHMF02000056.1_cds_WP_016559403.1_2676	28.622	283	387
WP_011669923.1	lcl|NZ_AHMF02000087.1_cds_WP_016559787.1_1742	27.273	275	387
WP_011669923.1	lcl|NZ_AHMF02000113.1_cds_WP_036034116.1_691	24.796	367	387
WP_011669923.1	lcl|NZ_AHMF02000055.1_cds_WP_004428871.1_2693	21.203	349	387
WP_020780103.1	lcl|NZ_AHMF02000091.1_cds_WP_016559811.1_1629	37.500	240	572
WP_020780103.1	lcl|NZ_AHMF02000010.1_cds_WP_004432687.1_4031	31.073	177	572
WP_020780103.1	lcl|NZ_AHMF02000068.1_cds_WP_004428561.1_2343	23.649	148	572
WP_020780103.1	lcl|NZ_AHMF02000091.1_cds_WP_016559811.1_1629	37.500	240	572
WP_020780103.1	lcl|NZ_AHMF02000010.1_cds_WP_004432687.1_4031	31.073	177	572
WP_020780103.1	lcl|NZ_AHMF02000068.1_cds_WP_004428561.1_2343	23.649	148	572
WP_011669926.1	lcl|NZ_AHMF02000091.1_cds_WP_004428841.1_1632	32.979	282	417
WP_011669926.1	lcl|NZ_AHMF02000059.1_cds_WP_004429381.1_2526	29.358	327	417
WP_011669926.1	lcl|NZ_AHMF02000055.1_cds_WP_004428839.1_2691	41.627	209	417
WP_011669926.1	lcl|NZ_AHMF02000056.1_cds_WP_016559403.1_2676	31.922	307	417
WP_011669926.1	lcl|NZ_AHMF02000091.1_cds_WP_004428906.1_1631	32.012	328	417
WP_011669926.1	lcl|NZ_AHMF02000122.1_cds_WP_004428891.1_380	28.696	230	417
WP_011669926.1	lcl|NZ_AHMF02000087.1_cds_WP_016559787.1_1742	27.869	244	417
WP_011669926.1	lcl|NZ_AHMF02000113.1_cds_WP_036034116.1_691	25.941	239	417
WP_011669926.1	lcl|NZ_AHMF02000055.1_cds_WP_004428871.1_2693	23.492	315	417
