WP_002725873.1	lcl|NZ_AFJU01000037.1_cds_WP_000340715.1_3116	93.902	82	106
WP_011669917.1	lcl|NZ_AFJU01000037.1_cds_WP_000410273.1_3115	92.903	310	318
WP_011669917.1	lcl|NZ_AFJU01000037.1_cds_WP_000093099.1_3095	58.730	63	318
WP_011669917.1	lcl|NZ_AFJU01000037.1_cds_WP_000646250.1_3112	28.112	249	318
WP_011669917.1	lcl|NZ_AFJU01000126.1_cds_WP_000744700.1_1667	23.148	324	318
WP_011669917.1	lcl|NZ_AFJU01000037.1_cds_WP_000600889.1_3086	23.273	275	318
WP_011669917.1	lcl|NZ_AFJU01000037.1_cds_WP_000723090.1_3033	23.875	289	318
WP_011669917.1	lcl|NZ_AFJU01000037.1_cds_WP_001067557.1_3109	23.708	329	318
WP_011669918.1	lcl|NZ_AFJU01000037.1_cds_WP_000202830.1_3076	42.776	353	361
WP_011669919.1	lcl|NZ_AFJU01000037.1_cds_WP_000282880.1_3037	37.903	124	220
WP_011669919.1	lcl|NZ_AFJU01000215.1_cds_WP_001099029.1_392	27.803	223	220
WP_011669919.1	lcl|NZ_AFJU01000037.1_cds_WP_001068986.1_3058	31.522	92	220
WP_011669919.1	lcl|NZ_AFJU01000160.1_cds_WP_000840858.1_979	29.808	104	220
WP_011669919.1	lcl|NZ_AFJU01000026.1_cds_WP_000868621.1_3432	29.670	91	220
WP_011669919.1	lcl|NZ_AFJU01000145.1_cds_WP_000262844.1_1241	25.121	207	220
WP_011669919.1	lcl|NZ_AFJU01000222.1_cds_WP_001114267.1_368	26.136	176	220
WP_020780109.1	lcl|NZ_AFJU01000037.1_cds_WP_001230564.1_3083	36.873	339	354
WP_020780109.1	lcl|NZ_AFJU01000037.1_cds_WP_000582618.1_3079	34.663	326	354
WP_020780109.1	lcl|NZ_AFJU01000156.1_cds_WP_001011675.1_1044	34.237	295	354
WP_020780109.1	lcl|NZ_AFJU01000037.1_cds_WP_001230564.1_3083	36.873	339	354
WP_020780109.1	lcl|NZ_AFJU01000037.1_cds_WP_000582618.1_3079	34.663	326	354
WP_020780109.1	lcl|NZ_AFJU01000156.1_cds_WP_001011675.1_1044	34.237	295	354
WP_011669921.1	lcl|NZ_AFJU01000033.1_cds_WP_001014594.1_3261	29.577	213	230
WP_011669921.1	lcl|NZ_AFJU01000200.1_cds_WP_000721859.1_505	32.743	113	230
WP_011669922.1	lcl|NZ_AFJU01000037.1_cds_WP_000698820.1_3073	41.857	614	599
WP_011669923.1	lcl|NZ_AFJU01000037.1_cds_WP_000582222.1_3097	37.805	246	387
WP_011669923.1	lcl|NZ_AFJU01000255.1_cds_WP_001281953.1_249	31.989	372	387
WP_011669923.1	lcl|NZ_AFJU01000037.1_cds_WP_000608295.1_3107	33.898	236	387
WP_011669923.1	lcl|NZ_AFJU01000037.1_cds_WP_000947844.1_3085	32.700	263	387
WP_011669923.1	lcl|NZ_AFJU01000037.1_cds_WP_001198107.1_3108	37.864	206	387
WP_011669923.1	lcl|NZ_AFJU01000037.1_cds_WP_000346036.1_3078	26.944	360	387
WP_011669923.1	lcl|NZ_AFJU01000037.1_cds_WP_000575178.1_3039	28.269	283	387
WP_011669923.1	lcl|NZ_AFJU01000201.1_cds_WP_000538752.1_488	26.168	321	387
WP_011669923.1	lcl|NZ_AFJU01000043.1_cds_WP_001982414.1_2855	24.895	237	387
WP_011669924.1	lcl|NZ_AFJU01000037.1_cds_WP_000698820.1_3073	27.316	626	583
WP_020780103.1	lcl|NZ_AFJU01000172.1_cds_WP_000613386.1_814	24.841	157	572
WP_020780103.1	lcl|NZ_AFJU01000200.1_cds_WP_000721859.1_505	32.479	117	572
WP_020780103.1	lcl|NZ_AFJU01000172.1_cds_WP_000613386.1_814	24.841	157	572
WP_020780103.1	lcl|NZ_AFJU01000200.1_cds_WP_000721859.1_505	32.479	117	572
WP_011669926.1	lcl|NZ_AFJU01000255.1_cds_WP_001281953.1_249	29.969	327	417
WP_011669926.1	lcl|NZ_AFJU01000037.1_cds_WP_001198107.1_3108	36.667	270	417
WP_011669926.1	lcl|NZ_AFJU01000037.1_cds_WP_000575178.1_3039	34.749	259	417
WP_011669926.1	lcl|NZ_AFJU01000037.1_cds_WP_000608295.1_3107	33.219	292	417
WP_011669926.1	lcl|NZ_AFJU01000037.1_cds_WP_000346036.1_3078	29.367	395	417
WP_011669926.1	lcl|NZ_AFJU01000037.1_cds_WP_000582222.1_3097	37.850	214	417
WP_011669926.1	lcl|NZ_AFJU01000037.1_cds_WP_000947844.1_3085	28.044	271	417
WP_011669926.1	lcl|NZ_AFJU01000201.1_cds_WP_000538752.1_488	25.130	386	417
WP_011669926.1	lcl|NZ_AFJU01000043.1_cds_WP_001982414.1_2855	24.686	239	417
WP_020780101.1	lcl|NZ_AFJU01000240.1_cds_WP_000870126.1_294	25.503	149	342
WP_020780101.1	lcl|NZ_AFJU01000240.1_cds_WP_000870126.1_294	25.503	149	342
WP_011669928.1	lcl|NZ_AFJU01000172.1_cds_WP_000613386.1_814	22.308	130	362
WP_011669928.1	lcl|NZ_AFJU01000172.1_cds_WP_000613386.1_814	22.308	130	362
WP_004779589.1	lcl|NZ_AFJU01000102.1_cds_WP_000012765.1_1925	30.833	120	210
WP_004779550.1	lcl|NZ_AFJU01000037.1_cds_WP_000517242.1_3100	32.941	85	244
WP_004779595.1	lcl|NZ_AFJU01000033.1_cds_WP_001014594.1_3261	31.100	209	242
WP_004779595.1	lcl|NZ_AFJU01000037.1_cds_WP_000848239.1_3068	31.092	119	242
WP_011669930.1	lcl|NZ_AFJU01000126.1_cds_WP_000998676.1_1641	31.474	251	255
WP_011669930.1	lcl|NZ_AFJU01000173.1_cds_WP_000566240.1_783	34.884	172	255
WP_011669930.1	lcl|NZ_AFJU01000157.1_cds_WP_000043153.1_1033	26.038	265	255
WP_011669930.1	lcl|NZ_AFJU01000173.1_cds_WP_001968389.1_811	27.757	263	255
WP_011669930.1	lcl|NZ_AFJU01000139.1_cds_WP_000653653.1_1414	27.481	262	255
WP_011669930.1	lcl|NZ_AFJU01000120.1_cds_WP_000351752.1_1782	24.164	269	255
WP_011669930.1	lcl|NZ_AFJU01000287.1_cds_WP_000646914.1_211	27.568	185	255
WP_011669930.1	lcl|NZ_AFJU01000029.1_cds_WP_001069860.1_3354	26.220	164	255
WP_011669930.1	lcl|NZ_AFJU01000037.1_cds_WP_000723090.1_3033	27.861	201	255
WP_011669930.1	lcl|NZ_AFJU01000029.1_cds_WP_000800040.1_3348	27.320	194	255
WP_011669930.1	lcl|NZ_AFJU01000128.1_cds_WP_000093663.1_1593	23.000	200	255
WP_011669930.1	lcl|NZ_AFJU01000140.1_cds_WP_002146220.1_1371	23.394	218	255
WP_011669930.1	lcl|NZ_AFJU01000126.1_cds_WP_000744700.1_1667	33.333	72	255
WP_011669930.1	lcl|NZ_AFJU01000107.1_cds_WP_001074690.1_1874	24.352	193	255
WP_011669931.1	lcl|NZ_AFJU01000133.1_cds_WP_002185292.1_1502	29.091	330	314
WP_004779598.1	lcl|NZ_AFJU01000037.1_cds_WP_001230564.1_3083	36.957	276	282
WP_004779598.1	lcl|NZ_AFJU01000156.1_cds_WP_001011675.1_1044	37.979	287	282
WP_004779598.1	lcl|NZ_AFJU01000037.1_cds_WP_000582618.1_3079	32.721	272	282
WP_011669932.1	lcl|NZ_AFJU01000255.1_cds_WP_001281953.1_249	38.155	401	401
WP_011669932.1	lcl|NZ_AFJU01000037.1_cds_WP_000582222.1_3097	33.245	376	401
WP_011669932.1	lcl|NZ_AFJU01000037.1_cds_WP_000608295.1_3107	31.989	372	401
WP_011669932.1	lcl|NZ_AFJU01000037.1_cds_WP_000575178.1_3039	28.455	369	401
WP_011669932.1	lcl|NZ_AFJU01000037.1_cds_WP_001198107.1_3108	30.769	390	401
WP_011669932.1	lcl|NZ_AFJU01000037.1_cds_WP_000947844.1_3085	27.586	377	401
WP_011669932.1	lcl|NZ_AFJU01000037.1_cds_WP_000346036.1_3078	26.509	381	401
WP_011669932.1	lcl|NZ_AFJU01000043.1_cds_WP_001982414.1_2855	24.490	392	401
WP_011669932.1	lcl|NZ_AFJU01000201.1_cds_WP_000538752.1_488	27.297	381	401
WP_011669933.1	lcl|NZ_AFJU01000022.1_cds_WP_000172202.1_3542	30.769	364	568
WP_011669933.1	lcl|NZ_AFJU01000037.1_cds_WP_000834715.1_3092	26.866	402	568
