WP_002725873.1	lcl|NZ_JAMQPV010000001.1_cds_WP_135663333.1_2561	62.162	74	106
WP_011669917.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375788.1_2560	83.280	311	318
WP_011669917.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375785.1_2557	26.032	315	318
WP_011669917.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375762.1_2534	21.577	241	318
WP_011669917.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374012.1_363	22.727	330	318
WP_011669917.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375714.1_2485	27.485	171	318
WP_011669917.1	lcl|NZ_JAMQPV010000004.1_cds_WP_265376671.1_3530	23.077	169	318
WP_011669917.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374464.1_911	22.910	323	318
WP_011669919.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375711.1_2482	37.838	111	220
WP_011669919.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375482.1_2165	25.974	154	220
WP_011669919.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375716.1_2487	32.847	137	220
WP_011669919.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375736.1_2508	26.804	97	220
WP_011669919.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375708.1_2479	31.915	94	220
WP_011669919.1	lcl|NZ_JAMQPV010000002.1_cds_WP_265376043.1_2782	29.524	105	220
WP_011669919.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265373717.1_9	29.358	109	220
WP_011669919.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375420.1_2083	34.021	97	220
WP_011669919.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375710.1_2481	29.126	103	220
WP_020780109.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375759.1_2531	38.253	332	354
WP_020780109.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375753.1_2525	36.765	340	354
WP_020780109.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374858.1_1383	35.216	301	354
WP_020780109.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375759.1_2531	38.253	332	354
WP_020780109.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375753.1_2525	36.765	340	354
WP_020780109.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374858.1_1383	35.216	301	354
WP_011669921.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374345.1_757	31.050	219	230
WP_011669921.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375746.1_2518	32.203	118	230
WP_011669921.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374356.1_772	33.898	59	230
WP_011669921.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375755.1_2527	32.836	67	230
WP_011669923.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374241.1_629	30.848	389	387
WP_011669923.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375781.1_2553	35.294	238	387
WP_011669923.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375771.1_2543	32.231	242	387
WP_011669923.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375780.1_2552	32.389	247	387
WP_011669923.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375761.1_2533	32.443	262	387
WP_011669923.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374724.1_1213	22.946	353	387
WP_020780103.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375521.1_2215	23.256	215	572
WP_020780103.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375747.1_2519	20.339	177	572
WP_020780103.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374131.1_500	33.333	66	572
WP_020780103.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375521.1_2215	23.256	215	572
WP_020780103.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375747.1_2519	20.339	177	572
WP_020780103.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374131.1_500	33.333	66	572
WP_011669926.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375781.1_2553	35.556	270	417
WP_011669926.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374241.1_629	28.135	327	417
