WP_002725873.1	lcl|NZ_JAMQPZ010000011.1_cds_WP_135746496.1_767	60.811	74	106
WP_011669917.1	lcl|NZ_JAMQPZ010000011.1_cds_WP_135746495.1_768	83.280	311	318
WP_011669917.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_135745407.1_363	23.030	330	318
WP_011669917.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_265394842.1_390	26.837	313	318
WP_011669917.1	lcl|NZ_JAMQPZ010000004.1_cds_WP_135743732.1_2665	22.581	186	318
WP_011669917.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_265396280.1_2150	21.552	232	318
WP_011669917.1	lcl|NZ_JAMQPZ010000018.1_cds_WP_135744912.1_1401	23.438	320	318
WP_011669917.1	lcl|NZ_JAMQPZ010000030.1_cds_WP_265396304.1_2499	23.043	230	318
WP_011669919.1	lcl|NZ_JAMQPZ010000012.1_cds_WP_135744267.1_897	27.094	203	220
WP_011669919.1	lcl|NZ_JAMQPZ010000009.1_cds_WP_265395682.1_3769	33.333	96	220
WP_011669919.1	lcl|NZ_JAMQPZ010000009.1_cds_WP_135746415.1_3763	31.579	95	220
WP_011669919.1	lcl|NZ_JAMQPZ010000030.1_cds_WP_265396303.1_2496	26.923	104	220
WP_011669919.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_265394704.1_9	30.275	109	220
WP_011669919.1	lcl|NZ_JAMQPZ010000010.1_cds_WP_265395704.1_564	32.407	108	220
WP_011669919.1	lcl|NZ_JAMQPZ010000007.1_cds_WP_135746175.1_3425	31.068	103	220
WP_020780109.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_135746470.1_2141	35.241	332	354
WP_020780109.1	lcl|NZ_JAMQPZ010000011.1_cds_WP_265395811.1_776	32.194	351	354
WP_020780109.1	lcl|NZ_JAMQPZ010000020.1_cds_WP_265396154.1_1940	33.667	300	354
WP_020780109.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_135746470.1_2141	35.241	332	354
WP_020780109.1	lcl|NZ_JAMQPZ010000011.1_cds_WP_265395811.1_776	32.194	351	354
WP_020780109.1	lcl|NZ_JAMQPZ010000020.1_cds_WP_265396154.1_1940	33.667	300	354
WP_011669921.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_265394913.1_1622	31.163	215	230
WP_011669921.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_238734772.1_1607	26.667	120	230
WP_011669923.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_265396278.1_2147	47.668	386	387
WP_011669923.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_238753149.1_2139	30.682	352	387
WP_011669923.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_238777403.1_1766	29.670	364	387
WP_011669923.1	lcl|NZ_JAMQPZ010000011.1_cds_WP_135746491.1_772	27.978	361	387
WP_011669923.1	lcl|NZ_JAMQPZ010000005.1_cds_WP_265395298.1_2918	23.446	354	387
WP_020780103.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_265394913.1_1622	29.297	256	572
WP_020780103.1	lcl|NZ_JAMQPZ010000012.1_cds_WP_265395839.1_847	24.000	225	572
WP_020780103.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_265394913.1_1622	29.297	256	572
WP_020780103.1	lcl|NZ_JAMQPZ010000012.1_cds_WP_265395839.1_847	24.000	225	572
WP_011669926.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_238777403.1_1766	30.581	327	417
WP_011669926.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_265396278.1_2147	36.328	256	417
WP_011669926.1	lcl|NZ_JAMQPZ010000026.1_cds_WP_238753149.1_2139	32.685	257	417
WP_011669926.1	lcl|NZ_JAMQPZ010000011.1_cds_WP_135746491.1_772	28.611	360	417
WP_011669926.1	lcl|NZ_JAMQPZ010000017.1_cds_WP_265396062.1_1307	28.448	232	417
WP_011669926.1	lcl|NZ_JAMQPZ010000005.1_cds_WP_265395298.1_2918	25.214	234	417
WP_020780101.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_265394809.1_261	26.540	211	342
WP_020780101.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_135745353.1_423	27.044	159	342
WP_020780101.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_265394809.1_261	26.540	211	342
WP_020780101.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_135745353.1_423	27.044	159	342
WP_011669928.1	lcl|NZ_JAMQPZ010000012.1_cds_WP_265395839.1_847	23.636	220	362
WP_011669928.1	lcl|NZ_JAMQPZ010000012.1_cds_WP_265395839.1_847	23.636	220	362
WP_004779589.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_238735657.1_203	31.613	155	210
WP_004779589.1	lcl|NZ_JAMQPZ010000001.1_cds_WP_238752811.1_87	27.778	108	210
WP_004779589.1	lcl|NZ_JAMQPZ010000004.1_cds_WP_238754055.1_2731	33.088	136	210
WP_004779550.1	lcl|NZ_JAMQPZ010000008.1_cds_WP_238734288.1_3577	39.474	76	244
WP_004779595.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_265394913.1_1622	30.290	241	242
WP_004779595.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_238734772.1_1607	27.679	112	242
WP_011669930.1	lcl|NZ_JAMQPZ010000002.1_cds_WP_135695761.1_1787	30.556	252	255
WP_011669930.1	lcl|NZ_JAMQPZ010000019.1_cds_WP_265396125.1_1474	29.200	250	255
WP_011669930.1	lcl|NZ_JAMQPZ010000006.1_cds_WP_265395394.1_3104	27.132	258	255
