WP_002725873.1	lcl|NZ_JQPR01000001.1_cds_WP_000340713.1_1	92.683	82	106
WP_011669917.1	lcl|NZ_JQPR01000001.1_cds_WP_000412665.1_2	91.290	310	318
WP_011669917.1	lcl|NZ_JQPR01000001.1_cds_WP_000699347.1_6	22.112	303	318
WP_011669917.1	lcl|NZ_JQPR01000039.1_cds_WP_000744700.1_1205	23.148	324	318
WP_011669917.1	lcl|NZ_JQPR01000001.1_cds_WP_001168408.1_40	24.036	337	318
WP_011669917.1	lcl|NZ_JQPR01000001.1_cds_WP_000723077.1_15	21.739	276	318
WP_011669917.1	lcl|NZ_JQPR01000181.1_cds_WP_000723090.1_3304	23.875	289	318
WP_011669919.1	lcl|NZ_JQPR01000001.1_cds_WP_001005151.1_64	28.205	195	220
WP_011669919.1	lcl|NZ_JQPR01000181.1_cds_WP_000282884.1_3308	37.097	124	220
WP_011669919.1	lcl|NZ_JQPR01000109.1_cds_WP_001099038.1_2448	27.803	223	220
WP_011669919.1	lcl|NZ_JQPR01000001.1_cds_WP_000808025.1_8	36.283	113	220
WP_011669919.1	lcl|NZ_JQPR01000124.1_cds_WP_000840860.1_2657	29.808	104	220
WP_011669919.1	lcl|NZ_JQPR01000001.1_cds_WP_000703222.1_57	29.348	92	220
WP_011669919.1	lcl|NZ_JQPR01000075.1_cds_WP_000868623.1_1906	29.670	91	220
WP_011669919.1	lcl|NZ_JQPR01000156.1_cds_WP_001114264.1_3094	26.136	176	220
WP_011669919.1	lcl|NZ_JQPR01000021.1_cds_WP_000262844.1_574	25.121	207	220
WP_020780109.1	lcl|NZ_JQPR01000001.1_cds_WP_000853941.1_18	38.507	335	354
WP_020780109.1	lcl|NZ_JQPR01000001.1_cds_WP_000275581.1_7	31.325	332	354
WP_020780109.1	lcl|NZ_JQPR01000001.1_cds_WP_000155110.1_48	32.198	323	354
WP_020780109.1	lcl|NZ_JQPR01000111.1_cds_WP_001011675.1_2464	34.237	295	354
WP_020780109.1	lcl|NZ_JQPR01000001.1_cds_WP_000853941.1_18	38.507	335	354
WP_020780109.1	lcl|NZ_JQPR01000001.1_cds_WP_000275581.1_7	31.325	332	354
WP_020780109.1	lcl|NZ_JQPR01000001.1_cds_WP_000155110.1_48	32.198	323	354
WP_020780109.1	lcl|NZ_JQPR01000111.1_cds_WP_001011675.1_2464	34.237	295	354
WP_011669921.1	lcl|NZ_JQPR01000001.1_cds_WP_000721297.1_44	36.279	215	230
WP_011669921.1	lcl|NZ_JQPR01000021.1_cds_WP_002106419.1_613	29.577	213	230
