WP_002725873.1	lcl|NZ_AFKI01000117.1_cds_WP_000340715.1_1374	93.902	82	106
WP_011669917.1	lcl|NZ_AFKI01000117.1_cds_WP_000410273.1_1373	92.903	310	318
WP_011669917.1	lcl|NZ_AFKI01000117.1_cds_WP_000093099.1_1353	58.730	63	318
WP_011669917.1	lcl|NZ_AFKI01000117.1_cds_WP_000646250.1_1370	28.112	249	318
WP_011669917.1	lcl|NZ_AFKI01000066.1_cds_WP_000744700.1_2152	23.148	324	318
WP_011669917.1	lcl|NZ_AFKI01000117.1_cds_WP_000600889.1_1344	23.273	275	318
WP_011669917.1	lcl|NZ_AFKI01000117.1_cds_WP_000723090.1_1291	23.875	289	318
WP_011669917.1	lcl|NZ_AFKI01000117.1_cds_WP_001067557.1_1367	23.708	329	318
WP_011669918.1	lcl|NZ_AFKI01000117.1_cds_WP_000202830.1_1334	42.776	353	361
WP_011669919.1	lcl|NZ_AFKI01000117.1_cds_WP_000282880.1_1295	37.903	124	220
WP_011669919.1	lcl|NZ_AFKI01000151.1_cds_WP_001099029.1_716	27.803	223	220
WP_011669919.1	lcl|NZ_AFKI01000117.1_cds_WP_001068986.1_1316	31.522	92	220
WP_011669919.1	lcl|NZ_AFKI01000112.1_cds_WP_000840858.1_1446	29.808	104	220
WP_011669919.1	lcl|NZ_AFKI01000194.1_cds_WP_000868621.1_366	29.670	91	220
WP_011669919.1	lcl|NZ_AFKI01000110.1_cds_WP_000262844.1_1485	25.121	207	220
WP_011669919.1	lcl|NZ_AFKI01000199.1_cds_WP_001114267.1_358	26.136	176	220
WP_020780109.1	lcl|NZ_AFKI01000117.1_cds_WP_001230564.1_1341	36.873	339	354
WP_020780109.1	lcl|NZ_AFKI01000117.1_cds_WP_000582618.1_1337	34.663	326	354
WP_020780109.1	lcl|NZ_AFKI01000155.1_cds_WP_001011675.1_667	34.237	295	354
WP_020780109.1	lcl|NZ_AFKI01000117.1_cds_WP_001230564.1_1341	36.873	339	354
WP_020780109.1	lcl|NZ_AFKI01000117.1_cds_WP_000582618.1_1337	34.663	326	354
WP_020780109.1	lcl|NZ_AFKI01000155.1_cds_WP_001011675.1_667	34.237	295	354
WP_011669921.1	lcl|NZ_AFKI01000243.1_cds_WP_001014594.1_15	29.577	213	230
WP_011669921.1	lcl|NZ_AFKI01000098.1_cds_WP_000721859.1_1722	32.743	113	230
WP_011669922.1	lcl|NZ_AFKI01000117.1_cds_WP_000698820.1_1331	41.857	614	599
WP_011669923.1	lcl|NZ_AFKI01000117.1_cds_WP_000582222.1_1355	37.805	246	387
WP_011669923.1	lcl|NZ_AFKI01000017.1_cds_WP_001281953.1_3405	31.989	372	387
WP_011669923.1	lcl|NZ_AFKI01000117.1_cds_WP_000608295.1_1365	33.898	236	387
WP_011669923.1	lcl|NZ_AFKI01000117.1_cds_WP_000947844.1_1343	32.700	263	387
WP_011669923.1	lcl|NZ_AFKI01000117.1_cds_WP_001198107.1_1366	37.864	206	387
WP_011669923.1	lcl|NZ_AFKI01000117.1_cds_WP_000346036.1_1336	26.944	360	387
WP_011669923.1	lcl|NZ_AFKI01000117.1_cds_WP_000575178.1_1297	28.269	283	387
WP_011669923.1	lcl|NZ_AFKI01000169.1_cds_WP_000538752.1_528	26.168	321	387
WP_011669923.1	lcl|NZ_AFKI01000020.1_cds_WP_001982414.1_3286	24.895	237	387
WP_011669924.1	lcl|NZ_AFKI01000117.1_cds_WP_000698820.1_1331	27.316	626	583
WP_020780103.1	lcl|NZ_AFKI01000042.1_cds_WP_000613386.1_2571	24.841	157	572
WP_020780103.1	lcl|NZ_AFKI01000098.1_cds_WP_000721859.1_1722	32.479	117	572
WP_020780103.1	lcl|NZ_AFKI01000042.1_cds_WP_000613386.1_2571	24.841	157	572
WP_020780103.1	lcl|NZ_AFKI01000098.1_cds_WP_000721859.1_1722	32.479	117	572
