WP_002725873.1	lcl|NZ_JASEXA010000054.1_cds_WP_004462903.1_3143	97.561	82	106
WP_011669917.1	lcl|NZ_JASEXA010000054.1_cds_WP_282969326.1_3144	90.127	314	318
WP_011669917.1	lcl|NZ_JASEXA010000030.1_cds_WP_004461583.1_2583	23.676	321	318
WP_011669917.1	lcl|NZ_JASEXA010000077.1_cds_WP_282969373.1_3443	22.826	276	318
WP_011669917.1	lcl|NZ_JASEXA010000048.1_cds_WP_004481568.1_3001	23.200	250	318
WP_011669917.1	lcl|NZ_JASEXA010000024.1_cds_WP_004468319.1_2229	22.404	183	318
WP_011669917.1	lcl|NZ_JASEXA010000023.1_cds_WP_004461234.1_2180	25.087	287	318
WP_011669919.1	lcl|NZ_JASEXA010000093.1_cds_WP_004477858.1_3557	51.000	200	220
WP_011669919.1	lcl|NZ_JASEXA010000073.1_cds_WP_004480236.1_3409	26.126	222	220
WP_011669919.1	lcl|NZ_JASEXA010000070.1_cds_WP_004479664.1_3378	33.333	93	220
WP_011669919.1	lcl|NZ_JASEXA010000008.1_cds_WP_061236212.1_962	29.310	116	220
WP_011669919.1	lcl|NZ_JASEXA010000048.1_cds_WP_282969301.1_2996	32.584	89	220
WP_011669919.1	lcl|NZ_JASEXA010000048.1_cds_WP_004494236.1_3004	24.103	195	220
WP_011669919.1	lcl|NZ_JASEXA010000021.1_cds_WP_004482950.1_2082	31.959	97	220
WP_011669919.1	lcl|NZ_JASEXA010000008.1_cds_WP_004465531.1_919	24.878	205	220
WP_020780109.1	lcl|NZ_JASEXA010000077.1_cds_WP_004490142.1_3446	38.507	335	354
WP_020780109.1	lcl|NZ_JASEXA010000003.1_cds_WP_004475890.1_342	34.130	293	354
WP_020780109.1	lcl|NZ_JASEXA010000093.1_cds_WP_004477889.1_3558	25.641	234	354
WP_020780109.1	lcl|NZ_JASEXA010000077.1_cds_WP_004490142.1_3446	38.507	335	354
WP_020780109.1	lcl|NZ_JASEXA010000003.1_cds_WP_004475890.1_342	34.130	293	354
WP_020780109.1	lcl|NZ_JASEXA010000093.1_cds_WP_004477889.1_3558	25.641	234	354
WP_011669921.1	lcl|NZ_JASEXA010000052.1_cds_WP_017862685.1_3094	29.767	215	230
WP_011669921.1	lcl|NZ_JASEXA010000059.1_cds_WP_004464381.1_3247	29.091	110	230
