WP_002725873.1	lcl|NZ_JQOM01000078.1_cds_WP_000340715.1_2186	93.902	82	106
WP_011669917.1	lcl|NZ_JQOM01000078.1_cds_WP_000410273.1_2187	92.903	310	318
WP_011669917.1	lcl|NZ_JQOM01000078.1_cds_WP_000646251.1_2190	27.711	249	318
WP_011669917.1	lcl|NZ_JQOM01000021.1_cds_WP_000744698.1_424	23.148	324	318
WP_011669917.1	lcl|NZ_JQOM01000162.1_cds_WP_000723090.1_3472	23.875	289	318
WP_011669917.1	lcl|NZ_JQOM01000078.1_cds_WP_001067557.1_2193	23.708	329	318
WP_011669919.1	lcl|NZ_JQOM01000162.1_cds_WP_002106347.1_3476	30.000	210	220
WP_011669919.1	lcl|NZ_JQOM01000150.1_cds_WP_001099038.1_3333	27.803	223	220
WP_011669919.1	lcl|NZ_JQOM01000107.1_cds_WP_000840861.1_2758	29.808	104	220
WP_011669919.1	lcl|NZ_JQOM01000007.1_cds_WP_000868621.1_142	29.670	91	220
WP_011669919.1	lcl|NZ_JQOM01000132.1_cds_WP_001114273.1_3166	26.136	176	220
WP_011669919.1	lcl|NZ_JQOM01000011.1_cds_WP_000262844.1_232	25.121	207	220
WP_020780109.1	lcl|NZ_JQOM01000078.1_cds_WP_061236771.1_2219	32.303	356	354
WP_020780109.1	lcl|NZ_JQOM01000151.1_cds_WP_001011678.1_3338	33.898	295	354
WP_020780109.1	lcl|NZ_JQOM01000078.1_cds_WP_002068380.1_2213	27.246	345	354
WP_020780109.1	lcl|NZ_JQOM01000078.1_cds_WP_061236771.1_2219	32.303	356	354
WP_020780109.1	lcl|NZ_JQOM01000151.1_cds_WP_001011678.1_3338	33.898	295	354
WP_020780109.1	lcl|NZ_JQOM01000078.1_cds_WP_002068380.1_2213	27.246	345	354
WP_011669921.1	lcl|NZ_JQOM01000025.1_cds_WP_000696060.1_563	42.771	166	230
WP_011669921.1	lcl|NZ_JQOM01000130.1_cds_WP_001014587.1_3152	29.577	213	230
WP_011669921.1	lcl|NZ_JQOM01000078.1_cds_WP_000440092.1_2214	23.276	232	230
WP_011669921.1	lcl|NZ_JQOM01000090.1_cds_WP_000721859.1_2484	32.743	113	230
WP_011669923.1	lcl|NZ_JQOM01000058.1_cds_WP_001281953.1_1663	31.989	372	387
WP_011669923.1	lcl|NZ_JQOM01000078.1_cds_WP_000608295.1_2195	33.898	236	387
WP_011669923.1	lcl|NZ_JQOM01000078.1_cds_WP_001198107.1_2194	37.864	206	387
WP_011669923.1	lcl|NZ_JQOM01000078.1_cds_WP_000172657.1_2211	33.200	250	387
WP_011669923.1	lcl|NZ_JQOM01000078.1_cds_WP_000575178.1_2251	28.269	283	387
WP_011669923.1	lcl|NZ_JQOM01000024.1_cds_WP_000538754.1_542	26.168	321	387
WP_011669923.1	lcl|NZ_JQOM01000053.1_cds_WP_001982414.1_1569	24.895	237	387
WP_020780103.1	lcl|NZ_JQOM01000025.1_cds_WP_000696060.1_563	35.656	244	572
WP_020780103.1	lcl|NZ_JQOM01000078.1_cds_WP_000440092.1_2214	27.805	205	572
WP_020780103.1	lcl|NZ_JQOM01000031.1_cds_WP_000613386.1_723	24.841	157	572
WP_020780103.1	lcl|NZ_JQOM01000090.1_cds_WP_000721859.1_2484	32.479	117	572
WP_020780103.1	lcl|NZ_JQOM01000025.1_cds_WP_000696060.1_563	35.656	244	572
WP_020780103.1	lcl|NZ_JQOM01000078.1_cds_WP_000440092.1_2214	27.805	205	572
WP_020780103.1	lcl|NZ_JQOM01000031.1_cds_WP_000613386.1_723	24.841	157	572
WP_020780103.1	lcl|NZ_JQOM01000090.1_cds_WP_000721859.1_2484	32.479	117	572
WP_011669926.1	lcl|NZ_JQOM01000058.1_cds_WP_001281953.1_1663	29.969	327	417
WP_011669926.1	lcl|NZ_JQOM01000078.1_cds_WP_001198107.1_2194	36.667	270	417
WP_011669926.1	lcl|NZ_JQOM01000078.1_cds_WP_000575178.1_2251	34.749	259	417
WP_011669926.1	lcl|NZ_JQOM01000078.1_cds_WP_000608295.1_2195	33.219	292	417
WP_011669926.1	lcl|NZ_JQOM01000078.1_cds_WP_000172657.1_2211	29.050	358	417
WP_011669926.1	lcl|NZ_JQOM01000024.1_cds_WP_000538754.1_542	25.130	386	417
WP_011669926.1	lcl|NZ_JQOM01000053.1_cds_WP_001982414.1_1569	24.686	239	417
WP_020780101.1	lcl|NZ_JQOM01000195.1_cds_WP_000870126.1_3730	25.503	149	342
WP_020780101.1	lcl|NZ_JQOM01000195.1_cds_WP_000870126.1_3730	25.503	149	342
WP_011669928.1	lcl|NZ_JQOM01000031.1_cds_WP_000613386.1_723	22.308	130	362
WP_011669928.1	lcl|NZ_JQOM01000031.1_cds_WP_000613386.1_723	22.308	130	362
WP_004779589.1	lcl|NZ_JQOM01000049.1_cds_WP_000012765.1_1449	30.833	120	210
WP_004779550.1	lcl|NZ_JQOM01000078.1_cds_WP_000517242.1_2202	32.941	85	244
WP_004779595.1	lcl|NZ_JQOM01000025.1_cds_WP_000696060.1_563	32.174	230	242
WP_004779595.1	lcl|NZ_JQOM01000130.1_cds_WP_001014587.1_3152	31.100	209	242
WP_011669930.1	lcl|NZ_JQOM01000005.1_cds_WP_000998676.1_83	31.474	251	255
WP_011669930.1	lcl|NZ_JQOM01000078.1_cds_WP_000412931.1_2227	28.846	260	255
WP_011669930.1	lcl|NZ_JQOM01000030.1_cds_WP_000566240.1_622	34.884	172	255
WP_011669930.1	lcl|NZ_JQOM01000064.1_cds_WP_000043153.1_1839	26.038	265	255
WP_011669930.1	lcl|NZ_JQOM01000030.1_cds_WP_002080077.1_709	27.376	263	255
WP_011669930.1	lcl|NZ_JQOM01000110.1_cds_WP_000653653.1_2812	27.481	262	255
WP_011669930.1	lcl|NZ_JQOM01000104.1_cds_WP_000351751.1_2706	24.164	269	255
WP_011669930.1	lcl|NZ_JQOM01000078.1_cds_WP_000750438.1_2231	23.622	254	255
WP_011669930.1	lcl|NZ_JQOM01000078.1_cds_WP_000980525.1_2205	27.823	248	255
WP_011669930.1	lcl|NZ_JQOM01000042.1_cds_WP_000646906.1_1143	27.568	185	255
WP_011669930.1	lcl|NZ_JQOM01000172.1_cds_WP_001069863.1_3603	26.220	164	255
WP_011669930.1	lcl|NZ_JQOM01000162.1_cds_WP_000723090.1_3472	27.861	201	255
WP_011669930.1	lcl|NZ_JQOM01000208.1_cds_WP_002067215.1_3816	27.320	194	255
