WP_002725873.1	lcl|NZ_JQGW01000100.1_cds_WP_020985020.1_3096	97.561	82	106
WP_011669917.1	lcl|NZ_JQGW01000100.1_cds_WP_010578412.1_3097	96.452	310	318
WP_011669917.1	lcl|NZ_JQGW01000100.1_cds_JF87_RS20785_3119	83.784	37	318
WP_011669917.1	lcl|NZ_JQGW01000100.1_cds_JF87_RS20785_3119	75.862	29	318
WP_011669917.1	lcl|NZ_JQGW01000100.1_cds_JF87_RS20785_3119	75.000	12	318
WP_011669917.1	lcl|NZ_JQGW01000100.1_cds_WP_078130235.1_3100	27.632	228	318
WP_011669917.1	lcl|NZ_JQGW01000037.1_cds_WP_078129059.1_1562	23.988	321	318
WP_011669917.1	lcl|NZ_JQGW01000050.1_cds_WP_078129368.1_1956	23.132	281	318
WP_011669917.1	lcl|NZ_JQGW01000015.1_cds_WP_078128341.1_683	24.231	260	318
WP_011669917.1	lcl|NZ_JQGW01000041.1_cds_WP_010576694.1_1642	21.858	183	318
WP_011669917.1	lcl|NZ_JQGW01000100.1_cds_WP_078130248.1_3103	23.214	336	318
WP_011669917.1	lcl|NZ_JQGW01000050.1_cds_WP_078129428.1_2022	21.646	328	318
WP_011669918.1	lcl|NZ_JQGW01000050.1_cds_WP_078129409.1_2001	42.776	353	361
WP_011669919.1	lcl|NZ_JQGW01000050.1_cds_WP_078129372.1_1960	29.327	208	220
WP_011669919.1	lcl|NZ_JQGW01000007.1_cds_WP_078128101.1_376	27.313	227	220
WP_011669919.1	lcl|NZ_JQGW01000050.1_cds_WP_078129390.1_1982	34.409	93	220
WP_011669919.1	lcl|NZ_JQGW01000046.1_cds_WP_078129297.1_1859	29.310	116	220
WP_011669919.1	lcl|NZ_JQGW01000050.1_cds_WP_078129373.1_1961	28.099	121	220
WP_011669919.1	lcl|NZ_JQGW01000004.1_cds_WP_078128004.1_241	30.851	94	220
WP_011669919.1	lcl|NZ_JQGW01000050.1_cds_WP_078129366.1_1953	24.352	193	220
WP_011669919.1	lcl|NZ_JQGW01000010.1_cds_WP_078128178.1_460	24.155	207	220
WP_020780109.1	lcl|NZ_JQGW01000050.1_cds_WP_078129418.1_2011	34.604	341	354
WP_020780109.1	lcl|NZ_JQGW01000078.1_cds_WP_078129899.1_2658	34.812	293	354
WP_020780109.1	lcl|NZ_JQGW01000050.1_cds_WP_078129412.1_2004	33.432	338	354
WP_020780109.1	lcl|NZ_JQGW01000050.1_cds_WP_078129418.1_2011	34.604	341	354
WP_020780109.1	lcl|NZ_JQGW01000078.1_cds_WP_078129899.1_2658	34.812	293	354
WP_020780109.1	lcl|NZ_JQGW01000050.1_cds_WP_078129412.1_2004	33.432	338	354
WP_011669921.1	lcl|NZ_JQGW01000086.1_cds_WP_078130087.1_2901	30.476	210	230
WP_011669921.1	lcl|NZ_JQGW01000015.1_cds_WP_078128286.1_599	31.818	110	230
WP_011669922.1	lcl|NZ_JQGW01000050.1_cds_WP_078129406.1_1998	41.762	613	599
WP_011669922.1	lcl|NZ_JQGW01000063.1_cds_WP_078129623.1_2308	29.027	658	599
WP_011669923.1	lcl|NZ_JQGW01000100.1_cds_WP_078130245.1_3117	35.401	274	387
WP_011669923.1	lcl|NZ_JQGW01000036.1_cds_WP_078129030.1_1536	30.874	366	387
WP_011669923.1	lcl|NZ_JQGW01000100.1_cds_WP_078130238.1_3105	33.475	236	387
WP_011669923.1	lcl|NZ_JQGW01000100.1_cds_WP_078130237.1_3104	37.864	206	387
WP_011669923.1	lcl|NZ_JQGW01000050.1_cds_WP_078129420.1_2013	32.319	263	387
WP_011669923.1	lcl|NZ_JQGW01000050.1_cds_WP_078129411.1_2003	26.099	364	387
WP_011669923.1	lcl|NZ_JQGW01000050.1_cds_WP_078129431.1_2026	29.218	243	387
WP_011669923.1	lcl|NZ_JQGW01000050.1_cds_WP_078129374.1_1962	29.682	283	387
WP_011669923.1	lcl|NZ_JQGW01000031.1_cds_WP_078128878.1_1339	27.465	284	387
WP_011669923.1	lcl|NZ_JQGW01000017.1_cds_WP_078128405.1_759	24.317	366	387
WP_011669924.1	lcl|NZ_JQGW01000063.1_cds_WP_078129623.1_2308	41.402	599	583
WP_011669924.1	lcl|NZ_JQGW01000050.1_cds_WP_078129406.1_1998	27.520	625	583
WP_020780103.1	lcl|NZ_JQGW01000086.1_cds_WP_078130087.1_2901	31.325	249	572
WP_020780103.1	lcl|NZ_JQGW01000061.1_cds_WP_078129583.1_2253	22.835	127	572
