WP_002725873.1	lcl|NZ_BOPX01000004.1_cds_WP_002733653.1_1117	99.057	106	106
WP_011669917.1	lcl|NZ_BOPX01000004.1_cds_WP_002733579.1_1116	99.677	310	318
WP_011669917.1	lcl|NZ_BOPX01000004.1_cds_WP_002733534.1_1113	27.309	249	318
WP_011669917.1	lcl|NZ_BOPX01000001.1_cds_WP_002722638.1_267	24.611	321	318
WP_011669917.1	lcl|NZ_BOPX01000004.1_cds_WP_002727919.1_1022	23.132	281	318
WP_011669917.1	lcl|NZ_BOPX01000002.1_cds_WP_002728309.1_445	25.723	311	318
WP_011669917.1	lcl|NZ_BOPX01000005.1_cds_WP_002729504.1_1177	21.387	173	318
WP_011669917.1	lcl|NZ_BOPX01000004.1_cds_WP_016749081.1_1089	23.841	151	318
WP_011669918.1	lcl|NZ_BOPX01000004.1_cds_WP_002733530.1_1071	41.643	353	361
WP_011669919.1	lcl|NZ_BOPX01000004.1_cds_WP_002733776.1_1026	26.609	233	220
WP_011669919.1	lcl|NZ_BOPX01000012.1_cds_WP_002736203.1_2202	27.027	222	220
WP_011669919.1	lcl|NZ_BOPX01000004.1_cds_WP_002733661.1_1046	34.783	92	220
WP_011669919.1	lcl|NZ_BOPX01000013.1_cds_WP_002731944.1_2333	30.172	116	220
WP_011669919.1	lcl|NZ_BOPX01000015.1_cds_WP_002734441.1_2502	30.851	94	220
WP_011669919.1	lcl|NZ_BOPX01000004.1_cds_WP_002733618.1_1019	25.000	176	220
WP_011669919.1	lcl|NZ_BOPX01000024.1_cds_WP_016749129.1_3065	24.155	207	220
WP_020780109.1	lcl|NZ_BOPX01000004.1_cds_WP_002733574.1_1078	36.607	336	354
WP_020780109.1	lcl|NZ_BOPX01000004.1_cds_WP_002733667.1_1074	33.432	338	354
WP_020780109.1	lcl|NZ_BOPX01000009.1_cds_WP_002730849.1_1887	34.722	288	354
WP_020780109.1	lcl|NZ_BOPX01000004.1_cds_WP_002733574.1_1078	36.607	336	354
WP_020780109.1	lcl|NZ_BOPX01000004.1_cds_WP_002733667.1_1074	33.432	338	354
WP_020780109.1	lcl|NZ_BOPX01000009.1_cds_WP_002730849.1_1887	34.722	288	354
WP_011669921.1	lcl|NZ_BOPX01000002.1_cds_WP_002728347.1_568	30.144	209	230
WP_011669921.1	lcl|NZ_BOPX01000002.1_cds_WP_002723863.1_370	30.631	111	230
WP_011669921.1	lcl|NZ_BOPX01000004.1_cds_WP_002733600.1_1055	28.814	118	230
WP_011669922.1	lcl|NZ_BOPX01000004.1_cds_WP_002733739.1_1068	41.272	613	599
WP_011669922.1	lcl|NZ_BOPX01000005.1_cds_WP_002766824.1_1248	28.463	657	599
WP_011669923.1	lcl|NZ_BOPX01000002.1_cds_WP_002728994.1_619	31.183	372	387
WP_011669923.1	lcl|NZ_BOPX01000004.1_cds_WP_002733587.1_1099	36.250	240	387
WP_011669923.1	lcl|NZ_BOPX01000004.1_cds_WP_002733599.1_1080	31.939	263	387
WP_011669923.1	lcl|NZ_BOPX01000004.1_cds_WP_002733737.1_1093	30.137	219	387
WP_011669923.1	lcl|NZ_BOPX01000004.1_cds_WP_002733556.1_1028	31.095	283	387
WP_011669923.1	lcl|NZ_BOPX01000004.1_cds_WP_002733730.1_1073	26.776	366	387
WP_011669923.1	lcl|NZ_BOPX01000002.1_cds_WP_002724694.1_496	26.935	323	387
WP_011669923.1	lcl|NZ_BOPX01000001.1_cds_WP_002724641.1_54	23.706	367	387
WP_011669924.1	lcl|NZ_BOPX01000005.1_cds_WP_002766824.1_1248	41.235	599	583
WP_011669924.1	lcl|NZ_BOPX01000004.1_cds_WP_002733739.1_1068	26.880	625	583
WP_020780103.1	lcl|NZ_BOPX01000013.1_cds_WP_002731991.1_2372	23.622	127	572
WP_020780103.1	lcl|NZ_BOPX01000004.1_cds_WP_002733692.1_1059	18.981	216	572
WP_020780103.1	lcl|NZ_BOPX01000013.1_cds_WP_002731991.1_2372	23.622	127	572
WP_020780103.1	lcl|NZ_BOPX01000004.1_cds_WP_002733692.1_1059	18.981	216	572
WP_011669926.1	lcl|NZ_BOPX01000002.1_cds_WP_002728994.1_619	29.885	348	417
WP_011669926.1	lcl|NZ_BOPX01000004.1_cds_WP_002733556.1_1028	34.252	254	417
WP_011669926.1	lcl|NZ_BOPX01000004.1_cds_WP_002733730.1_1073	28.861	395	417
WP_011669926.1	lcl|NZ_BOPX01000004.1_cds_WP_002733587.1_1099	38.208	212	417
WP_011669926.1	lcl|NZ_BOPX01000004.1_cds_WP_002733737.1_1093	31.061	264	417
WP_011669926.1	lcl|NZ_BOPX01000004.1_cds_WP_002733599.1_1080	29.461	241	417
