WP_002725873.1	lcl|NZ_AFKB01000097.1_cds_WP_000340715.1_1950	93.902	82	106
WP_011669917.1	lcl|NZ_AFKB01000097.1_cds_WP_000410273.1_1951	92.903	310	318
WP_011669917.1	lcl|NZ_AFKB01000097.1_cds_WP_000093099.1_1971	58.730	63	318
WP_011669917.1	lcl|NZ_AFKB01000097.1_cds_WP_000646250.1_1954	28.112	249	318
WP_011669917.1	lcl|NZ_AFKB01000119.1_cds_WP_000744700.1_1490	23.148	324	318
WP_011669917.1	lcl|NZ_AFKB01000097.1_cds_WP_000600889.1_1980	23.273	275	318
WP_011669917.1	lcl|NZ_AFKB01000097.1_cds_WP_000723090.1_2033	23.875	289	318
WP_011669917.1	lcl|NZ_AFKB01000097.1_cds_WP_001067557.1_1957	23.708	329	318
WP_011669918.1	lcl|NZ_AFKB01000097.1_cds_WP_000202830.1_1990	42.776	353	361
WP_011669919.1	lcl|NZ_AFKB01000097.1_cds_WP_000282880.1_2029	37.903	124	220
WP_011669919.1	lcl|NZ_AFKB01000016.1_cds_WP_001099029.1_3536	27.803	223	220
WP_011669919.1	lcl|NZ_AFKB01000097.1_cds_WP_001068986.1_2008	31.522	92	220
WP_011669919.1	lcl|NZ_AFKB01000150.1_cds_WP_000840858.1_895	29.808	104	220
WP_011669919.1	lcl|NZ_AFKB01000236.1_cds_WP_000868621.1_192	29.670	91	220
WP_011669919.1	lcl|NZ_AFKB01000234.1_cds_WP_000262844.1_281	25.121	207	220
WP_011669919.1	lcl|NZ_AFKB01000253.1_cds_WP_001114267.1_10	26.136	176	220
WP_020780109.1	lcl|NZ_AFKB01000097.1_cds_WP_001230564.1_1983	36.873	339	354
WP_020780109.1	lcl|NZ_AFKB01000097.1_cds_WP_000582618.1_1987	34.663	326	354
WP_020780109.1	lcl|NZ_AFKB01000109.1_cds_WP_001011675.1_1735	34.237	295	354
WP_020780109.1	lcl|NZ_AFKB01000097.1_cds_WP_001230564.1_1983	36.873	339	354
WP_020780109.1	lcl|NZ_AFKB01000097.1_cds_WP_000582618.1_1987	34.663	326	354
WP_020780109.1	lcl|NZ_AFKB01000109.1_cds_WP_001011675.1_1735	34.237	295	354
WP_011669921.1	lcl|NZ_AFKB01000116.1_cds_WP_001014594.1_1568	29.577	213	230
WP_011669921.1	lcl|NZ_AFKB01000028.1_cds_WP_000721859.1_3079	32.743	113	230
WP_011669922.1	lcl|NZ_AFKB01000097.1_cds_WP_000698820.1_1993	41.857	614	599
WP_011669923.1	lcl|NZ_AFKB01000097.1_cds_WP_000582222.1_1969	37.805	246	387
WP_011669923.1	lcl|NZ_AFKB01000152.1_cds_WP_001281953.1_884	31.989	372	387
WP_011669923.1	lcl|NZ_AFKB01000097.1_cds_WP_000608295.1_1959	33.898	236	387
WP_011669923.1	lcl|NZ_AFKB01000097.1_cds_WP_000947844.1_1981	32.700	263	387
WP_011669923.1	lcl|NZ_AFKB01000097.1_cds_WP_001198107.1_1958	37.864	206	387
WP_011669923.1	lcl|NZ_AFKB01000097.1_cds_WP_000346036.1_1988	26.944	360	387
WP_011669923.1	lcl|NZ_AFKB01000097.1_cds_WP_000575178.1_2027	28.269	283	387
WP_011669923.1	lcl|NZ_AFKB01000166.1_cds_WP_000538752.1_622	26.168	321	387
WP_011669923.1	lcl|NZ_AFKB01000027.1_cds_WP_001982414.1_3103	24.895	237	387
WP_011669924.1	lcl|NZ_AFKB01000097.1_cds_WP_000698820.1_1993	27.316	626	583
WP_020780103.1	lcl|NZ_AFKB01000129.1_cds_WP_000613386.1_1230	24.841	157	572
WP_020780103.1	lcl|NZ_AFKB01000028.1_cds_WP_000721859.1_3079	32.479	117	572
WP_020780103.1	lcl|NZ_AFKB01000129.1_cds_WP_000613386.1_1230	24.841	157	572
WP_020780103.1	lcl|NZ_AFKB01000028.1_cds_WP_000721859.1_3079	32.479	117	572
WP_011669926.1	lcl|NZ_AFKB01000152.1_cds_WP_001281953.1_884	29.969	327	417
WP_011669926.1	lcl|NZ_AFKB01000097.1_cds_WP_001198107.1_1958	36.667	270	417
WP_011669926.1	lcl|NZ_AFKB01000097.1_cds_WP_000575178.1_2027	34.749	259	417
WP_011669926.1	lcl|NZ_AFKB01000097.1_cds_WP_000608295.1_1959	33.219	292	417
WP_011669926.1	lcl|NZ_AFKB01000097.1_cds_WP_000346036.1_1988	29.367	395	417
