WP_002725873.1	lcl|NZ_AKWC02000024.1_cds_WP_000340715.1_1440	93.902	82	106
WP_011669917.1	lcl|NZ_AKWC02000024.1_cds_WP_000410273.1_1441	92.903	310	318
WP_011669917.1	lcl|NZ_AKWC02000024.1_cds_WP_000093099.1_1461	58.730	63	318
WP_011669917.1	lcl|NZ_AKWC02000024.1_cds_WP_000646250.1_1444	28.112	249	318
WP_011669917.1	lcl|NZ_AKWC02000039.1_cds_WP_000744700.1_88	23.148	324	318
WP_011669917.1	lcl|NZ_AKWC02000024.1_cds_WP_000600889.1_1470	23.273	275	318
WP_011669917.1	lcl|NZ_AKWC02000024.1_cds_WP_000723090.1_1523	23.875	289	318
WP_011669917.1	lcl|NZ_AKWC02000024.1_cds_WP_001067557.1_1447	23.708	329	318
WP_011669918.1	lcl|NZ_AKWC02000024.1_cds_WP_000202830.1_1480	42.776	353	361
WP_011669919.1	lcl|NZ_AKWC02000024.1_cds_WP_000282880.1_1519	37.903	124	220
WP_011669919.1	lcl|NZ_AKWC02000034.1_cds_WP_001099029.1_588	27.803	223	220
WP_011669919.1	lcl|NZ_AKWC02000024.1_cds_WP_001068986.1_1498	31.522	92	220
WP_011669919.1	lcl|NZ_AKWC02000034.1_cds_WP_000840858.1_518	29.808	104	220
WP_011669919.1	lcl|NZ_AKWC02000015.1_cds_WP_000868621.1_2961	29.670	91	220
WP_011669919.1	lcl|NZ_AKWC02000020.1_cds_WP_000262844.1_2383	25.121	207	220
WP_011669919.1	lcl|NZ_AKWC02000024.1_cds_WP_001114267.1_1526	26.136	176	220
WP_020780109.1	lcl|NZ_AKWC02000024.1_cds_WP_001230564.1_1473	36.873	339	354
WP_020780109.1	lcl|NZ_AKWC02000024.1_cds_WP_000582618.1_1477	34.663	326	354
WP_020780109.1	lcl|NZ_AKWC02000006.1_cds_WP_001011675.1_3381	34.237	295	354
WP_020780109.1	lcl|NZ_AKWC02000024.1_cds_WP_001230564.1_1473	36.873	339	354
WP_020780109.1	lcl|NZ_AKWC02000024.1_cds_WP_000582618.1_1477	34.663	326	354
WP_020780109.1	lcl|NZ_AKWC02000006.1_cds_WP_001011675.1_3381	34.237	295	354
WP_011669921.1	lcl|NZ_AKWC02000031.1_cds_WP_001014594.1_841	29.577	213	230
WP_011669921.1	lcl|NZ_AKWC02000026.1_cds_WP_000721859.1_1263	32.743	113	230
WP_011669922.1	lcl|NZ_AKWC02000024.1_cds_WP_000698820.1_1483	41.857	614	599
WP_011669923.1	lcl|NZ_AKWC02000024.1_cds_WP_000582222.1_1459	37.805	246	387
WP_011669923.1	lcl|NZ_AKWC02000020.1_cds_WP_001281953.1_2542	31.989	372	387
WP_011669923.1	lcl|NZ_AKWC02000024.1_cds_WP_000608295.1_1449	33.898	236	387
WP_011669923.1	lcl|NZ_AKWC02000024.1_cds_WP_000947844.1_1471	32.700	263	387
WP_011669923.1	lcl|NZ_AKWC02000024.1_cds_WP_001198107.1_1448	37.864	206	387
WP_011669923.1	lcl|NZ_AKWC02000024.1_cds_WP_000346036.1_1478	26.944	360	387
WP_011669923.1	lcl|NZ_AKWC02000024.1_cds_WP_000575178.1_1517	28.269	283	387
WP_011669923.1	lcl|NZ_AKWC02000010.1_cds_WP_000538752.1_3300	26.168	321	387
WP_011669923.1	lcl|NZ_AKWC02000020.1_cds_WP_001982414.1_2458	24.895	237	387
WP_011669924.1	lcl|NZ_AKWC02000024.1_cds_WP_000698820.1_1483	27.316	626	583
