WP_002725873.1	lcl|NZ_JADDUX010000001.1_cds_WP_002725873.1_870	100.000	106	106
WP_011669917.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733579.1_869	99.677	310	318
WP_011669917.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733534.1_866	27.309	249	318
WP_011669917.1	lcl|NZ_JADDUX010000020.1_cds_WP_002722638.1_983	24.611	321	318
WP_011669917.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740024.1_775	23.132	281	318
WP_011669917.1	lcl|NZ_JADDUX010000003.1_cds_IQA48_RS01675_2007	25.649	308	318
WP_011669917.1	lcl|NZ_JADDUX010000007.1_cds_WP_002743770.1_3189	21.387	173	318
WP_011669917.1	lcl|NZ_JADDUX010000001.1_cds_WP_016749081.1_837	23.841	151	318
WP_011669919.1	lcl|NZ_JADDUX010000032.1_cds_WP_032856387.1_1758	27.556	225	220
WP_011669919.1	lcl|NZ_JADDUX010000001.1_cds_WP_002742128.1_779	26.609	233	220
WP_011669919.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733661.1_799	34.783	92	220
WP_011669919.1	lcl|NZ_JADDUX010000017.1_cds_WP_002731944.1_618	30.172	116	220
WP_011669919.1	lcl|NZ_JADDUX010000009.1_cds_WP_002726501.1_3363	30.851	94	220
WP_011669919.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733618.1_772	25.000	176	220
WP_011669919.1	lcl|NZ_JADDUX010000017.1_cds_WP_016749129.1_582	24.155	207	220
WP_020780109.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740722.1_826	36.607	336	354
WP_020780109.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740726.1_822	33.432	338	354
WP_020780109.1	lcl|NZ_JADDUX010000015.1_cds_WP_002730849.1_475	34.722	288	354
WP_020780109.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740722.1_826	36.607	336	354
WP_020780109.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740726.1_822	33.432	338	354
WP_020780109.1	lcl|NZ_JADDUX010000015.1_cds_WP_002730849.1_475	34.722	288	354
WP_011669921.1	lcl|NZ_JADDUX010000003.1_cds_WP_002738760.1_2128	30.144	209	230
WP_011669921.1	lcl|NZ_JADDUX010000021.1_cds_WP_002723863.1_1034	30.631	111	230
WP_011669921.1	lcl|NZ_JADDUX010000001.1_cds_WP_002733600.1_808	28.814	118	230
WP_011669922.1	lcl|NZ_JADDUX010000007.1_cds_WP_004278354.1_3118	28.550	655	599
WP_011669923.1	lcl|NZ_JADDUX010000026.1_cds_WP_002728994.1_1337	31.183	372	387
WP_011669923.1	lcl|NZ_JADDUX010000001.1_cds_WP_002740861.1_861	33.475	236	387
