WP_002725873.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352101.1_2642	62.162	74	106
WP_011669917.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352100.1_2643	82.958	311	318
WP_011669917.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350398.1_629	26.923	312	318
WP_011669917.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350373.1_656	23.030	330	318
WP_011669917.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352082.1_2664	20.818	269	318
WP_011669917.1	lcl|NZ_JAMQPN010000003.1_cds_WP_265351842.1_2448	22.043	186	318
WP_011669917.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350875.1_86	23.438	320	318
WP_011669919.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351179.1_1567	27.236	246	220
WP_011669919.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352054.1_2693	32.812	128	220
WP_011669919.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352073.1_2674	30.851	94	220
WP_011669919.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352051.1_2696	34.694	98	220
WP_011669919.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352045.1_2702	33.684	95	220
WP_011669919.1	lcl|NZ_JAMQPN010000012.1_cds_WP_265353351.1_1265	32.110	109	220
WP_011669919.1	lcl|NZ_JAMQPN010000006.1_cds_WP_265352651.1_3114	30.097	103	220
WP_011669919.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352053.1_2694	27.723	101	220
WP_011669919.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352044.1_2703	29.592	98	220
WP_011669919.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351249.1_1647	30.556	108	220
WP_020780109.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352085.1_2661	33.528	343	354
WP_020780109.1	lcl|NZ_JAMQPN010000009.1_cds_WP_265353105.1_3725	35.206	267	354
WP_020780109.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352085.1_2661	33.528	343	354
WP_020780109.1	lcl|NZ_JAMQPN010000009.1_cds_WP_265353105.1_3725	35.206	267	354
WP_011669921.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350742.1_234	28.972	214	230
WP_011669921.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350754.1_219	26.496	117	230
WP_011669923.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350976.1_381	29.670	364	387
WP_011669923.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352096.1_2647	29.700	367	387
WP_011669923.1	lcl|NZ_JAMQPN010000010.1_cds_WP_265353155.1_1031	23.229	353	387
WP_020780103.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350742.1_234	28.676	272	572
WP_020780103.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351134.1_1517	24.186	215	572
WP_020780103.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350754.1_219	34.188	117	572
WP_020780103.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350742.1_234	28.676	272	572
WP_020780103.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351134.1_1517	24.186	215	572
WP_020780103.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350754.1_219	34.188	117	572
WP_011669926.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350976.1_381	29.050	358	417
WP_011669926.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352096.1_2647	27.247	356	417
WP_011669926.1	lcl|NZ_JAMQPN010000007.1_cds_WP_265352689.1_3515	28.632	234	417
WP_011669926.1	lcl|NZ_JAMQPN010000010.1_cds_WP_265353155.1_1031	25.095	263	417
WP_020780101.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352094.1_2649	35.608	337	342
WP_020780101.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350279.1_766	26.540	211	342
WP_020780101.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350428.1_596	27.044	159	342
WP_020780101.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352094.1_2649	35.608	337	342
WP_020780101.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350279.1_766	26.540	211	342
WP_020780101.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350428.1_596	27.044	159	342
WP_011669928.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352093.1_2650	36.986	365	362
WP_011669928.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351134.1_1517	21.596	213	362
WP_011669928.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352093.1_2650	36.986	365	362
WP_011669928.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351134.1_1517	21.596	213	362
WP_004779589.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350227.1_822	30.872	149	210
WP_004779589.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350119.1_936	26.852	108	210
WP_004779589.1	lcl|NZ_JAMQPN010000003.1_cds_WP_265351668.1_2276	31.618	136	210
WP_004779550.1	lcl|NZ_JAMQPN010000008.1_cds_WP_265352964.1_3574	39.474	76	244
WP_004779595.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350742.1_234	28.390	236	242
WP_004779595.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350754.1_219	27.679	112	242
WP_011669930.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350600.1_402	30.952	252	255
WP_011669930.1	lcl|NZ_JAMQPN010000005.1_cds_WP_135740697.1_2886	28.800	250	255
WP_011669930.1	lcl|NZ_JAMQPN010000005.1_cds_WP_265352334.1_2951	27.907	258	255
WP_011669930.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351319.1_1728	29.134	254	255
WP_011669930.1	lcl|NZ_JAMQPN010000003.1_cds_WP_265351678.1_2265	28.627	255	255
WP_011669930.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350626.1_371	24.906	265	255
WP_011669930.1	lcl|NZ_JAMQPN010000010.1_cds_WP_265353224.1_958	27.027	185	255
WP_011669930.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352039.1_2709	25.185	270	255
WP_011669930.1	lcl|NZ_JAMQPN010000009.1_cds_WP_265353002.1_3844	28.856	201	255
WP_011669930.1	lcl|NZ_JAMQPN010000010.1_cds_WP_265353163.1_1022	25.773	194	255
WP_011669930.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350410.1_615	22.872	188	255
WP_011669930.1	lcl|NZ_JAMQPN010000012.1_cds_WP_135630285.1_1225	24.870	193	255
WP_011669930.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350373.1_656	37.681	69	255
