WP_002725873.1	lcl|NZ_AHQC01000043.1_cds_WP_000340715.1_2828	93.902	82	106
WP_011669917.1	lcl|NZ_AHQC01000043.1_cds_WP_000410273.1_2827	92.903	310	318
WP_011669917.1	lcl|NZ_AHQC01000043.1_cds_WP_000093099.1_2807	58.730	63	318
WP_011669917.1	lcl|NZ_AHQC01000043.1_cds_WP_000646256.1_2824	27.711	249	318
WP_011669917.1	lcl|NZ_AHQC01000227.1_cds_WP_000744700.1_235	23.148	324	318
WP_011669917.1	lcl|NZ_AHQC01000043.1_cds_WP_000600889.1_2798	23.273	275	318
WP_011669917.1	lcl|NZ_AHQC01000043.1_cds_WP_000723092.1_2744	23.875	289	318
WP_011669917.1	lcl|NZ_AHQC01000043.1_cds_WP_001067556.1_2821	23.708	329	318
WP_011669918.1	lcl|NZ_AHQC01000043.1_cds_WP_000202825.1_2788	42.493	353	361
WP_011669919.1	lcl|NZ_AHQC01000043.1_cds_WP_000282880.1_2748	37.903	124	220
WP_011669919.1	lcl|NZ_AHQC01000119.1_cds_WP_001099029.1_1380	27.803	223	220
WP_011669919.1	lcl|NZ_AHQC01000043.1_cds_WP_001068986.1_2770	31.522	92	220
WP_011669919.1	lcl|NZ_AHQC01000074.1_cds_WP_000840860.1_2004	29.808	104	220
WP_011669919.1	lcl|NZ_AHQC01000120.1_cds_WP_000868621.1_1371	29.670	91	220
WP_011669919.1	lcl|NZ_AHQC01000043.1_cds_WP_001114264.1_2741	26.136	176	220
WP_011669919.1	lcl|NZ_AHQC01000102.1_cds_WP_000262844.1_1619	25.121	207	220
WP_020780109.1	lcl|NZ_AHQC01000043.1_cds_WP_001230564.1_2795	36.873	339	354
WP_020780109.1	lcl|NZ_AHQC01000043.1_cds_WP_000582619.1_2791	34.663	326	354
WP_020780109.1	lcl|NZ_AHQC01000230.1_cds_WP_001011675.1_115	34.237	295	354
WP_020780109.1	lcl|NZ_AHQC01000043.1_cds_WP_001230564.1_2795	36.873	339	354
WP_020780109.1	lcl|NZ_AHQC01000043.1_cds_WP_000582619.1_2791	34.663	326	354
WP_020780109.1	lcl|NZ_AHQC01000230.1_cds_WP_001011675.1_115	34.237	295	354
WP_011669921.1	lcl|NZ_AHQC01000143.1_cds_WP_001014595.1_930	29.577	213	230
WP_011669921.1	lcl|NZ_AHQC01000134.1_cds_WP_000721859.1_1078	32.743	113	230
WP_011669922.1	lcl|NZ_AHQC01000043.1_cds_WP_000698821.1_2785	41.857	614	599
WP_011669923.1	lcl|NZ_AHQC01000236.1_cds_WP_001281953.1_43	31.989	372	387
WP_011669923.1	lcl|NZ_AHQC01000043.1_cds_LEP2GSC049_RS1000000123070_2809	37.805	246	387
WP_011669923.1	lcl|NZ_AHQC01000043.1_cds_WP_000947844.1_2797	32.700	263	387
WP_011669923.1	lcl|NZ_AHQC01000043.1_cds_WP_000346036.1_2790	26.944	360	387
WP_011669923.1	lcl|NZ_AHQC01000043.1_cds_WP_000575178.1_2750	28.269	283	387
