WP_002725873.1	lcl|NZ_AHOP02000001.1_cds_WP_004421256.1_3879	92.683	82	106
WP_011669917.1	lcl|NZ_AHOP02000001.1_cds_WP_004421326.1_3878	91.613	310	318
WP_011669917.1	lcl|NZ_AHOP02000001.1_cds_WP_004434477.1_3851	22.932	266	318
WP_011669917.1	lcl|NZ_AHOP02000031.1_cds_WP_004419974.1_1550	24.074	324	318
WP_011669917.1	lcl|NZ_AHOP02000001.1_cds_WP_004421375.1_3875	27.586	261	318
WP_011669917.1	lcl|NZ_AHOP02000001.1_cds_WP_004421482.1_3784	23.288	292	318
WP_011669917.1	lcl|NZ_AHOP02000036.1_cds_WP_004439553.1_1318	25.000	276	318
WP_011669919.1	lcl|NZ_AHOP02000001.1_cds_WP_004421469.1_3788	28.986	207	220
WP_011669919.1	lcl|NZ_AHOP02000015.1_cds_WP_004436318.1_3003	26.457	223	220
WP_011669919.1	lcl|NZ_AHOP02000059.1_cds_WP_004441437.1_285	29.808	104	220
WP_011669919.1	lcl|NZ_AHOP02000011.1_cds_WP_004420956.1_3250	29.670	91	220
WP_011669919.1	lcl|NZ_AHOP02000001.1_cds_WP_004434567.1_3864	29.897	97	220
WP_011669919.1	lcl|NZ_AHOP02000011.1_cds_WP_004426312.1_3227	24.638	207	220
WP_011669919.1	lcl|NZ_AHOP02000001.1_cds_WP_004421411.1_3781	24.432	176	220
WP_020780109.1	lcl|NZ_AHOP02000001.1_cds_WP_004434629.1_3833	36.826	334	354
WP_020780109.1	lcl|NZ_AHOP02000019.1_cds_WP_004436573.1_2743	33.922	283	354
WP_020780109.1	lcl|NZ_AHOP02000001.1_cds_WP_004434629.1_3833	36.826	334	354
WP_020780109.1	lcl|NZ_AHOP02000019.1_cds_WP_004436573.1_2743	33.922	283	354
WP_011669921.1	lcl|NZ_AHOP02000001.1_cds_WP_004434756.1_3838	38.690	168	230
WP_011669921.1	lcl|NZ_AHOP02000011.1_cds_WP_004435924.1_3219	26.923	208	230
WP_011669921.1	lcl|NZ_AHOP02000062.1_cds_WP_036034026.1_135	30.000	110	230
WP_011669923.1	lcl|NZ_AHOP02000001.1_cds_WP_004434568.1_3847	36.471	255	387
WP_011669923.1	lcl|NZ_AHOP02000050.1_cds_WP_004440490.1_843	31.892	370	387
WP_011669923.1	lcl|NZ_AHOP02000001.1_cds_WP_004434466.1_3840	26.648	364	387
WP_011669923.1	lcl|NZ_AHOP02000001.1_cds_WP_004421210.1_3790	28.622	283	387
WP_011669923.1	lcl|NZ_AHOP02000057.1_cds_WP_004422087.1_430	27.273	275	387
WP_011669923.1	lcl|NZ_AHOP02000063.1_cds_WP_036034116.1_59	24.796	367	387
WP_020780103.1	lcl|NZ_AHOP02000001.1_cds_WP_004434756.1_3838	33.058	242	572
WP_020780103.1	lcl|NZ_AHOP02000011.1_cds_WP_004435924.1_3219	31.073	177	572
WP_020780103.1	lcl|NZ_AHOP02000027.1_cds_WP_004438589.1_1802	23.188	138	572
