WP_002725873.1	lcl|NZ_JADDVC010000006.1_cds_WP_002725873.1_3026	100.000	106	106
WP_011669917.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733579.1_3025	99.677	310	318
WP_011669917.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733534.1_3022	27.309	249	318
WP_011669917.1	lcl|NZ_JADDVC010000018.1_cds_WP_002722638.1_631	24.611	321	318
WP_011669917.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740024.1_2931	23.132	281	318
WP_011669917.1	lcl|NZ_JADDVC010000007.1_cds_WP_002728309.1_3087	25.723	311	318
WP_011669917.1	lcl|NZ_JADDVC010000013.1_cds_WP_002743770.1_287	21.387	173	318
WP_011669917.1	lcl|NZ_JADDVC010000006.1_cds_WP_016749081.1_2993	23.841	151	318
WP_011669919.1	lcl|NZ_JADDVC010000031.1_cds_WP_032856387.1_1633	27.556	225	220
WP_011669919.1	lcl|NZ_JADDVC010000006.1_cds_WP_002742128.1_2935	26.609	233	220
WP_011669919.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733661.1_2955	34.783	92	220
WP_011669919.1	lcl|NZ_JADDVC010000019.1_cds_WP_002731944.1_694	30.172	116	220
WP_011669919.1	lcl|NZ_JADDVC010000010.1_cds_WP_002726501.1_32	30.851	94	220
WP_011669919.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733618.1_2928	25.000	176	220
WP_011669919.1	lcl|NZ_JADDVC010000059.1_cds_WP_016749129.1_2645	24.155	207	220
WP_020780109.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740722.1_2982	36.607	336	354
WP_020780109.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740726.1_2978	33.432	338	354
WP_020780109.1	lcl|NZ_JADDVC010000014.1_cds_WP_002730849.1_387	34.722	288	354
WP_020780109.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740722.1_2982	36.607	336	354
WP_020780109.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740726.1_2978	33.432	338	354
WP_020780109.1	lcl|NZ_JADDVC010000014.1_cds_WP_002730849.1_387	34.722	288	354
WP_011669921.1	lcl|NZ_JADDVC010000032.1_cds_WP_002738760.1_1677	30.144	209	230
WP_011669921.1	lcl|NZ_JADDVC010000021.1_cds_WP_002723863.1_996	30.631	111	230
WP_011669921.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733600.1_2964	28.814	118	230
WP_011669922.1	lcl|NZ_JADDVC010000075.1_cds_WP_004278354.1_3068	28.550	655	599
WP_011669923.1	lcl|NZ_JADDVC010000024.1_cds_WP_002728994.1_1169	31.183	372	387
WP_011669923.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740861.1_3017	33.475	236	387
WP_011669923.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740826.1_3018	37.379	206	387
WP_011669923.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733599.1_2984	31.939	263	387
WP_011669923.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733737.1_2997	30.137	219	387
WP_011669923.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740294.1_2937	31.095	283	387
WP_011669923.1	lcl|NZ_JADDVC010000007.1_cds_WP_002738884.1_3135	27.245	323	387
WP_011669923.1	lcl|NZ_JADDVC010000008.1_cds_WP_002724641.1_3217	23.706	367	387
WP_011669924.1	lcl|NZ_JADDVC010000075.1_cds_WP_004278354.1_3068	40.902	599	583
WP_020780103.1	lcl|NZ_JADDVC010000046.1_cds_WP_002740796.1_2244	23.622	127	572
WP_020780103.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740235.1_2968	18.981	216	572
WP_020780103.1	lcl|NZ_JADDVC010000046.1_cds_WP_002740796.1_2244	23.622	127	572
WP_020780103.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740235.1_2968	18.981	216	572
WP_011669926.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740826.1_3018	36.296	270	417
WP_011669926.1	lcl|NZ_JADDVC010000024.1_cds_WP_002728994.1_1169	29.885	348	417
WP_011669926.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740861.1_3017	33.562	292	417
WP_011669926.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740294.1_2937	34.252	254	417
