WP_002725873.1	lcl|NZ_AHQF01000076.1_cds_WP_000340713.1_3070	92.683	82	106
WP_011669917.1	lcl|NZ_AHQF01000076.1_cds_WP_000412665.1_3069	91.290	310	318
WP_011669917.1	lcl|NZ_AHQF01000076.1_cds_WP_000699347.1_3065	22.112	303	318
WP_011669917.1	lcl|NZ_AHQF01000163.1_cds_WP_000744700.1_1660	23.148	324	318
WP_011669917.1	lcl|NZ_AHQF01000076.1_cds_WP_000723077.1_3056	21.739	276	318
WP_011669917.1	lcl|NZ_AHQF01000157.1_cds_WP_000723094.1_1777	24.221	289	318
WP_011669919.1	lcl|NZ_AHQF01000076.1_cds_WP_001005151.1_3020	28.205	195	220
WP_011669919.1	lcl|NZ_AHQF01000157.1_cds_WP_000282884.1_1773	37.097	124	220
WP_011669919.1	lcl|NZ_AHQF01000072.1_cds_WP_001099033.1_3174	26.906	223	220
WP_011669919.1	lcl|NZ_AHQF01000076.1_cds_WP_000808025.1_3063	36.283	113	220
WP_011669919.1	lcl|NZ_AHQF01000062.1_cds_WP_000840860.1_3572	29.808	104	220
WP_011669919.1	lcl|NZ_AHQF01000076.1_cds_WP_000703222.1_3027	29.348	92	220
WP_011669919.1	lcl|NZ_AHQF01000067.1_cds_WP_000868621.1_3368	29.670	91	220
WP_011669919.1	lcl|NZ_AHQF01000157.1_cds_WP_001114270.1_1780	26.136	176	220
WP_011669919.1	lcl|NZ_AHQF01000229.1_cds_WP_000262844.1_678	25.121	207	220
WP_020780109.1	lcl|NZ_AHQF01000076.1_cds_WP_000853941.1_3053	38.507	335	354
WP_020780109.1	lcl|NZ_AHQF01000076.1_cds_WP_000275581.1_3064	31.325	332	354
WP_020780109.1	lcl|NZ_AHQF01000076.1_cds_WP_000155110.1_3036	32.198	323	354
WP_020780109.1	lcl|NZ_AHQF01000160.1_cds_WP_001011675.1_1724	34.237	295	354
WP_020780109.1	lcl|NZ_AHQF01000076.1_cds_WP_000853941.1_3053	38.507	335	354
WP_020780109.1	lcl|NZ_AHQF01000076.1_cds_WP_000275581.1_3064	31.325	332	354
WP_020780109.1	lcl|NZ_AHQF01000076.1_cds_WP_000155110.1_3036	32.198	323	354
WP_020780109.1	lcl|NZ_AHQF01000160.1_cds_WP_001011675.1_1724	34.237	295	354
WP_011669921.1	lcl|NZ_AHQF01000076.1_cds_WP_000721297.1_3040	36.279	215	230
WP_011669921.1	lcl|NZ_AHQF01000301.1_cds_WP_001014590.1_273	29.577	213	230
WP_011669921.1	lcl|NZ_AHQF01000150.1_cds_WP_000721859.1_1976	32.743	113	230
WP_011669923.1	lcl|NZ_AHQF01000076.1_cds_WP_001154829.1_3043	30.252	357	387
WP_011669923.1	lcl|NZ_AHQF01000231.1_cds_WP_001281957.1_660	31.720	372	387
