WP_002725873.1	lcl|NZ_JQRC01000044.1_cds_WP_004454812.1_1562	92.683	82	106
WP_011669917.1	lcl|NZ_JQRC01000044.1_cds_WP_061247355.1_1563	92.581	310	318
WP_011669917.1	lcl|NZ_JQRC01000081.1_cds_WP_017214696.1_2424	24.164	269	318
WP_011669917.1	lcl|NZ_JQRC01000044.1_cds_WP_061247357.1_1566	27.799	259	318
WP_011669917.1	lcl|NZ_JQRC01000022.1_cds_WP_061246963.1_711	24.074	324	318
WP_011669917.1	lcl|NZ_JQRC01000052.1_cds_WP_002178495.1_1737	22.945	292	318
WP_011669917.1	lcl|NZ_JQRC01000032.1_cds_WP_201033193.1_1235	23.913	276	318
WP_011669919.1	lcl|NZ_JQRC01000039.1_cds_WP_002178457.1_1425	26.570	207	220
WP_011669919.1	lcl|NZ_JQRC01000127.1_cds_WP_002177654.1_3192	26.457	223	220
WP_011669919.1	lcl|NZ_JQRC01000075.1_cds_WP_061247669.1_2353	29.808	104	220
WP_011669919.1	lcl|NZ_JQRC01000027.1_cds_WP_002176998.1_1090	29.670	91	220
WP_011669919.1	lcl|NZ_JQRC01000091.1_cds_WP_002177414.1_2596	25.121	207	220
WP_011669919.1	lcl|NZ_JQRC01000052.1_cds_WP_061247414.1_1734	25.143	175	220
WP_020780109.1	lcl|NZ_JQRC01000081.1_cds_WP_017214713.1_2442	31.073	354	354
WP_020780109.1	lcl|NZ_JQRC01000029.1_cds_WP_061247152.1_1099	34.276	283	354
WP_020780109.1	lcl|NZ_JQRC01000081.1_cds_WP_017214713.1_2442	31.073	354	354
WP_020780109.1	lcl|NZ_JQRC01000029.1_cds_WP_061247152.1_1099	34.276	283	354
WP_011669921.1	lcl|NZ_JQRC01000081.1_cds_WP_061247716.1_2437	39.286	168	230
WP_011669921.1	lcl|NZ_JQRC01000062.1_cds_WP_061247533.1_2031	26.923	208	230
WP_011669921.1	lcl|NZ_JQRC01000272.1_cds_WP_002180250.1_3959	30.000	110	230
WP_011669923.1	lcl|NZ_JQRC01000081.1_cds_WP_017214700.1_2428	36.863	255	387
WP_011669923.1	lcl|NZ_JQRC01000096.1_cds_WP_061247897.1_2710	31.892	370	387
WP_011669923.1	lcl|NZ_JQRC01000081.1_cds_WP_017214708.1_2435	26.923	364	387
WP_011669923.1	lcl|NZ_JQRC01000039.1_cds_WP_061247297.1_1423	28.269	283	387
WP_011669923.1	lcl|NZ_JQRC01000169.1_cds_WP_002180117.1_3627	27.273	275	387
WP_011669923.1	lcl|NZ_JQRC01000147.1_cds_WP_036027114.1_3446	24.731	372	387
WP_020780103.1	lcl|NZ_JQRC01000081.1_cds_WP_061247716.1_2437	32.231	242	572
WP_020780103.1	lcl|NZ_JQRC01000046.1_cds_WP_061247368.1_1581	22.667	225	572
WP_020780103.1	lcl|NZ_JQRC01000081.1_cds_WP_061247716.1_2437	32.231	242	572
WP_020780103.1	lcl|NZ_JQRC01000046.1_cds_WP_061247368.1_1581	22.667	225	572
WP_011669926.1	lcl|NZ_JQRC01000096.1_cds_WP_061247897.1_2710	29.358	327	417
WP_011669926.1	lcl|NZ_JQRC01000081.1_cds_WP_017214708.1_2435	29.213	356	417
WP_011669926.1	lcl|NZ_JQRC01000039.1_cds_WP_061247297.1_1423	34.252	254	417
WP_011669926.1	lcl|NZ_JQRC01000081.1_cds_WP_017214700.1_2428	36.916	214	417
WP_011669926.1	lcl|NZ_JQRC01000169.1_cds_WP_002180117.1_3627	27.490	251	417
WP_011669926.1	lcl|NZ_JQRC01000147.1_cds_WP_036027114.1_3446	25.941	239	417
WP_004779587.1	lcl|NZ_JQRC01000081.1_cds_WP_017214714.1_2443	26.429	140	181
WP_004779587.1	lcl|NZ_JQRC01000081.1_cds_WP_017214712.1_2441	26.027	146	181
WP_020780101.1	lcl|NZ_JQRC01000031.1_cds_WP_061247208.1_1216	25.352	142	342
WP_020780101.1	lcl|NZ_JQRC01000031.1_cds_WP_061247208.1_1216	25.352	142	342
