WP_002725873.1	lcl|NZ_AHRA01000113.1_cds_WP_002733653.1_813	99.057	106	106
WP_011669917.1	lcl|NZ_AHRA01000113.1_cds_WP_002733579.1_814	99.677	310	318
WP_011669917.1	lcl|NZ_AHRA01000113.1_cds_WP_002733534.1_817	27.309	249	318
WP_011669917.1	lcl|NZ_AHRA01000022.1_cds_WP_002722638.1_3187	24.611	321	318
WP_011669917.1	lcl|NZ_AHRA01000098.1_cds_WP_002727919.1_1344	23.132	281	318
WP_011669917.1	lcl|NZ_AHRA01000035.1_cds_WP_002728309.1_2553	25.723	311	318
WP_011669917.1	lcl|NZ_AHRA01000171.1_cds_WP_002729504.1_23	21.387	173	318
WP_011669917.1	lcl|NZ_AHRA01000113.1_cds_WP_016749081.1_841	23.841	151	318
WP_011669918.1	lcl|NZ_AHRA01000113.1_cds_WP_002733530.1_859	41.643	353	361
WP_011669919.1	lcl|NZ_AHRA01000098.1_cds_WP_002733776.1_1340	26.609	233	220
WP_011669919.1	lcl|NZ_AHRA01000103.1_cds_WP_002736203.1_1233	27.027	222	220
WP_011669919.1	lcl|NZ_AHRA01000113.1_cds_WP_002733661.1_885	34.783	92	220
WP_011669919.1	lcl|NZ_AHRA01000100.1_cds_WP_002731944.1_1316	30.172	116	220
WP_011669919.1	lcl|NZ_AHRA01000170.1_cds_WP_002734441.1_27	30.851	94	220
WP_011669919.1	lcl|NZ_AHRA01000098.1_cds_WP_002733618.1_1347	25.000	176	220
WP_011669919.1	lcl|NZ_AHRA01000099.1_cds_WP_016749129.1_1322	24.155	207	220
WP_020780109.1	lcl|NZ_AHRA01000113.1_cds_WP_002733574.1_852	36.607	336	354
WP_020780109.1	lcl|NZ_AHRA01000113.1_cds_WP_002733667.1_856	33.432	338	354
WP_020780109.1	lcl|NZ_AHRA01000031.1_cds_WP_002730849.1_2684	34.722	288	354
WP_020780109.1	lcl|NZ_AHRA01000113.1_cds_WP_002733574.1_852	36.607	336	354
WP_020780109.1	lcl|NZ_AHRA01000113.1_cds_WP_002733667.1_856	33.432	338	354
WP_020780109.1	lcl|NZ_AHRA01000031.1_cds_WP_002730849.1_2684	34.722	288	354
WP_011669921.1	lcl|NZ_AHRA01000124.1_cds_WP_002728347.1_552	30.144	209	230
WP_011669921.1	lcl|NZ_AHRA01000036.1_cds_WP_002723863.1_2516	30.631	111	230
WP_011669921.1	lcl|NZ_AHRA01000113.1_cds_WP_002733600.1_876	28.814	118	230
WP_011669922.1	lcl|NZ_AHRA01000113.1_cds_WP_002733739.1_863	41.272	613	599
WP_011669922.1	lcl|NZ_AHRA01000093.1_cds_LEP2GSC175_RS0111650_1566	26.961	612	599
WP_011669922.1	lcl|NZ_AHRA01000093.1_cds_LEP2GSC175_RS0111650_1566	38.095	84	599
WP_011669923.1	lcl|NZ_AHRA01000089.1_cds_WP_002728994.1_1607	31.183	372	387
WP_011669923.1	lcl|NZ_AHRA01000113.1_cds_WP_002733587.1_831	36.250	240	387
WP_011669923.1	lcl|NZ_AHRA01000113.1_cds_WP_002733599.1_850	31.939	263	387
WP_011669923.1	lcl|NZ_AHRA01000113.1_cds_WP_002733737.1_837	30.137	219	387
WP_011669923.1	lcl|NZ_AHRA01000098.1_cds_WP_002733556.1_1338	31.095	283	387
WP_011669923.1	lcl|NZ_AHRA01000113.1_cds_WP_002733730.1_857	26.776	366	387
WP_011669923.1	lcl|NZ_AHRA01000029.1_cds_WP_002724694.1_2847	26.935	323	387
WP_011669923.1	lcl|NZ_AHRA01000039.1_cds_WP_002724641.1_2370	23.706	367	387
WP_011669924.1	lcl|NZ_AHRA01000093.1_cds_LEP2GSC175_RS0111650_1566	40.000	550	583
WP_011669924.1	lcl|NZ_AHRA01000093.1_cds_LEP2GSC175_RS0111650_1566	55.769	52	583
WP_011669924.1	lcl|NZ_AHRA01000113.1_cds_WP_002733739.1_863	26.880	625	583
WP_020780103.1	lcl|NZ_AHRA01000129.1_cds_WP_002731991.1_454	23.622	127	572
WP_020780103.1	lcl|NZ_AHRA01000113.1_cds_WP_002733692.1_872	18.981	216	572
WP_020780103.1	lcl|NZ_AHRA01000129.1_cds_WP_002731991.1_454	23.622	127	572
WP_020780103.1	lcl|NZ_AHRA01000113.1_cds_WP_002733692.1_872	18.981	216	572
WP_011669926.1	lcl|NZ_AHRA01000089.1_cds_WP_002728994.1_1607	29.885	348	417
WP_011669926.1	lcl|NZ_AHRA01000098.1_cds_WP_002733556.1_1338	34.252	254	417
WP_011669926.1	lcl|NZ_AHRA01000113.1_cds_WP_002733730.1_857	28.861	395	417
