WP_002725873.1	lcl|NZ_RQFS01000120.1_cds_WP_135594790.1_1574	62.162	74	106
WP_011669917.1	lcl|NZ_RQFS01000120.1_cds_WP_135594788.1_1575	82.484	314	318
WP_011669917.1	lcl|NZ_RQFS01000167.1_cds_WP_100725791.1_3259	22.727	330	318
WP_011669917.1	lcl|NZ_RQFS01000104.1_cds_WP_135638522.1_3566	22.857	280	318
WP_011669917.1	lcl|NZ_RQFS01000104.1_cds_WP_135674754.1_3568	22.013	318	318
WP_011669917.1	lcl|NZ_RQFS01000142.1_cds_WP_135675635.1_3578	27.273	253	318
WP_011669917.1	lcl|NZ_RQFS01000015.1_cds_WP_100715920.1_2972	23.077	169	318
WP_011669917.1	lcl|NZ_RQFS01000186.1_cds_WP_135676294.1_3027	23.248	314	318
WP_011669918.1	lcl|NZ_RQFS01000146.1_cds_WP_135675717.1_3437	42.655	354	361
WP_011669919.1	lcl|NZ_RQFS01000142.1_cds_WP_135675639.1_3581	34.234	111	220
WP_011669919.1	lcl|NZ_RQFS01000126.1_cds_WP_100726800.1_189	25.325	154	220
WP_011669919.1	lcl|NZ_RQFS01000135.1_cds_WP_135594701.1_3396	34.694	98	220
WP_011669919.1	lcl|NZ_RQFS01000142.1_cds_WP_135675631.1_3576	33.846	130	220
WP_011669919.1	lcl|NZ_RQFS01000006.1_cds_WP_135592286.1_3707	34.043	94	220
WP_011669919.1	lcl|NZ_RQFS01000126.1_cds_WP_135675313.1_107	34.259	108	220
WP_011669919.1	lcl|NZ_RQFS01000160.1_cds_WP_135675837.1_1333	30.526	95	220
WP_011669919.1	lcl|NZ_RQFS01000071.1_cds_WP_167879854.1_3311	31.193	109	220
WP_011669919.1	lcl|NZ_RQFS01000097.1_cds_WP_135674488.1_776	22.034	118	220
WP_011669919.1	lcl|NZ_RQFS01000142.1_cds_WP_135592290.1_3582	29.126	103	220
WP_020780109.1	lcl|NZ_RQFS01000040.1_cds_WP_135673625.1_251	34.437	302	354
WP_020780109.1	lcl|NZ_RQFS01000146.1_cds_WP_135675716.1_3434	31.579	342	354
WP_020780109.1	lcl|NZ_RQFS01000172.1_cds_WP_210409540.1_3729	35.000	180	354
WP_020780109.1	lcl|NZ_RQFS01000040.1_cds_WP_135673625.1_251	34.437	302	354
WP_020780109.1	lcl|NZ_RQFS01000146.1_cds_WP_135675716.1_3434	31.579	342	354
WP_020780109.1	lcl|NZ_RQFS01000172.1_cds_WP_210409540.1_3729	35.000	180	354
WP_011669921.1	lcl|NZ_RQFS01000037.1_cds_WP_135594767.1_3529	36.404	228	230
WP_011669921.1	lcl|NZ_RQFS01000120.1_cds_WP_135675219.1_1580	37.952	166	230
WP_011669921.1	lcl|NZ_RQFS01000130.1_cds_WP_135675467.1_2451	31.963	219	230
WP_011669921.1	lcl|NZ_RQFS01000130.1_cds_WP_135675456.1_2436	27.119	118	230
WP_011669921.1	lcl|NZ_RQFS01000146.1_cds_WP_135594733.1_3436	27.419	124	230
WP_011669923.1	lcl|NZ_RQFS01000102.1_cds_WP_100716152.1_557	31.362	389	387
WP_011669923.1	lcl|NZ_RQFS01000037.1_cds_WP_135673600.1_3527	36.145	249	387
WP_011669923.1	lcl|NZ_RQFS01000146.1_cds_WP_135594735.1_3435	26.933	375	387
WP_011669923.1	lcl|NZ_RQFS01000120.1_cds_WP_135594781.1_1578	29.121	364	387
WP_011669923.1	lcl|NZ_RQFS01000044.1_cds_WP_100715612.1_1356	23.513	353	387
WP_020780103.1	lcl|NZ_RQFS01000037.1_cds_WP_135594767.1_3529	43.852	244	572
WP_020780103.1	lcl|NZ_RQFS01000120.1_cds_WP_135675219.1_1580	38.776	245	572
WP_020780103.1	lcl|NZ_RQFS01000037.1_cds_WP_135673602.1_3528	26.846	298	572
WP_020780103.1	lcl|NZ_RQFS01000010.1_cds_WP_135673113.1_1981	24.186	215	572
WP_020780103.1	lcl|NZ_RQFS01000037.1_cds_WP_135594767.1_3529	43.852	244	572
WP_020780103.1	lcl|NZ_RQFS01000120.1_cds_WP_135675219.1_1580	38.776	245	572
WP_020780103.1	lcl|NZ_RQFS01000037.1_cds_WP_135673602.1_3528	26.846	298	572
WP_020780103.1	lcl|NZ_RQFS01000010.1_cds_WP_135673113.1_1981	24.186	215	572
