WP_002725873.1	lcl|NZ_AHOC02000017.1_cds_WP_004753574.1_959	91.463	82	106
WP_011669917.1	lcl|NZ_AHOC02000017.1_cds_WP_004761722.1_960	92.581	310	318
WP_011669917.1	lcl|NZ_AHOC02000017.1_cds_WP_004755430.1_963	27.711	249	318
WP_011669917.1	lcl|NZ_AHOC02000013.1_cds_WP_004753565.1_2191	23.148	324	318
WP_011669917.1	lcl|NZ_AHOC02000017.1_cds_WP_004755262.1_1032	22.776	281	318
WP_011669919.1	lcl|NZ_AHOC02000017.1_cds_WP_004761677.1_1028	26.293	232	220
WP_011669919.1	lcl|NZ_AHOC02000017.1_cds_WP_004753696.1_706	25.592	211	220
WP_011669919.1	lcl|NZ_AHOC02000006.1_cds_WP_004750398.1_3288	30.769	104	220
WP_011669919.1	lcl|NZ_AHOC02000010.1_cds_WP_004751232.1_2743	30.769	91	220
WP_011669919.1	lcl|NZ_AHOC02000017.1_cds_WP_004761491.1_1027	28.182	110	220
WP_011669919.1	lcl|NZ_AHOC02000021.1_cds_WP_004754319.1_349	24.638	207	220
WP_020780109.1	lcl|NZ_AHOC02000017.1_cds_WP_004754396.1_993	32.479	351	354
WP_020780109.1	lcl|NZ_AHOC02000020.1_cds_WP_004752171.1_477	34.629	283	354
WP_020780109.1	lcl|NZ_AHOC02000017.1_cds_WP_004767574.1_987	27.742	310	354
WP_020780109.1	lcl|NZ_AHOC02000017.1_cds_WP_004754396.1_993	32.479	351	354
WP_020780109.1	lcl|NZ_AHOC02000020.1_cds_WP_004752171.1_477	34.629	283	354
WP_020780109.1	lcl|NZ_AHOC02000017.1_cds_WP_004767574.1_987	27.742	310	354
WP_011669921.1	lcl|NZ_AHOC02000009.1_cds_WP_004752290.1_2893	41.566	166	230
WP_011669921.1	lcl|NZ_AHOC02000021.1_cds_WP_004755325.1_311	28.774	212	230
WP_011669921.1	lcl|NZ_AHOC02000017.1_cds_WP_000440092.1_988	23.276	232	230
WP_011669921.1	lcl|NZ_AHOC02000016.1_cds_WP_004753115.1_1261	31.858	113	230
WP_011669923.1	lcl|NZ_AHOC02000021.1_cds_WP_004754030.1_194	32.432	370	387
WP_011669923.1	lcl|NZ_AHOC02000017.1_cds_WP_004753525.1_968	33.475	236	387
WP_011669923.1	lcl|NZ_AHOC02000017.1_cds_WP_004754883.1_967	37.379	206	387
WP_011669923.1	lcl|NZ_AHOC02000017.1_cds_WP_004754985.1_985	32.319	263	387
WP_011669923.1	lcl|NZ_AHOC02000017.1_cds_WP_004753906.1_1026	28.975	283	387
WP_011669923.1	lcl|NZ_AHOC02000016.1_cds_WP_004759165.1_1244	26.791	321	387
WP_011669923.1	lcl|NZ_AHOC02000016.1_cds_WP_004771239.1_1170	24.796	367	387
WP_020780103.1	lcl|NZ_AHOC02000009.1_cds_WP_004752290.1_2893	33.884	242	572
WP_020780103.1	lcl|NZ_AHOC02000017.1_cds_WP_000440092.1_988	27.805	205	572
WP_020780103.1	lcl|NZ_AHOC02000021.1_cds_WP_004755325.1_311	33.333	159	572
WP_020780103.1	lcl|NZ_AHOC02000002.1_cds_WP_004760914.1_3372	22.727	132	572
WP_020780103.1	lcl|NZ_AHOC02000016.1_cds_WP_004753115.1_1261	31.624	117	572
WP_020780103.1	lcl|NZ_AHOC02000009.1_cds_WP_004752290.1_2893	33.884	242	572
WP_020780103.1	lcl|NZ_AHOC02000017.1_cds_WP_000440092.1_988	27.805	205	572
WP_020780103.1	lcl|NZ_AHOC02000021.1_cds_WP_004755325.1_311	33.333	159	572
WP_020780103.1	lcl|NZ_AHOC02000002.1_cds_WP_004760914.1_3372	22.727	132	572
WP_020780103.1	lcl|NZ_AHOC02000016.1_cds_WP_004753115.1_1261	31.624	117	572
WP_011669926.1	lcl|NZ_AHOC02000021.1_cds_WP_004754030.1_194	29.664	327	417
WP_011669926.1	lcl|NZ_AHOC02000017.1_cds_WP_004754883.1_967	36.667	270	417
WP_011669926.1	lcl|NZ_AHOC02000017.1_cds_WP_004753525.1_968	33.562	292	417
WP_011669926.1	lcl|NZ_AHOC02000017.1_cds_WP_004753906.1_1026	33.333	261	417
WP_011669926.1	lcl|NZ_AHOC02000017.1_cds_WP_004754985.1_985	30.769	325	417
WP_011669926.1	lcl|NZ_AHOC02000016.1_cds_WP_004759165.1_1244	28.287	251	417
WP_011669926.1	lcl|NZ_AHOC02000016.1_cds_WP_004771239.1_1170	25.523	239	417
WP_020780101.1	lcl|NZ_AHOC02000016.1_cds_LEP1GSC122_RS2000000224270_1561	23.944	142	342
WP_020780101.1	lcl|NZ_AHOC02000016.1_cds_LEP1GSC122_RS2000000224270_1561	23.944	142	342
WP_011669928.1	lcl|NZ_AHOC02000002.1_cds_WP_004760914.1_3372	23.967	121	362
WP_011669928.1	lcl|NZ_AHOC02000002.1_cds_WP_004760914.1_3372	23.967	121	362
WP_004779589.1	lcl|NZ_AHOC02000016.1_cds_WP_004756882.1_1309	29.412	102	210
WP_004779589.1	lcl|NZ_AHOC02000012.1_cds_WP_016750100.1_2377	29.508	122	210
WP_004779550.1	lcl|NZ_AHOC02000017.1_cds_WP_002740917.1_975	33.333	78	244
WP_004779595.1	lcl|NZ_AHOC02000009.1_cds_WP_004752290.1_2893	32.743	226	242
WP_004779595.1	lcl|NZ_AHOC02000021.1_cds_WP_004755325.1_311	30.894	246	242
WP_011669930.1	lcl|NZ_AHOC02000013.1_cds_WP_004756809.1_2164	31.076	251	255
WP_011669930.1	lcl|NZ_AHOC02000017.1_cds_WP_004753779.1_1001	28.077	260	255
WP_011669930.1	lcl|NZ_AHOC02000012.1_cds_WP_004756466.1_2448	26.667	255	255
WP_011669930.1	lcl|NZ_AHOC02000016.1_cds_WP_004753174.1_1330	26.038	265	255
WP_011669930.1	lcl|NZ_AHOC02000017.1_cds_WP_004755393.1_850	26.718	262	255
WP_011669930.1	lcl|NZ_AHOC02000012.1_cds_WP_004767413.1_2348	26.275	255	255
WP_011669930.1	lcl|NZ_AHOC02000008.1_cds_WP_004752418.1_3117	23.792	269	255
WP_011669930.1	lcl|NZ_AHOC02000017.1_cds_WP_004755437.1_1005	24.409	254	255
WP_011669930.1	lcl|NZ_AHOC02000017.1_cds_WP_004753539.1_978	27.236	246	255
WP_011669930.1	lcl|NZ_AHOC02000021.1_cds_WP_004767646.1_27	27.568	185	255
WP_011669930.1	lcl|NZ_AHOC02000012.1_cds_WP_004756370.1_2437	25.000	200	255
WP_011669930.1	lcl|NZ_AHOC02000012.1_cds_WP_004767384.1_2492	27.320	194	255
WP_011669930.1	lcl|NZ_AHOC02000012.1_cds_WP_004756515.1_2486	25.000	164	255
WP_011669930.1	lcl|NZ_AHOC02000017.1_cds_WP_004755262.1_1032	26.425	193	255
WP_011669930.1	lcl|NZ_AHOC02000013.1_cds_WP_004753565.1_2191	34.722	72	255
WP_011669930.1	lcl|NZ_AHOC02000009.1_cds_WP_004755953.1_2823	25.397	189	255
WP_011669931.1	lcl|NZ_AHOC02000014.1_cds_WP_004755626.1_2046	28.788	330	314
WP_011669931.1	lcl|NZ_AHOC02000017.1_cds_WP_004777134.1_986	29.221	154	314
WP_004779598.1	lcl|NZ_AHOC02000020.1_cds_WP_004752171.1_477	39.236	288	282
WP_004779598.1	lcl|NZ_AHOC02000017.1_cds_WP_004754396.1_993	35.495	293	282
WP_004779598.1	lcl|NZ_AHOC02000017.1_cds_WP_004767574.1_987	28.309	272	282
WP_011669932.1	lcl|NZ_AHOC02000021.1_cds_WP_004754030.1_194	38.404	401	401
WP_011669932.1	lcl|NZ_AHOC02000017.1_cds_WP_004754985.1_985	33.594	384	401
