WP_002725873.1	lcl|NZ_AFKG01000223.1_cds_WP_000340715.1_297	93.902	82	106
WP_011669917.1	lcl|NZ_AFKG01000223.1_cds_WP_000410273.1_296	92.903	310	318
WP_011669917.1	lcl|NZ_AFKG01000223.1_cds_WP_000093099.1_276	58.730	63	318
WP_011669917.1	lcl|NZ_AFKG01000223.1_cds_WP_000646250.1_293	28.112	249	318
WP_011669917.1	lcl|NZ_AFKG01000109.1_cds_WP_000744700.1_1695	23.148	324	318
WP_011669917.1	lcl|NZ_AFKG01000223.1_cds_WP_000600889.1_267	23.273	275	318
WP_011669917.1	lcl|NZ_AFKG01000223.1_cds_WP_000723090.1_214	23.875	289	318
WP_011669917.1	lcl|NZ_AFKG01000223.1_cds_WP_001067557.1_290	23.708	329	318
WP_011669918.1	lcl|NZ_AFKG01000223.1_cds_WP_000202830.1_257	42.776	353	361
WP_011669919.1	lcl|NZ_AFKG01000223.1_cds_WP_000282880.1_218	37.903	124	220
WP_011669919.1	lcl|NZ_AFKG01000018.1_cds_WP_001099029.1_3530	27.803	223	220
WP_011669919.1	lcl|NZ_AFKG01000223.1_cds_WP_001068986.1_239	31.522	92	220
WP_011669919.1	lcl|NZ_AFKG01000175.1_cds_WP_000840858.1_503	29.808	104	220
WP_011669919.1	lcl|NZ_AFKG01000025.1_cds_WP_000868621.1_3167	29.670	91	220
WP_011669919.1	lcl|NZ_AFKG01000149.1_cds_WP_000262844.1_835	25.121	207	220
WP_011669919.1	lcl|NZ_AFKG01000020.1_cds_WP_001114267.1_3462	26.136	176	220
WP_020780109.1	lcl|NZ_AFKG01000223.1_cds_WP_001230564.1_264	36.873	339	354
WP_020780109.1	lcl|NZ_AFKG01000223.1_cds_WP_000582618.1_260	34.663	326	354
WP_020780109.1	lcl|NZ_AFKG01000154.1_cds_WP_001011675.1_786	34.237	295	354
WP_020780109.1	lcl|NZ_AFKG01000223.1_cds_WP_001230564.1_264	36.873	339	354
WP_020780109.1	lcl|NZ_AFKG01000223.1_cds_WP_000582618.1_260	34.663	326	354
WP_020780109.1	lcl|NZ_AFKG01000154.1_cds_WP_001011675.1_786	34.237	295	354
WP_011669921.1	lcl|NZ_AFKG01000231.1_cds_WP_001014594.1_77	29.577	213	230
WP_011669921.1	lcl|NZ_AFKG01000033.1_cds_WP_000721859.1_2934	32.743	113	230
WP_011669922.1	lcl|NZ_AFKG01000223.1_cds_WP_000698820.1_254	41.857	614	599
WP_011669923.1	lcl|NZ_AFKG01000223.1_cds_WP_000582222.1_278	37.805	246	387
WP_011669923.1	lcl|NZ_AFKG01000199.1_cds_WP_001281953.1_346	31.989	372	387
WP_011669923.1	lcl|NZ_AFKG01000223.1_cds_WP_000608295.1_288	33.898	236	387
WP_011669923.1	lcl|NZ_AFKG01000223.1_cds_WP_000947844.1_266	32.700	263	387
WP_011669923.1	lcl|NZ_AFKG01000223.1_cds_WP_001198107.1_289	37.864	206	387
WP_011669923.1	lcl|NZ_AFKG01000223.1_cds_WP_000346036.1_259	26.944	360	387
WP_011669923.1	lcl|NZ_AFKG01000223.1_cds_WP_000575178.1_220	28.269	283	387
WP_011669923.1	lcl|NZ_AFKG01000150.1_cds_WP_000538752.1_816	26.168	321	387
WP_011669923.1	lcl|NZ_AFKG01000039.1_cds_WP_001982414.1_2681	24.895	237	387
WP_011669924.1	lcl|NZ_AFKG01000223.1_cds_WP_000698820.1_254	27.316	626	583
WP_020780103.1	lcl|NZ_AFKG01000066.1_cds_WP_000613386.1_2170	24.841	157	572
WP_020780103.1	lcl|NZ_AFKG01000033.1_cds_WP_000721859.1_2934	32.479	117	572
WP_020780103.1	lcl|NZ_AFKG01000066.1_cds_WP_000613386.1_2170	24.841	157	572
WP_020780103.1	lcl|NZ_AFKG01000033.1_cds_WP_000721859.1_2934	32.479	117	572
WP_011669926.1	lcl|NZ_AFKG01000199.1_cds_WP_001281953.1_346	29.969	327	417
WP_011669926.1	lcl|NZ_AFKG01000223.1_cds_WP_001198107.1_289	36.667	270	417
WP_011669926.1	lcl|NZ_AFKG01000223.1_cds_WP_000575178.1_220	34.749	259	417
WP_011669926.1	lcl|NZ_AFKG01000223.1_cds_WP_000608295.1_288	33.219	292	417
WP_011669926.1	lcl|NZ_AFKG01000223.1_cds_WP_000346036.1_259	29.367	395	417
WP_011669926.1	lcl|NZ_AFKG01000223.1_cds_WP_000582222.1_278	37.850	214	417
WP_011669926.1	lcl|NZ_AFKG01000223.1_cds_WP_000947844.1_266	28.044	271	417
WP_011669926.1	lcl|NZ_AFKG01000150.1_cds_WP_000538752.1_816	25.130	386	417
WP_011669926.1	lcl|NZ_AFKG01000039.1_cds_WP_001982414.1_2681	24.686	239	417
WP_020780101.1	lcl|NZ_AFKG01000198.1_cds_WP_000870126.1_350	25.503	149	342
WP_020780101.1	lcl|NZ_AFKG01000198.1_cds_WP_000870126.1_350	25.503	149	342
WP_011669928.1	lcl|NZ_AFKG01000066.1_cds_WP_000613386.1_2170	22.308	130	362
WP_011669928.1	lcl|NZ_AFKG01000066.1_cds_WP_000613386.1_2170	22.308	130	362
WP_004779589.1	lcl|NZ_AFKG01000023.1_cds_WP_000012765.1_3277	30.833	120	210
WP_004779550.1	lcl|NZ_AFKG01000223.1_cds_WP_000517242.1_281	32.941	85	244
WP_004779595.1	lcl|NZ_AFKG01000231.1_cds_WP_001014594.1_77	31.100	209	242
WP_004779595.1	lcl|NZ_AFKG01000223.1_cds_WP_000848239.1_249	31.092	119	242
WP_011669930.1	lcl|NZ_AFKG01000164.1_cds_WP_000998676.1_649	31.474	251	255
WP_011669930.1	lcl|NZ_AFKG01000080.1_cds_WP_000566240.1_1975	34.884	172	255
WP_011669930.1	lcl|NZ_AFKG01000120.1_cds_WP_000043153.1_1424	26.038	265	255
WP_011669930.1	lcl|NZ_AFKG01000080.1_cds_WP_001968389.1_1947	27.757	263	255
WP_011669930.1	lcl|NZ_AFKG01000026.1_cds_WP_000653653.1_3146	27.481	262	255
WP_011669930.1	lcl|NZ_AFKG01000106.1_cds_WP_000351752.1_1772	24.164	269	255
WP_011669930.1	lcl|NZ_AFKG01000047.1_cds_WP_000646914.1_2493	27.568	185	255
