WP_002725873.1	lcl|NZ_BOPW01000004.1_cds_WP_002733653.1_947	99.057	106	106
WP_011669917.1	lcl|NZ_BOPW01000004.1_cds_WP_002733579.1_948	99.677	310	318
WP_011669917.1	lcl|NZ_BOPW01000004.1_cds_WP_002733534.1_951	27.309	249	318
WP_011669917.1	lcl|NZ_BOPW01000001.1_cds_WP_002722638.1_268	24.611	321	318
WP_011669917.1	lcl|NZ_BOPW01000004.1_cds_WP_002727919.1_1043	23.132	281	318
WP_011669917.1	lcl|NZ_BOPW01000002.1_cds_WP_002728309.1_540	25.723	311	318
WP_011669917.1	lcl|NZ_BOPW01000028.1_cds_WP_002729504.1_3166	21.387	173	318
WP_011669917.1	lcl|NZ_BOPW01000004.1_cds_WP_016749081.1_975	23.841	151	318
WP_011669918.1	lcl|NZ_BOPW01000004.1_cds_WP_002733530.1_993	41.643	353	361
WP_011669919.1	lcl|NZ_BOPW01000004.1_cds_WP_002733776.1_1039	26.609	233	220
WP_011669919.1	lcl|NZ_BOPW01000013.1_cds_WP_002736203.1_2266	27.027	222	220
WP_011669919.1	lcl|NZ_BOPW01000004.1_cds_WP_002733661.1_1019	34.783	92	220
WP_011669919.1	lcl|NZ_BOPW01000014.1_cds_WP_002731944.1_2395	30.172	116	220
WP_011669919.1	lcl|NZ_BOPW01000016.1_cds_WP_002734441.1_2562	30.851	94	220
WP_011669919.1	lcl|NZ_BOPW01000004.1_cds_WP_002733618.1_1046	25.000	176	220
WP_011669919.1	lcl|NZ_BOPW01000023.1_cds_WP_016749129.1_3011	24.155	207	220
WP_020780109.1	lcl|NZ_BOPW01000004.1_cds_WP_002733574.1_986	36.607	336	354
WP_020780109.1	lcl|NZ_BOPW01000004.1_cds_WP_002733667.1_990	33.432	338	354
WP_020780109.1	lcl|NZ_BOPW01000015.1_cds_WP_002730849.1_2478	34.722	288	354
WP_020780109.1	lcl|NZ_BOPW01000004.1_cds_WP_002733574.1_986	36.607	336	354
WP_020780109.1	lcl|NZ_BOPW01000004.1_cds_WP_002733667.1_990	33.432	338	354
WP_020780109.1	lcl|NZ_BOPW01000015.1_cds_WP_002730849.1_2478	34.722	288	354
WP_011669921.1	lcl|NZ_BOPW01000002.1_cds_WP_002728347.1_417	30.144	209	230
WP_011669921.1	lcl|NZ_BOPW01000002.1_cds_WP_002723863.1_615	30.631	111	230
WP_011669921.1	lcl|NZ_BOPW01000004.1_cds_WP_002733600.1_1010	28.814	118	230
WP_011669922.1	lcl|NZ_BOPW01000004.1_cds_WP_002733739.1_997	41.272	613	599
WP_011669922.1	lcl|NZ_BOPW01000005.1_cds_KI333_RS06280_1261	26.961	612	599
WP_011669922.1	lcl|NZ_BOPW01000005.1_cds_KI333_RS06280_1261	38.095	84	599
WP_011669923.1	lcl|NZ_BOPW01000002.1_cds_WP_002728994.1_366	31.183	372	387
WP_011669923.1	lcl|NZ_BOPW01000004.1_cds_WP_002733587.1_965	36.250	240	387
WP_011669923.1	lcl|NZ_BOPW01000004.1_cds_WP_002733599.1_984	31.939	263	387
WP_011669923.1	lcl|NZ_BOPW01000004.1_cds_WP_002733737.1_971	30.137	219	387
WP_011669923.1	lcl|NZ_BOPW01000004.1_cds_WP_002733556.1_1037	31.095	283	387
WP_011669923.1	lcl|NZ_BOPW01000004.1_cds_WP_002733730.1_991	26.776	366	387
WP_011669923.1	lcl|NZ_BOPW01000002.1_cds_WP_002724694.1_489	26.935	323	387
WP_011669923.1	lcl|NZ_BOPW01000001.1_cds_WP_002724641.1_54	23.706	367	387
WP_011669924.1	lcl|NZ_BOPW01000005.1_cds_KI333_RS06280_1261	40.000	550	583
WP_011669924.1	lcl|NZ_BOPW01000005.1_cds_KI333_RS06280_1261	55.769	52	583
WP_011669924.1	lcl|NZ_BOPW01000004.1_cds_WP_002733739.1_997	26.880	625	583
WP_020780103.1	lcl|NZ_BOPW01000014.1_cds_WP_002731991.1_2434	23.622	127	572
WP_020780103.1	lcl|NZ_BOPW01000004.1_cds_WP_002733692.1_1006	18.981	216	572
WP_020780103.1	lcl|NZ_BOPW01000014.1_cds_WP_002731991.1_2434	23.622	127	572
WP_020780103.1	lcl|NZ_BOPW01000004.1_cds_WP_002733692.1_1006	18.981	216	572
WP_011669926.1	lcl|NZ_BOPW01000002.1_cds_WP_002728994.1_366	29.885	348	417
WP_011669926.1	lcl|NZ_BOPW01000004.1_cds_WP_002733556.1_1037	34.252	254	417
WP_011669926.1	lcl|NZ_BOPW01000004.1_cds_WP_002733730.1_991	28.861	395	417
WP_011669926.1	lcl|NZ_BOPW01000004.1_cds_WP_002733587.1_965	38.208	212	417
WP_011669926.1	lcl|NZ_BOPW01000004.1_cds_WP_002733737.1_971	31.061	264	417
WP_011669926.1	lcl|NZ_BOPW01000004.1_cds_WP_002733599.1_984	29.461	241	417
WP_011669926.1	lcl|NZ_BOPW01000002.1_cds_WP_002724694.1_489	27.686	242	417
WP_011669926.1	lcl|NZ_BOPW01000001.1_cds_WP_002724641.1_54	25.105	239	417
WP_004779587.1	lcl|NZ_BOPW01000004.1_cds_WP_002733634.1_998	27.586	174	181
