WP_002725873.1	lcl|NZ_JADDVE010000005.1_cds_WP_002725873.1_2799	100.000	106	106
WP_011669917.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733579.1_2798	99.677	310	318
WP_011669917.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733534.1_2795	27.309	249	318
WP_011669917.1	lcl|NZ_JADDVE010000018.1_cds_WP_002722638.1_706	24.611	321	318
WP_011669917.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740024.1_2704	23.132	281	318
WP_011669917.1	lcl|NZ_JADDVE010000006.1_cds_IQA72_RS03900_3053	25.649	308	318
WP_011669917.1	lcl|NZ_JADDVE010000014.1_cds_WP_002743770.1_451	21.387	173	318
WP_011669917.1	lcl|NZ_JADDVE010000005.1_cds_WP_016749081.1_2766	23.841	151	318
WP_011669919.1	lcl|NZ_JADDVE010000032.1_cds_WP_032856387.1_1708	27.556	225	220
WP_011669919.1	lcl|NZ_JADDVE010000005.1_cds_WP_002742128.1_2708	26.609	233	220
WP_011669919.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733661.1_2728	34.783	92	220
WP_011669919.1	lcl|NZ_JADDVE010000019.1_cds_WP_002731944.1_751	30.172	116	220
WP_011669919.1	lcl|NZ_JADDVE010000009.1_cds_WP_002726501.1_3389	30.851	94	220
WP_011669919.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733618.1_2701	25.000	176	220
WP_011669919.1	lcl|NZ_JADDVE010000061.1_cds_WP_016749129.1_2819	24.155	207	220
WP_020780109.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740722.1_2755	36.607	336	354
WP_020780109.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740726.1_2751	33.432	338	354
WP_020780109.1	lcl|NZ_JADDVE010000027.1_cds_WP_002730849.1_1327	34.722	288	354
WP_020780109.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740722.1_2755	36.607	336	354
WP_020780109.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740726.1_2751	33.432	338	354
WP_020780109.1	lcl|NZ_JADDVE010000027.1_cds_WP_002730849.1_1327	34.722	288	354
WP_011669921.1	lcl|NZ_JADDVE010000033.1_cds_WP_002738760.1_1751	30.144	209	230
WP_011669921.1	lcl|NZ_JADDVE010000013.1_cds_WP_002723863.1_354	30.631	111	230
WP_011669921.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733600.1_2737	28.814	118	230
WP_011669922.1	lcl|NZ_JADDVE010000077.1_cds_WP_004278354.1_3117	28.550	655	599
WP_011669923.1	lcl|NZ_JADDVE010000024.1_cds_WP_002728994.1_1205	31.183	372	387
WP_011669923.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740861.1_2790	33.475	236	387
WP_011669923.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740826.1_2791	37.379	206	387
WP_011669923.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733599.1_2757	31.939	263	387
WP_011669923.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733737.1_2770	30.137	219	387
WP_011669923.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740294.1_2710	31.095	283	387
WP_011669923.1	lcl|NZ_JADDVE010000006.1_cds_WP_002738884.1_3004	27.245	323	387
