WP_002725873.1	lcl|NZ_AFLD01000234.1_cds_WP_000340715.1_319	93.902	82	106
WP_011669917.1	lcl|NZ_AFLD01000079.1_cds_WP_001073704.1_2176	95.706	163	318
WP_011669917.1	lcl|NZ_AFLD01000234.1_cds_WP_000410270.1_318	89.726	146	318
WP_011669917.1	lcl|NZ_AFLD01000079.1_cds_WP_000093099.1_2196	58.730	63	318
WP_011669917.1	lcl|NZ_AFLD01000079.1_cds_WP_000646250.1_2179	28.112	249	318
WP_011669917.1	lcl|NZ_AFLD01000125.1_cds_WP_000744700.1_1566	23.148	324	318
WP_011669917.1	lcl|NZ_AFLD01000079.1_cds_WP_000600889.1_2205	23.273	275	318
WP_011669917.1	lcl|NZ_AFLD01000079.1_cds_WP_000723090.1_2258	23.875	289	318
WP_011669917.1	lcl|NZ_AFLD01000079.1_cds_WP_001067557.1_2182	23.708	329	318
WP_011669918.1	lcl|NZ_AFLD01000079.1_cds_WP_000202830.1_2215	42.776	353	361
WP_011669919.1	lcl|NZ_AFLD01000079.1_cds_WP_000282880.1_2254	37.903	124	220
WP_011669919.1	lcl|NZ_AFLD01000088.1_cds_WP_001099029.1_1904	27.803	223	220
WP_011669919.1	lcl|NZ_AFLD01000079.1_cds_WP_001068986.1_2233	31.522	92	220
WP_011669919.1	lcl|NZ_AFLD01000187.1_cds_WP_000840858.1_652	29.808	104	220
WP_011669919.1	lcl|NZ_AFLD01000016.1_cds_WP_000868621.1_3645	29.670	91	220
WP_011669919.1	lcl|NZ_AFLD01000274.1_cds_WP_000262844.1_92	25.121	207	220
WP_011669919.1	lcl|NZ_AFLD01000216.1_cds_WP_001114267.1_375	26.136	176	220
WP_020780109.1	lcl|NZ_AFLD01000079.1_cds_WP_001230564.1_2208	36.873	339	354
WP_020780109.1	lcl|NZ_AFLD01000079.1_cds_WP_000582618.1_2212	34.663	326	354
WP_020780109.1	lcl|NZ_AFLD01000176.1_cds_WP_001011675.1_767	34.237	295	354
WP_020780109.1	lcl|NZ_AFLD01000079.1_cds_WP_001230564.1_2208	36.873	339	354
WP_020780109.1	lcl|NZ_AFLD01000079.1_cds_WP_000582618.1_2212	34.663	326	354
WP_020780109.1	lcl|NZ_AFLD01000176.1_cds_WP_001011675.1_767	34.237	295	354
WP_011669921.1	lcl|NZ_AFLD01000277.1_cds_WP_001014594.1_62	29.577	213	230
WP_011669921.1	lcl|NZ_AFLD01000194.1_cds_WP_000721859.1_557	32.743	113	230
WP_011669922.1	lcl|NZ_AFLD01000079.1_cds_WP_000698820.1_2218	41.857	614	599
WP_011669923.1	lcl|NZ_AFLD01000079.1_cds_WP_000582222.1_2194	37.805	246	387
WP_011669923.1	lcl|NZ_AFLD01000130.1_cds_WP_001281953.1_1480	31.989	372	387
WP_011669923.1	lcl|NZ_AFLD01000079.1_cds_WP_000608295.1_2184	33.898	236	387
WP_011669923.1	lcl|NZ_AFLD01000079.1_cds_WP_000947844.1_2206	32.700	263	387
WP_011669923.1	lcl|NZ_AFLD01000079.1_cds_WP_001198107.1_2183	37.864	206	387
WP_011669923.1	lcl|NZ_AFLD01000079.1_cds_WP_000346036.1_2213	26.944	360	387
WP_011669923.1	lcl|NZ_AFLD01000079.1_cds_WP_000575178.1_2252	28.269	283	387
WP_011669923.1	lcl|NZ_AFLD01000153.1_cds_WP_000538752.1_1116	26.168	321	387
WP_011669923.1	lcl|NZ_AFLD01000035.1_cds_WP_001982414.1_2988	24.895	237	387
WP_011669924.1	lcl|NZ_AFLD01000079.1_cds_WP_000698820.1_2218	27.316	626	583
WP_020780103.1	lcl|NZ_AFLD01000022.1_cds_WP_000613386.1_3457	24.841	157	572
WP_020780103.1	lcl|NZ_AFLD01000194.1_cds_WP_000721859.1_557	32.479	117	572
WP_020780103.1	lcl|NZ_AFLD01000022.1_cds_WP_000613386.1_3457	24.841	157	572
WP_020780103.1	lcl|NZ_AFLD01000194.1_cds_WP_000721859.1_557	32.479	117	572
WP_011669926.1	lcl|NZ_AFLD01000130.1_cds_WP_001281953.1_1480	29.969	327	417
WP_011669926.1	lcl|NZ_AFLD01000079.1_cds_WP_001198107.1_2183	36.667	270	417
WP_011669926.1	lcl|NZ_AFLD01000079.1_cds_WP_000575178.1_2252	34.749	259	417
WP_011669926.1	lcl|NZ_AFLD01000079.1_cds_WP_000608295.1_2184	33.219	292	417
WP_011669926.1	lcl|NZ_AFLD01000079.1_cds_WP_000346036.1_2213	29.367	395	417
WP_011669926.1	lcl|NZ_AFLD01000079.1_cds_WP_000582222.1_2194	37.850	214	417
WP_011669926.1	lcl|NZ_AFLD01000079.1_cds_WP_000947844.1_2206	28.044	271	417
WP_011669926.1	lcl|NZ_AFLD01000153.1_cds_WP_000538752.1_1116	25.130	386	417
WP_011669926.1	lcl|NZ_AFLD01000035.1_cds_WP_001982414.1_2988	24.686	239	417
WP_020780101.1	lcl|NZ_AFLD01000165.1_cds_WP_000870126.1_926	25.503	149	342
WP_020780101.1	lcl|NZ_AFLD01000165.1_cds_WP_000870126.1_926	25.503	149	342
WP_011669928.1	lcl|NZ_AFLD01000022.1_cds_WP_000613386.1_3457	22.308	130	362
WP_011669928.1	lcl|NZ_AFLD01000022.1_cds_WP_000613386.1_3457	22.308	130	362
WP_004779589.1	lcl|NZ_AFLD01000019.1_cds_WP_000012765.1_3539	30.833	120	210
WP_004779550.1	lcl|NZ_AFLD01000079.1_cds_WP_000517242.1_2191	32.941	85	244
WP_004779595.1	lcl|NZ_AFLD01000277.1_cds_WP_001014594.1_62	31.100	209	242
WP_004779595.1	lcl|NZ_AFLD01000079.1_cds_WP_000848239.1_2223	31.092	119	242
WP_011669930.1	lcl|NZ_AFLD01000125.1_cds_WP_000998676.1_1592	31.474	251	255
WP_011669930.1	lcl|NZ_AFLD01000120.1_cds_WP_000566240.1_1674	34.884	172	255
WP_011669930.1	lcl|NZ_AFLD01000146.1_cds_WP_000043153.1_1256	26.038	265	255
