WP_002725873.1	lcl|NZ_AHPZ01000029.1_cds_WP_004753574.1_2910	91.463	82	106
WP_011669917.1	lcl|NZ_AHPZ01000029.1_cds_WP_004761722.1_2909	92.581	310	318
WP_011669917.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755430.1_2906	27.711	249	318
WP_011669917.1	lcl|NZ_AHPZ01000017.1_cds_WP_004753565.1_3346	23.148	324	318
WP_011669917.1	lcl|NZ_AHPZ01000096.1_cds_WP_004755262.1_1754	22.776	281	318
WP_011669919.1	lcl|NZ_AHPZ01000096.1_cds_WP_004761677.1_1758	26.293	232	220
WP_011669919.1	lcl|NZ_AHPZ01000047.1_cds_WP_004753696.1_2467	25.592	211	220
WP_011669919.1	lcl|NZ_AHPZ01000117.1_cds_WP_004750398.1_1274	30.769	104	220
WP_011669919.1	lcl|NZ_AHPZ01000033.1_cds_WP_004751232.1_2777	30.769	91	220
WP_011669919.1	lcl|NZ_AHPZ01000096.1_cds_WP_004761491.1_1759	28.182	110	220
WP_011669919.1	lcl|NZ_AHPZ01000085.1_cds_WP_004754319.1_2028	24.638	207	220
WP_020780109.1	lcl|NZ_AHPZ01000250.1_cds_WP_004754396.1_108	32.479	351	354
WP_020780109.1	lcl|NZ_AHPZ01000119.1_cds_WP_004752171.1_1225	34.629	283	354
WP_020780109.1	lcl|NZ_AHPZ01000250.1_cds_WP_004767574.1_114	27.742	310	354
WP_020780109.1	lcl|NZ_AHPZ01000250.1_cds_WP_004754396.1_108	32.479	351	354
WP_020780109.1	lcl|NZ_AHPZ01000119.1_cds_WP_004752171.1_1225	34.629	283	354
WP_020780109.1	lcl|NZ_AHPZ01000250.1_cds_WP_004767574.1_114	27.742	310	354
WP_011669921.1	lcl|NZ_AHPZ01000050.1_cds_WP_004752290.1_2375	41.566	166	230
WP_011669921.1	lcl|NZ_AHPZ01000001.1_cds_WP_004755325.1_3519	28.774	212	230
WP_011669921.1	lcl|NZ_AHPZ01000250.1_cds_WP_000440092.1_113	23.276	232	230
WP_011669921.1	lcl|NZ_AHPZ01000038.1_cds_WP_004753115.1_2637	31.858	113	230
WP_011669923.1	lcl|NZ_AHPZ01000018.1_cds_WP_004754030.1_3320	32.432	370	387
WP_011669923.1	lcl|NZ_AHPZ01000029.1_cds_WP_004753525.1_2901	33.475	236	387
WP_011669923.1	lcl|NZ_AHPZ01000029.1_cds_WP_004754883.1_2902	37.379	206	387
WP_011669923.1	lcl|NZ_AHPZ01000250.1_cds_WP_004754985.1_116	32.319	263	387
WP_011669923.1	lcl|NZ_AHPZ01000096.1_cds_WP_004753906.1_1760	28.975	283	387
WP_011669923.1	lcl|NZ_AHPZ01000159.1_cds_WP_004759165.1_633	26.791	321	387
WP_011669923.1	lcl|NZ_AHPZ01000021.1_cds_WP_004771239.1_3198	24.796	367	387
WP_020780103.1	lcl|NZ_AHPZ01000050.1_cds_WP_004752290.1_2375	33.884	242	572
WP_020780103.1	lcl|NZ_AHPZ01000250.1_cds_WP_000440092.1_113	27.805	205	572
WP_020780103.1	lcl|NZ_AHPZ01000001.1_cds_WP_004755325.1_3519	33.333	159	572
WP_020780103.1	lcl|NZ_AHPZ01000035.1_cds_WP_004760914.1_2699	22.727	132	572
WP_020780103.1	lcl|NZ_AHPZ01000038.1_cds_WP_004753115.1_2637	31.624	117	572
WP_020780103.1	lcl|NZ_AHPZ01000050.1_cds_WP_004752290.1_2375	33.884	242	572
WP_020780103.1	lcl|NZ_AHPZ01000250.1_cds_WP_000440092.1_113	27.805	205	572
WP_020780103.1	lcl|NZ_AHPZ01000001.1_cds_WP_004755325.1_3519	33.333	159	572
WP_020780103.1	lcl|NZ_AHPZ01000035.1_cds_WP_004760914.1_2699	22.727	132	572
WP_020780103.1	lcl|NZ_AHPZ01000038.1_cds_WP_004753115.1_2637	31.624	117	572
WP_011669926.1	lcl|NZ_AHPZ01000018.1_cds_WP_004754030.1_3320	29.664	327	417
WP_011669926.1	lcl|NZ_AHPZ01000029.1_cds_WP_004754883.1_2902	36.667	270	417
WP_011669926.1	lcl|NZ_AHPZ01000029.1_cds_WP_004753525.1_2901	33.562	292	417
WP_011669926.1	lcl|NZ_AHPZ01000096.1_cds_WP_004753906.1_1760	33.333	261	417
WP_011669926.1	lcl|NZ_AHPZ01000250.1_cds_WP_004754985.1_116	30.769	325	417
WP_011669926.1	lcl|NZ_AHPZ01000159.1_cds_WP_004759165.1_633	28.287	251	417
WP_011669926.1	lcl|NZ_AHPZ01000021.1_cds_WP_004771239.1_3198	25.523	239	417
WP_020780101.1	lcl|NZ_AHPZ01000173.1_cds_LEP2GSC046_RS01000000121270_475	23.944	142	342
WP_020780101.1	lcl|NZ_AHPZ01000173.1_cds_LEP2GSC046_RS01000000121270_475	23.944	142	342
WP_011669928.1	lcl|NZ_AHPZ01000035.1_cds_WP_004760914.1_2699	23.967	121	362
WP_011669928.1	lcl|NZ_AHPZ01000035.1_cds_WP_004760914.1_2699	23.967	121	362
WP_004779589.1	lcl|NZ_AHPZ01000022.1_cds_WP_004756882.1_3137	29.412	102	210
WP_004779589.1	lcl|NZ_AHPZ01000147.1_cds_WP_016750100.1_740	29.508	122	210
WP_004779550.1	lcl|NZ_AHPZ01000029.1_cds_WP_002740917.1_2894	33.333	78	244
WP_004779595.1	lcl|NZ_AHPZ01000050.1_cds_WP_004752290.1_2375	32.743	226	242
WP_004779595.1	lcl|NZ_AHPZ01000001.1_cds_WP_004755325.1_3519	30.894	246	242
WP_011669930.1	lcl|NZ_AHPZ01000017.1_cds_WP_004756809.1_3373	31.076	251	255
WP_011669930.1	lcl|NZ_AHPZ01000250.1_cds_WP_004753779.1_100	28.077	260	255
WP_011669930.1	lcl|NZ_AHPZ01000093.1_cds_WP_004756466.1_1811	26.667	255	255
WP_011669930.1	lcl|NZ_AHPZ01000022.1_cds_WP_004753174.1_3157	26.038	265	255
WP_011669930.1	lcl|NZ_AHPZ01000102.1_cds_WP_004755393.1_1606	26.718	262	255
