WP_002725873.1	lcl|NZ_RQGP01000022.1_cds_WP_135583224.1_120	62.162	74	106
WP_011669917.1	lcl|NZ_RQGP01000022.1_cds_WP_135583227.1_123	81.029	311	318
WP_011669917.1	lcl|NZ_RQGP01000010.1_cds_WP_135588384.1_1035	23.839	323	318
WP_011669917.1	lcl|NZ_RQGP01000010.1_cds_WP_135588334.1_1062	26.380	326	318
WP_011669917.1	lcl|NZ_RQGP01000022.1_cds_WP_135583226.1_122	21.552	232	318
WP_011669917.1	lcl|NZ_RQGP01000008.1_cds_WP_135585811.1_2862	22.460	187	318
WP_011669917.1	lcl|NZ_RQGP01000010.1_cds_WP_135587403.1_1622	22.630	327	318
WP_011669919.1	lcl|NZ_RQGP01000022.1_cds_WP_135583256.1_152	28.017	232	220
WP_011669919.1	lcl|NZ_RQGP01000022.1_cds_WP_135583485.1_440	27.632	152	220
WP_011669919.1	lcl|NZ_RQGP01000022.1_cds_WP_135583254.1_150	35.185	108	220
WP_011669919.1	lcl|NZ_RQGP01000022.1_cds_WP_135583259.1_155	33.333	120	220
WP_011669919.1	lcl|NZ_RQGP01000022.1_cds_WP_135583257.1_153	29.630	108	220
WP_011669919.1	lcl|NZ_RQGP01000006.1_cds_WP_135584890.1_2453	32.039	103	220
WP_011669919.1	lcl|NZ_RQGP01000007.1_cds_WP_167481732.1_3426	32.110	109	220
WP_011669919.1	lcl|NZ_RQGP01000022.1_cds_WP_135583568.1_518	33.333	108	220
WP_020780109.1	lcl|NZ_RQGP01000022.1_cds_WP_135583230.1_126	33.333	321	354
WP_020780109.1	lcl|NZ_RQGP01000027.1_cds_WP_135586874.1_1994	34.114	299	354
WP_020780109.1	lcl|NZ_RQGP01000022.1_cds_WP_135583230.1_126	33.333	321	354
WP_020780109.1	lcl|NZ_RQGP01000027.1_cds_WP_135586874.1_1994	34.114	299	354
WP_011669921.1	lcl|NZ_RQGP01000010.1_cds_WP_135587696.1_1458	29.767	215	230
WP_011669921.1	lcl|NZ_RQGP01000010.1_cds_WP_135587671.1_1473	26.271	118	230
WP_011669923.1	lcl|NZ_RQGP01000010.1_cds_WP_135587890.1_1312	29.716	387	387
WP_011669923.1	lcl|NZ_RQGP01000022.1_cds_WP_135583243.1_139	29.545	220	387
WP_011669923.1	lcl|NZ_RQGP01000027.1_cds_WP_135586544.1_1805	23.596	356	387
WP_020780103.1	lcl|NZ_RQGP01000010.1_cds_WP_135587696.1_1458	27.734	256	572
WP_020780103.1	lcl|NZ_RQGP01000022.1_cds_WP_135583442.1_390	23.810	210	572
WP_020780103.1	lcl|NZ_RQGP01000010.1_cds_WP_135587696.1_1458	27.734	256	572
WP_020780103.1	lcl|NZ_RQGP01000022.1_cds_WP_135583442.1_390	23.810	210	572
WP_011669926.1	lcl|NZ_RQGP01000022.1_cds_WP_135583243.1_139	31.849	292	417
WP_011669926.1	lcl|NZ_RQGP01000010.1_cds_WP_135587890.1_1312	28.440	327	417
WP_011669926.1	lcl|NZ_RQGP01000027.1_cds_WP_135587122.1_2163	28.505	214	417
WP_011669926.1	lcl|NZ_RQGP01000027.1_cds_WP_135586544.1_1805	24.164	269	417
WP_020780101.1	lcl|NZ_RQGP01000010.1_cds_WP_135588275.1_1094	27.044	159	342
WP_020780101.1	lcl|NZ_RQGP01000022.1_cds_WP_135583311.1_246	21.693	189	342
WP_020780101.1	lcl|NZ_RQGP01000020.1_cds_WP_135585601.1_3542	26.168	214	342
WP_020780101.1	lcl|NZ_RQGP01000010.1_cds_WP_135588275.1_1094	27.044	159	342
WP_020780101.1	lcl|NZ_RQGP01000022.1_cds_WP_135583311.1_246	21.693	189	342
WP_020780101.1	lcl|NZ_RQGP01000020.1_cds_WP_135585601.1_3542	26.168	214	342
WP_011669928.1	lcl|NZ_RQGP01000022.1_cds_WP_135583442.1_390	22.667	225	362
WP_011669928.1	lcl|NZ_RQGP01000022.1_cds_WP_135583442.1_390	22.667	225	362
