WP_002725873.1	lcl|NZ_RQHD01000007.1_cds_WP_135576183.1_3020	63.514	74	106
WP_011669917.1	lcl|NZ_RQHD01000007.1_cds_WP_135737733.1_3019	81.150	313	318
WP_011669917.1	lcl|NZ_RQHD01000003.1_cds_WP_135576905.1_388	22.769	325	318
WP_011669917.1	lcl|NZ_RQHD01000007.1_cds_WP_135737736.1_3015	24.599	187	318
WP_011669917.1	lcl|NZ_RQHD01000011.1_cds_WP_012476594.1_2808	23.077	169	318
WP_011669917.1	lcl|NZ_RQHD01000003.1_cds_WP_135736992.1_961	23.529	323	318
WP_011669917.1	lcl|NZ_RQHD01000007.1_cds_WP_135737748.1_2990	19.856	277	318
WP_011669919.1	lcl|NZ_RQHD01000003.1_cds_WP_135575436.1_2232	26.860	242	220
WP_011669919.1	lcl|NZ_RQHD01000007.1_cds_WP_135738371.1_2981	25.424	118	220
WP_011669919.1	lcl|NZ_RQHD01000008.1_cds_WP_012389241.1_3278	31.915	94	220
WP_011669919.1	lcl|NZ_RQHD01000003.1_cds_WP_135575523.1_2153	32.258	124	220
WP_011669919.1	lcl|NZ_RQHD01000003.1_cds_WP_012389771.1_9	29.358	109	220
WP_020780109.1	lcl|NZ_RQHD01000007.1_cds_WP_135576167.1_3012	38.253	332	354
WP_020780109.1	lcl|NZ_RQHD01000007.1_cds_WP_167881398.1_3001	31.818	352	354
WP_020780109.1	lcl|NZ_RQHD01000003.1_cds_WP_135736768.1_1443	34.114	299	354
WP_020780109.1	lcl|NZ_RQHD01000007.1_cds_WP_135576167.1_3012	38.253	332	354
WP_020780109.1	lcl|NZ_RQHD01000007.1_cds_WP_167881398.1_3001	31.818	352	354
WP_020780109.1	lcl|NZ_RQHD01000003.1_cds_WP_135736768.1_1443	34.114	299	354
WP_011669921.1	lcl|NZ_RQHD01000003.1_cds_WP_135577472.1_799	29.545	220	230
WP_011669921.1	lcl|NZ_RQHD01000003.1_cds_WP_135737063.1_814	26.496	117	230
WP_011669921.1	lcl|NZ_RQHD01000007.1_cds_WP_135737751.1_2986	42.000	50	230
WP_011669923.1	lcl|NZ_RQHD01000007.1_cds_WP_135738372.1_2979	32.362	343	387
WP_011669923.1	lcl|NZ_RQHD01000003.1_cds_WP_135737145.1_658	30.711	394	387
WP_011669923.1	lcl|NZ_RQHD01000007.1_cds_WP_135737737.1_3014	32.197	264	387
WP_011669923.1	lcl|NZ_RQHD01000003.1_cds_WP_012387715.1_1268	23.229	353	387
WP_020780103.1	lcl|NZ_RQHD01000003.1_cds_WP_135736385.1_2282	26.667	210	572
WP_020780103.1	lcl|NZ_RQHD01000003.1_cds_WP_135736385.1_2282	26.667	210	572
WP_011669926.1	lcl|NZ_RQHD01000007.1_cds_WP_135738372.1_2979	36.626	243	417
WP_011669926.1	lcl|NZ_RQHD01000003.1_cds_WP_135737145.1_658	27.829	327	417
WP_011669926.1	lcl|NZ_RQHD01000007.1_cds_WP_135737737.1_3014	26.335	281	417
WP_011669926.1	lcl|NZ_RQHD01000003.1_cds_WP_012387715.1_1268	26.692	266	417
WP_011669926.1	lcl|NZ_RQHD01000003.1_cds_WP_135736687.1_1611	28.972	214	417
WP_020780101.1	lcl|NZ_RQHD01000003.1_cds_WP_135737321.1_278	23.333	270	342
WP_020780101.1	lcl|NZ_RQHD01000003.1_cds_WP_135737321.1_278	23.333	270	342
WP_011669928.1	lcl|NZ_RQHD01000003.1_cds_WP_135736385.1_2282	23.111	225	362
WP_011669928.1	lcl|NZ_RQHD01000003.1_cds_WP_135736385.1_2282	23.111	225	362
WP_004779589.1	lcl|NZ_RQHD01000003.1_cds_WP_226992807.1_210	31.613	155	210
WP_004779589.1	lcl|NZ_RQHD01000011.1_cds_WP_135737556.1_2747	33.577	137	210
WP_004779589.1	lcl|NZ_RQHD01000015.1_cds_WP_135579447.1_3523	29.000	100	210
WP_004779589.1	lcl|NZ_RQHD01000007.1_cds_WP_135737744.1_2994	27.027	148	210
WP_004779589.1	lcl|NZ_RQHD01000003.1_cds_WP_012389847.1_95	26.852	108	210
WP_004779550.1	lcl|NZ_RQHD01000003.1_cds_WP_135577936.1_1164	32.110	109	244
WP_004779595.1	lcl|NZ_RQHD01000003.1_cds_WP_135577472.1_799	27.700	213	242
WP_004779595.1	lcl|NZ_RQHD01000007.1_cds_WP_135737751.1_2986	29.323	133	242
WP_004779595.1	lcl|NZ_RQHD01000003.1_cds_WP_135737063.1_814	30.357	112	242
WP_011669930.1	lcl|NZ_RQHD01000007.1_cds_WP_135737746.1_2992	28.731	268	255
WP_011669930.1	lcl|NZ_RQHD01000007.1_cds_WP_135737745.1_2993	30.943	265	255
WP_011669930.1	lcl|NZ_RQHD01000003.1_cds_WP_135737154.1_637	29.365	252	255
WP_011669930.1	lcl|NZ_RQHD01000012.1_cds_WP_012389530.1_2659	29.150	247	255
WP_011669930.1	lcl|NZ_RQHD01000011.1_cds_WP_135579981.1_2735	28.458	253	255
WP_011669930.1	lcl|NZ_RQHD01000003.1_cds_WP_135575593.1_2081	27.668	253	255
WP_011669930.1	lcl|NZ_RQHD01000012.1_cds_WP_135579593.1_2603	26.744	258	255
WP_011669930.1	lcl|NZ_RQHD01000003.1_cds_WP_004786786.1_669	24.906	265	255
WP_011669930.1	lcl|NZ_RQHD01000003.1_cds_WP_135736876.1_1199	28.649	185	255
WP_011669930.1	lcl|NZ_RQHD01000003.1_cds_WP_135737093.1_744	27.444	266	255
WP_011669930.1	lcl|NZ_RQHD01000001.1_cds_WP_135575133.1_3396	25.185	270	255
WP_011669930.1	lcl|NZ_RQHD01000003.1_cds_WP_135736846.1_1259	27.165	254	255
WP_011669930.1	lcl|NZ_RQHD01000012.1_cds_WP_135578970.1_2499	23.786	206	255
WP_011669930.1	lcl|NZ_RQHD01000003.1_cds_WP_135737249.1_429	23.936	188	255
WP_011669930.1	lcl|NZ_RQHD01000011.1_cds_WP_135579961.1_2722	22.378	143	255
WP_011669930.1	lcl|NZ_RQHD01000003.1_cds_WP_135577379.1_732	30.000	80	255
WP_011669930.1	lcl|NZ_RQHD01000003.1_cds_WP_135576905.1_388	36.232	69	255
WP_011669930.1	lcl|NZ_RQHD01000012.1_cds_WP_135579599.1_2609	24.242	198	255
WP_011669931.1	lcl|NZ_RQHD01000003.1_cds_WP_012390249.1_482	31.269	323	314
WP_011669931.1	lcl|NZ_RQHD01000010.1_cds_WP_135737846.1_3319	27.488	211	314
WP_004779598.1	lcl|NZ_RQHD01000007.1_cds_WP_135576167.1_3012	36.630	273	282
WP_004779598.1	lcl|NZ_RQHD01000003.1_cds_WP_135736768.1_1443	34.615	260	282
WP_004779598.1	lcl|NZ_RQHD01000007.1_cds_WP_167881398.1_3001	34.155	284	282
WP_011669932.1	lcl|NZ_RQHD01000003.1_cds_WP_135737145.1_658	37.250	400	401
WP_011669932.1	lcl|NZ_RQHD01000007.1_cds_WP_135738372.1_2979	32.637	383	401
WP_011669932.1	lcl|NZ_RQHD01000007.1_cds_WP_135737737.1_3014	29.710	276	401
WP_011669932.1	lcl|NZ_RQHD01000003.1_cds_WP_012387715.1_1268	25.191	393	401
WP_011669932.1	lcl|NZ_RQHD01000003.1_cds_WP_135736687.1_1611	27.095	358	401
WP_011669933.1	lcl|NZ_RQHD01000003.1_cds_WP_135736780.1_1416	35.055	271	568
WP_011669933.1	lcl|NZ_RQHD01000003.1_cds_WP_135577291.1_678	32.234	273	568
WP_011669933.1	lcl|NZ_RQHD01000003.1_cds_WP_135736989.1_967	33.971	209	568
WP_011669933.1	lcl|NZ_RQHD01000003.1_cds_WP_135736987.1_969	29.730	222	568
WP_011669933.1	lcl|NZ_RQHD01000003.1_cds_WP_135737166.1_614	31.429	210	568
WP_011669933.1	lcl|NZ_RQHD01000008.1_cds_WP_135737910.1_3286	31.050	219	568
WP_011669933.1	lcl|NZ_RQHD01000012.1_cds_WP_135738061.1_2681	29.648	199	568
WP_011669933.1	lcl|NZ_RQHD01000003.1_cds_WP_135737030.1_875	31.034	203	568
