WP_002725873.1	lcl|NZ_AFKY01000030.1_cds_WP_000340715.1_2920	93.902	82	106
WP_011669917.1	lcl|NZ_AFKY01000030.1_cds_WP_000410273.1_2921	92.903	310	318
WP_011669917.1	lcl|NZ_AFKY01000030.1_cds_WP_000093099.1_2941	58.730	63	318
WP_011669917.1	lcl|NZ_AFKY01000030.1_cds_WP_000646250.1_2924	28.112	249	318
WP_011669917.1	lcl|NZ_AFKY01000066.1_cds_WP_000744700.1_2081	23.148	324	318
WP_011669917.1	lcl|NZ_AFKY01000030.1_cds_WP_000600889.1_2950	23.273	275	318
WP_011669917.1	lcl|NZ_AFKY01000030.1_cds_WP_000723090.1_3003	23.875	289	318
WP_011669917.1	lcl|NZ_AFKY01000030.1_cds_WP_001067557.1_2927	23.708	329	318
WP_011669918.1	lcl|NZ_AFKY01000030.1_cds_WP_000202830.1_2960	42.776	353	361
WP_011669919.1	lcl|NZ_AFKY01000030.1_cds_WP_000282880.1_2999	37.903	124	220
WP_011669919.1	lcl|NZ_AFKY01000131.1_cds_WP_001099029.1_1194	27.803	223	220
WP_011669919.1	lcl|NZ_AFKY01000030.1_cds_WP_001068986.1_2978	31.522	92	220
WP_011669919.1	lcl|NZ_AFKY01000136.1_cds_WP_000840858.1_1102	29.808	104	220
WP_011669919.1	lcl|NZ_AFKY01000023.1_cds_WP_000868621.1_3228	29.670	91	220
WP_011669919.1	lcl|NZ_AFKY01000275.1_cds_WP_000262844.1_133	25.121	207	220
WP_011669919.1	lcl|NZ_AFKY01000030.1_cds_WP_001114267.1_3006	26.136	176	220
WP_020780109.1	lcl|NZ_AFKY01000030.1_cds_WP_001230564.1_2953	36.873	339	354
WP_020780109.1	lcl|NZ_AFKY01000030.1_cds_WP_000582618.1_2957	34.663	326	354
WP_020780109.1	lcl|NZ_AFKY01000267.1_cds_WP_001011675.1_248	34.237	295	354
WP_020780109.1	lcl|NZ_AFKY01000030.1_cds_WP_001230564.1_2953	36.873	339	354
WP_020780109.1	lcl|NZ_AFKY01000030.1_cds_WP_000582618.1_2957	34.663	326	354
WP_020780109.1	lcl|NZ_AFKY01000267.1_cds_WP_001011675.1_248	34.237	295	354
WP_011669921.1	lcl|NZ_AFKY01000040.1_cds_WP_001014594.1_2593	29.577	213	230
WP_011669921.1	lcl|NZ_AFKY01000161.1_cds_WP_000721859.1_754	32.743	113	230
WP_011669922.1	lcl|NZ_AFKY01000030.1_cds_WP_000698820.1_2963	41.857	614	599
WP_011669923.1	lcl|NZ_AFKY01000030.1_cds_WP_000582222.1_2939	37.805	246	387
WP_011669923.1	lcl|NZ_AFKY01000204.1_cds_WP_001281953.1_396	31.989	372	387
WP_011669923.1	lcl|NZ_AFKY01000030.1_cds_WP_000608295.1_2929	33.898	236	387
WP_011669923.1	lcl|NZ_AFKY01000030.1_cds_WP_000947844.1_2951	32.700	263	387
WP_011669923.1	lcl|NZ_AFKY01000030.1_cds_WP_001198107.1_2928	37.864	206	387
WP_011669923.1	lcl|NZ_AFKY01000030.1_cds_WP_000346036.1_2958	26.944	360	387
WP_011669923.1	lcl|NZ_AFKY01000030.1_cds_WP_000575178.1_2997	28.269	283	387
WP_011669923.1	lcl|NZ_AFKY01000047.1_cds_WP_000538752.1_2385	26.168	321	387
WP_011669923.1	lcl|NZ_AFKY01000272.1_cds_WP_001982414.1_164	24.895	237	387
WP_011669924.1	lcl|NZ_AFKY01000030.1_cds_WP_000698820.1_2963	27.316	626	583
WP_020780103.1	lcl|NZ_AFKY01000018.1_cds_WP_000613386.1_3440	24.841	157	572
WP_020780103.1	lcl|NZ_AFKY01000161.1_cds_WP_000721859.1_754	32.479	117	572
WP_020780103.1	lcl|NZ_AFKY01000018.1_cds_WP_000613386.1_3440	24.841	157	572
WP_020780103.1	lcl|NZ_AFKY01000161.1_cds_WP_000721859.1_754	32.479	117	572
WP_011669926.1	lcl|NZ_AFKY01000204.1_cds_WP_001281953.1_396	29.969	327	417
WP_011669926.1	lcl|NZ_AFKY01000030.1_cds_WP_001198107.1_2928	36.667	270	417
WP_011669926.1	lcl|NZ_AFKY01000030.1_cds_WP_000575178.1_2997	34.749	259	417
WP_011669926.1	lcl|NZ_AFKY01000030.1_cds_WP_000608295.1_2929	33.219	292	417
WP_011669926.1	lcl|NZ_AFKY01000030.1_cds_WP_000346036.1_2958	29.367	395	417
WP_011669926.1	lcl|NZ_AFKY01000030.1_cds_WP_000582222.1_2939	37.850	214	417
WP_011669926.1	lcl|NZ_AFKY01000030.1_cds_WP_000947844.1_2951	28.044	271	417
WP_011669926.1	lcl|NZ_AFKY01000047.1_cds_WP_000538752.1_2385	25.130	386	417
WP_011669926.1	lcl|NZ_AFKY01000272.1_cds_WP_001982414.1_164	24.686	239	417
WP_020780101.1	lcl|NZ_AFKY01000176.1_cds_WP_000870126.1_585	25.503	149	342
WP_020780101.1	lcl|NZ_AFKY01000176.1_cds_WP_000870126.1_585	25.503	149	342
WP_011669928.1	lcl|NZ_AFKY01000018.1_cds_WP_000613386.1_3440	22.308	130	362
WP_011669928.1	lcl|NZ_AFKY01000018.1_cds_WP_000613386.1_3440	22.308	130	362
WP_004779589.1	lcl|NZ_AFKY01000025.1_cds_WP_000012765.1_3126	30.833	120	210
WP_004779550.1	lcl|NZ_AFKY01000030.1_cds_WP_000517242.1_2936	32.941	85	244
WP_004779595.1	lcl|NZ_AFKY01000040.1_cds_WP_001014594.1_2593	31.100	209	242
WP_004779595.1	lcl|NZ_AFKY01000030.1_cds_WP_000848239.1_2968	31.092	119	242
WP_011669930.1	lcl|NZ_AFKY01000066.1_cds_WP_000998676.1_2055	31.474	251	255
WP_011669930.1	lcl|NZ_AFKY01000114.1_cds_WP_000566240.1_1542	34.884	172	255
WP_011669930.1	lcl|NZ_AFKY01000111.1_cds_WP_000043153.1_1595	26.038	265	255
WP_011669930.1	lcl|NZ_AFKY01000114.1_cds_WP_001968389.1_1514	27.757	263	255
WP_011669930.1	lcl|NZ_AFKY01000093.1_cds_WP_000653653.1_1745	27.481	262	255
WP_011669930.1	lcl|NZ_AFKY01000084.1_cds_WP_000351752.1_1847	24.164	269	255
