WP_002725873.1	lcl|NZ_NPEJ01000001.1_cds_WP_035983633.1_66	62.162	74	106
WP_011669917.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734686.1_63	80.386	311	318
WP_011669917.1	lcl|NZ_NPEJ01000021.1_cds_WP_100718697.1_1345	24.149	323	318
WP_011669917.1	lcl|NZ_NPEJ01000008.1_cds_WP_100718677.1_3810	26.752	314	318
WP_011669917.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734687.1_64	21.269	268	318
WP_011669917.1	lcl|NZ_NPEJ01000005.1_cds_WP_004788049.1_2974	22.581	186	318
WP_011669917.1	lcl|NZ_NPEJ01000010.1_cds_WP_100719192.1_249	22.324	327	318
WP_011669919.1	lcl|NZ_NPEJ01000001.1_cds_WP_100716986.1_24	35.185	108	220
WP_011669919.1	lcl|NZ_NPEJ01000064.1_cds_WP_100740873.1_3395	28.289	152	220
WP_011669919.1	lcl|NZ_NPEJ01000001.1_cds_WP_020777804.1_21	34.375	96	220
WP_011669919.1	lcl|NZ_NPEJ01000001.1_cds_WP_004783871.1_23	32.990	97	220
WP_011669919.1	lcl|NZ_NPEJ01000009.1_cds_WP_100734503.1_3923	34.259	108	220
WP_011669919.1	lcl|NZ_NPEJ01000050.1_cds_WP_100740718.1_3000	32.039	103	220
WP_011669919.1	lcl|NZ_NPEJ01000031.1_cds_WP_125184864.1_2084	32.110	109	220
WP_011669919.1	lcl|NZ_NPEJ01000170.1_cds_WP_165782545.1_920	32.110	109	220
WP_011669919.1	lcl|NZ_NPEJ01000001.1_cds_WP_100739178.1_17	31.183	93	220
WP_011669919.1	lcl|NZ_NPEJ01000001.1_cds_WP_100716976.1_34	31.522	92	220
WP_020780109.1	lcl|NZ_NPEJ01000001.1_cds_WP_100716960.1_53	32.676	355	354
WP_020780109.1	lcl|NZ_NPEJ01000018.1_cds_WP_100740016.1_977	33.110	299	354
WP_020780109.1	lcl|NZ_NPEJ01000001.1_cds_WP_100716960.1_53	32.676	355	354
WP_020780109.1	lcl|NZ_NPEJ01000018.1_cds_WP_100740016.1_977	33.110	299	354
WP_011669921.1	lcl|NZ_NPEJ01000001.1_cds_WP_100739187.1_58	40.361	166	230
WP_011669921.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734681.1_52	31.905	210	230
WP_011669921.1	lcl|NZ_NPEJ01000020.1_cds_WP_100740089.1_1275	28.837	215	230
WP_011669921.1	lcl|NZ_NPEJ01000020.1_cds_WP_100720948.1_1260	26.496	117	230
WP_011669923.1	lcl|NZ_NPEJ01000004.1_cds_WP_004785484.1_2492	29.457	387	387
WP_011669923.1	lcl|NZ_NPEJ01000001.1_cds_WP_100716963.1_50	37.387	222	387
WP_011669923.1	lcl|NZ_NPEJ01000001.1_cds_WP_207763559.1_61	31.274	259	387
WP_011669923.1	lcl|NZ_NPEJ01000001.1_cds_WP_100717004.1_38	29.545	220	387
WP_011669923.1	lcl|NZ_NPEJ01000066.1_cds_WP_100719471.1_3426	23.796	353	387
WP_020780103.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734681.1_52	43.621	243	572
WP_020780103.1	lcl|NZ_NPEJ01000001.1_cds_WP_100739187.1_58	39.256	242	572
WP_020780103.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734680.1_51	31.227	269	572
WP_020780103.1	lcl|NZ_NPEJ01000038.1_cds_WP_100734559.1_2355	26.667	210	572
WP_020780103.1	lcl|NZ_NPEJ01000020.1_cds_WP_100740089.1_1275	28.676	272	572
WP_020780103.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734681.1_52	43.621	243	572
WP_020780103.1	lcl|NZ_NPEJ01000001.1_cds_WP_100739187.1_58	39.256	242	572
WP_020780103.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734680.1_51	31.227	269	572
WP_020780103.1	lcl|NZ_NPEJ01000038.1_cds_WP_100734559.1_2355	26.667	210	572
WP_020780103.1	lcl|NZ_NPEJ01000020.1_cds_WP_100740089.1_1275	28.676	272	572
WP_011669926.1	lcl|NZ_NPEJ01000001.1_cds_WP_100716963.1_50	42.548	416	417
WP_011669926.1	lcl|NZ_NPEJ01000004.1_cds_WP_004785484.1_2492	30.581	327	417
WP_011669926.1	lcl|NZ_NPEJ01000001.1_cds_WP_100717004.1_38	33.463	257	417
WP_011669926.1	lcl|NZ_NPEJ01000001.1_cds_WP_207763559.1_61	29.181	281	417
WP_011669926.1	lcl|NZ_NPEJ01000019.1_cds_WP_100734244.1_1008	28.448	232	417
WP_011669926.1	lcl|NZ_NPEJ01000066.1_cds_WP_100719471.1_3426	25.000	240	417
WP_011669927.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734679.1_49	25.397	252	345
WP_004779587.1	lcl|NZ_NPEJ01000001.1_cds_WP_100716965.1_48	38.286	175	181
WP_004779587.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734685.1_59	32.143	168	181
WP_020780101.1	lcl|NZ_NPEJ01000020.1_cds_WP_100735247.1_1257	23.318	223	342
WP_020780101.1	lcl|NZ_NPEJ01000044.1_cds_WP_100740609.1_2690	27.014	211	342
WP_020780101.1	lcl|NZ_NPEJ01000008.1_cds_WP_100734865.1_3777	27.044	159	342
WP_020780101.1	lcl|NZ_NPEJ01000020.1_cds_WP_100735247.1_1257	23.318	223	342
WP_020780101.1	lcl|NZ_NPEJ01000044.1_cds_WP_100740609.1_2690	27.014	211	342
WP_020780101.1	lcl|NZ_NPEJ01000008.1_cds_WP_100734865.1_3777	27.044	159	342
WP_011669928.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734680.1_51	20.814	221	362
WP_011669928.1	lcl|NZ_NPEJ01000038.1_cds_WP_100734559.1_2355	23.832	214	362
WP_011669928.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734680.1_51	20.814	221	362
WP_011669928.1	lcl|NZ_NPEJ01000038.1_cds_WP_100734559.1_2355	23.832	214	362
WP_004779589.1	lcl|NZ_NPEJ01000007.1_cds_WP_100735776.1_3543	34.559	136	210
WP_004779589.1	lcl|NZ_NPEJ01000035.1_cds_WP_100735044.1_2259	27.778	108	210
WP_004779550.1	lcl|NZ_NPEJ01000047.1_cds_WP_100735871.1_2789	38.158	76	244
WP_004779595.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734681.1_52	32.051	234	242
WP_004779595.1	lcl|NZ_NPEJ01000001.1_cds_WP_100739187.1_58	33.913	230	242
WP_004779595.1	lcl|NZ_NPEJ01000020.1_cds_WP_100740089.1_1275	28.692	237	242
WP_004779595.1	lcl|NZ_NPEJ01000020.1_cds_WP_100720948.1_1260	27.679	112	242
WP_011669930.1	lcl|NZ_NPEJ01000004.1_cds_WP_100735943.1_2513	30.556	252	255
WP_011669930.1	lcl|NZ_NPEJ01000040.1_cds_WP_004787563.1_2593	28.800	250	255
WP_011669930.1	lcl|NZ_NPEJ01000002.1_cds_WP_100721449.1_1090	27.907	258	255
WP_011669930.1	lcl|NZ_NPEJ01000007.1_cds_WP_100739540.1_3532	28.906	256	255
WP_011669930.1	lcl|NZ_NPEJ01000032.1_cds_WP_100740365.1_2129	26.172	256	255
WP_011669930.1	lcl|NZ_NPEJ01000004.1_cds_WP_004786786.1_2480	24.906	265	255
WP_011669930.1	lcl|NZ_NPEJ01000072.1_cds_WP_100720226.1_3629	27.419	186	255
WP_011669930.1	lcl|NZ_NPEJ01000045.1_cds_WP_100740647.1_2740	27.239	268	255
WP_011669930.1	lcl|NZ_NPEJ01000001.1_cds_WP_004783705.1_9	25.556	270	255
WP_011669930.1	lcl|NZ_NPEJ01000016.1_cds_WP_004786728.1_784	25.728	206	255
WP_011669930.1	lcl|NZ_NPEJ01000008.1_cds_WP_020776878.1_3796	22.088	249	255
WP_011669930.1	lcl|NZ_NPEJ01000012.1_cds_WP_100739781.1_457	27.193	228	255
WP_011669930.1	lcl|NZ_NPEJ01000032.1_cds_WP_020777840.1_2131	24.044	183	255
WP_011669930.1	lcl|NZ_NPEJ01000021.1_cds_WP_100718697.1_1345	37.681	69	255
WP_011669930.1	lcl|NZ_NPEJ01000001.1_cds_WP_100734687.1_64	26.000	200	255
WP_011669931.1	lcl|NZ_NPEJ01000008.1_cds_WP_100739602.1_3743	30.435	322	314
WP_011669931.1	lcl|NZ_NPEJ01000013.1_cds_WP_100735411.1_543	29.327	208	314
