WP_002725873.1	lcl|NZ_AFJQ01000026.1_cds_WP_000340715.1_3219	93.902	82	106
WP_011669917.1	lcl|NZ_AFJQ01000026.1_cds_WP_000410273.1_3220	92.903	310	318
WP_011669917.1	lcl|NZ_AFJQ01000026.1_cds_WP_000093099.1_3240	58.730	63	318
WP_011669917.1	lcl|NZ_AFJQ01000026.1_cds_WP_000646250.1_3223	28.112	249	318
WP_011669917.1	lcl|NZ_AFJQ01000089.1_cds_WP_000744700.1_2026	23.148	324	318
WP_011669917.1	lcl|NZ_AFJQ01000026.1_cds_WP_000600889.1_3249	23.273	275	318
WP_011669917.1	lcl|NZ_AFJQ01000026.1_cds_WP_000723090.1_3302	23.875	289	318
WP_011669917.1	lcl|NZ_AFJQ01000026.1_cds_WP_001067557.1_3226	23.708	329	318
WP_011669918.1	lcl|NZ_AFJQ01000026.1_cds_WP_000202830.1_3259	42.776	353	361
WP_011669919.1	lcl|NZ_AFJQ01000026.1_cds_WP_000282880.1_3298	37.903	124	220
WP_011669919.1	lcl|NZ_AFJQ01000210.1_cds_WP_001099029.1_671	27.803	223	220
WP_011669919.1	lcl|NZ_AFJQ01000026.1_cds_WP_001068986.1_3277	31.522	92	220
WP_011669919.1	lcl|NZ_AFJQ01000244.1_cds_WP_000840858.1_438	29.808	104	220
WP_011669919.1	lcl|NZ_AFJQ01000074.1_cds_WP_000868621.1_2214	29.670	91	220
WP_011669919.1	lcl|NZ_AFJQ01000080.1_cds_WP_000262844.1_2116	25.121	207	220
WP_011669919.1	lcl|NZ_AFJQ01000026.1_cds_WP_001114267.1_3305	26.136	176	220
WP_020780109.1	lcl|NZ_AFJQ01000026.1_cds_WP_001230564.1_3252	36.873	339	354
WP_020780109.1	lcl|NZ_AFJQ01000026.1_cds_WP_000582618.1_3256	34.663	326	354
WP_020780109.1	lcl|NZ_AFJQ01000063.1_cds_WP_001011675.1_2345	34.237	295	354
WP_020780109.1	lcl|NZ_AFJQ01000026.1_cds_WP_001230564.1_3252	36.873	339	354
WP_020780109.1	lcl|NZ_AFJQ01000026.1_cds_WP_000582618.1_3256	34.663	326	354
WP_020780109.1	lcl|NZ_AFJQ01000063.1_cds_WP_001011675.1_2345	34.237	295	354
WP_011669921.1	lcl|NZ_AFJQ01000031.1_cds_WP_001014594.1_3080	29.577	213	230
WP_011669921.1	lcl|NZ_AFJQ01000033.1_cds_WP_000721859.1_3019	32.743	113	230
WP_011669922.1	lcl|NZ_AFJQ01000026.1_cds_WP_000698820.1_3262	41.857	614	599
WP_011669923.1	lcl|NZ_AFJQ01000026.1_cds_WP_000582222.1_3238	37.805	246	387
WP_011669923.1	lcl|NZ_AFJQ01000201.1_cds_WP_001281953.1_753	31.989	372	387
WP_011669923.1	lcl|NZ_AFJQ01000026.1_cds_WP_000608295.1_3228	33.898	236	387
WP_011669923.1	lcl|NZ_AFJQ01000026.1_cds_WP_000947844.1_3250	32.700	263	387
WP_011669923.1	lcl|NZ_AFJQ01000026.1_cds_WP_001198107.1_3227	37.864	206	387
WP_011669923.1	lcl|NZ_AFJQ01000026.1_cds_WP_000346036.1_3257	26.944	360	387
WP_011669923.1	lcl|NZ_AFJQ01000026.1_cds_WP_000575178.1_3296	28.269	283	387
WP_011669923.1	lcl|NZ_AFJQ01000179.1_cds_WP_000538752.1_961	26.168	321	387
WP_011669923.1	lcl|NZ_AFJQ01000047.1_cds_WP_001982414.1_2616	24.895	237	387
WP_011669924.1	lcl|NZ_AFJQ01000026.1_cds_WP_000698820.1_3262	27.316	626	583
WP_020780103.1	lcl|NZ_AFJQ01000025.1_cds_WP_000613386.1_3308	24.841	157	572
WP_020780103.1	lcl|NZ_AFJQ01000033.1_cds_WP_000721859.1_3019	32.479	117	572
WP_020780103.1	lcl|NZ_AFJQ01000025.1_cds_WP_000613386.1_3308	24.841	157	572
WP_020780103.1	lcl|NZ_AFJQ01000033.1_cds_WP_000721859.1_3019	32.479	117	572
WP_011669926.1	lcl|NZ_AFJQ01000201.1_cds_WP_001281953.1_753	29.969	327	417
WP_011669926.1	lcl|NZ_AFJQ01000026.1_cds_WP_001198107.1_3227	36.667	270	417
WP_011669926.1	lcl|NZ_AFJQ01000026.1_cds_WP_000575178.1_3296	34.749	259	417
WP_011669926.1	lcl|NZ_AFJQ01000026.1_cds_WP_000608295.1_3228	33.219	292	417
WP_011669926.1	lcl|NZ_AFJQ01000026.1_cds_WP_000346036.1_3257	29.367	395	417
WP_011669926.1	lcl|NZ_AFJQ01000026.1_cds_WP_000582222.1_3238	37.850	214	417
WP_011669926.1	lcl|NZ_AFJQ01000026.1_cds_WP_000947844.1_3250	28.044	271	417
WP_011669926.1	lcl|NZ_AFJQ01000179.1_cds_WP_000538752.1_961	25.130	386	417
WP_011669926.1	lcl|NZ_AFJQ01000047.1_cds_WP_001982414.1_2616	24.686	239	417
WP_020780101.1	lcl|NZ_AFJQ01000068.1_cds_WP_000870126.1_2285	25.503	149	342
WP_020780101.1	lcl|NZ_AFJQ01000068.1_cds_WP_000870126.1_2285	25.503	149	342
WP_011669928.1	lcl|NZ_AFJQ01000025.1_cds_WP_000613386.1_3308	22.308	130	362
