WP_002725873.1	lcl|NZ_AOUZ01000009.1_cds_WP_000340715.1_245	93.902	82	106
WP_011669917.1	lcl|NZ_AOUZ01000009.1_cds_WP_000410273.1_244	92.903	310	318
WP_011669917.1	lcl|NZ_AOUZ01000009.1_cds_WP_000093099.1_224	58.730	63	318
WP_011669917.1	lcl|NZ_AOUZ01000009.1_cds_WP_000646250.1_241	28.112	249	318
WP_011669917.1	lcl|NZ_AOUZ01000132.1_cds_WP_000744700.1_3154	23.148	324	318
WP_011669917.1	lcl|NZ_AOUZ01000009.1_cds_WP_000600889.1_215	23.273	275	318
WP_011669917.1	lcl|NZ_AOUZ01000148.1_cds_WP_000723090.1_3749	23.875	289	318
WP_011669917.1	lcl|NZ_AOUZ01000009.1_cds_WP_001067557.1_238	23.708	329	318
WP_011669918.1	lcl|NZ_AOUZ01000009.1_cds_WP_000202830.1_205	42.776	353	361
WP_011669919.1	lcl|NZ_AOUZ01000148.1_cds_WP_000282880.1_3753	37.903	124	220
WP_011669919.1	lcl|NZ_AOUZ01000028.1_cds_WP_001099029.1_581	27.803	223	220
WP_011669919.1	lcl|NZ_AOUZ01000009.1_cds_WP_001068986.1_187	31.522	92	220
WP_011669919.1	lcl|NZ_AOUZ01000031.1_cds_WP_000840858.1_645	29.808	104	220
WP_011669919.1	lcl|NZ_AOUZ01000006.1_cds_WP_000868621.1_71	29.670	91	220
WP_011669919.1	lcl|NZ_AOUZ01000070.1_cds_WP_000262844.1_1431	25.121	207	220
WP_011669919.1	lcl|NZ_AOUZ01000148.1_cds_WP_001114267.1_3746	26.136	176	220
WP_020780109.1	lcl|NZ_AOUZ01000009.1_cds_WP_001230564.1_212	36.873	339	354
WP_020780109.1	lcl|NZ_AOUZ01000009.1_cds_WP_000582618.1_208	34.663	326	354
WP_020780109.1	lcl|NZ_AOUZ01000008.1_cds_WP_001011675.1_84	34.237	295	354
WP_020780109.1	lcl|NZ_AOUZ01000009.1_cds_WP_001230564.1_212	36.873	339	354
WP_020780109.1	lcl|NZ_AOUZ01000009.1_cds_WP_000582618.1_208	34.663	326	354
WP_020780109.1	lcl|NZ_AOUZ01000008.1_cds_WP_001011675.1_84	34.237	295	354
WP_011669921.1	lcl|NZ_AOUZ01000069.1_cds_WP_001014594.1_1391	29.577	213	230
WP_011669921.1	lcl|NZ_AOUZ01000096.1_cds_WP_000721859.1_2272	32.743	113	230
WP_011669922.1	lcl|NZ_AOUZ01000009.1_cds_WP_000698820.1_202	41.857	614	599
WP_011669923.1	lcl|NZ_AOUZ01000009.1_cds_WP_000582222.1_226	37.805	246	387
