WP_002725873.1	lcl|NZ_JADDUW010000005.1_cds_WP_002725873.1_2791	100.000	106	106
WP_011669917.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733579.1_2790	99.677	310	318
WP_011669917.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733534.1_2787	27.309	249	318
WP_011669917.1	lcl|NZ_JADDUW010000018.1_cds_WP_002722638.1_675	24.611	321	318
WP_011669917.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740024.1_2696	23.132	281	318
WP_011669917.1	lcl|NZ_JADDUW010000006.1_cds_WP_002728309.1_2945	25.723	311	318
WP_011669917.1	lcl|NZ_JADDUW010000029.1_cds_WP_002743770.1_1418	21.387	173	318
WP_011669917.1	lcl|NZ_JADDUW010000005.1_cds_WP_016749081.1_2758	23.841	151	318
WP_011669919.1	lcl|NZ_JADDUW010000033.1_cds_WP_032856387.1_1742	27.556	225	220
WP_011669919.1	lcl|NZ_JADDUW010000005.1_cds_WP_002742128.1_2700	26.609	233	220
WP_011669919.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733661.1_2720	34.783	92	220
WP_011669919.1	lcl|NZ_JADDUW010000019.1_cds_WP_002731944.1_740	30.172	116	220
WP_011669919.1	lcl|NZ_JADDUW010000009.1_cds_WP_002726501.1_3369	30.851	94	220
WP_011669919.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733618.1_2693	25.000	176	220
WP_011669919.1	lcl|NZ_JADDUW010000062.1_cds_WP_016749129.1_2840	24.155	207	220
WP_020780109.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740722.1_2747	36.607	336	354
WP_020780109.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740726.1_2743	33.432	338	354
WP_020780109.1	lcl|NZ_JADDUW010000015.1_cds_WP_002730849.1_492	34.722	288	354
WP_020780109.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740722.1_2747	36.607	336	354
WP_020780109.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740726.1_2743	33.432	338	354
WP_020780109.1	lcl|NZ_JADDUW010000015.1_cds_WP_002730849.1_492	34.722	288	354
WP_011669921.1	lcl|NZ_JADDUW010000022.1_cds_WP_002738760.1_1060	30.144	209	230
WP_011669921.1	lcl|NZ_JADDUW010000013.1_cds_WP_002723863.1_358	30.631	111	230
WP_011669921.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733600.1_2729	28.814	118	230
WP_011669922.1	lcl|NZ_JADDUW010000076.1_cds_WP_004278354.1_3098	28.550	655	599
WP_011669923.1	lcl|NZ_JADDUW010000025.1_cds_WP_002728994.1_1240	31.183	372	387
WP_011669923.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740861.1_2782	33.475	236	387
WP_011669923.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740826.1_2783	37.379	206	387
WP_011669923.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733599.1_2749	31.939	263	387
WP_011669923.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733737.1_2762	30.137	219	387
