WP_002725873.1	lcl|NZ_CP133195.1_cds_WP_000340715.1_2179	93.902	82	106
WP_011669917.1	lcl|NZ_CP133195.1_cds_WP_000410273.1_2178	92.903	310	318
WP_011669917.1	lcl|NZ_CP133195.1_cds_WP_000093099.1_2158	58.730	63	318
WP_011669917.1	lcl|NZ_CP133195.1_cds_WP_000646250.1_2175	28.112	249	318
WP_011669917.1	lcl|NZ_CP133195.1_cds_WP_000744700.1_45	23.148	324	318
WP_011669917.1	lcl|NZ_CP133195.1_cds_WP_000600889.1_2149	23.273	275	318
WP_011669917.1	lcl|NZ_CP133195.1_cds_WP_000723090.1_2094	23.875	289	318
WP_011669917.1	lcl|NZ_CP133195.1_cds_WP_001067557.1_2172	23.708	329	318
WP_011669918.1	lcl|NZ_CP133195.1_cds_WP_000202830.1_2139	42.776	353	361
WP_011669919.1	lcl|NZ_CP133195.1_cds_WP_000282880.1_2098	37.903	124	220
WP_011669919.1	lcl|NZ_CP133195.1_cds_WP_001099029.1_1086	27.803	223	220
WP_011669919.1	lcl|NZ_CP133195.1_cds_WP_001068986.1_2121	31.522	92	220
WP_011669919.1	lcl|NZ_CP133195.1_cds_WP_000840858.1_1016	29.808	104	220
WP_011669919.1	lcl|NZ_CP133195.1_cds_WP_000868621.1_451	29.670	91	220
WP_011669919.1	lcl|NZ_CP133195.1_cds_WP_042752237.1_2091	26.136	176	220
WP_011669919.1	lcl|NZ_CP133195.1_cds_WP_000262844.1_2936	25.121	207	220
WP_020780109.1	lcl|NZ_CP133195.1_cds_WP_001230564.1_2146	36.873	339	354
WP_020780109.1	lcl|NZ_CP133195.1_cds_WP_000582618.1_2142	34.663	326	354
WP_020780109.1	lcl|NZ_CP133195.1_cds_WP_001011675.1_1389	34.237	295	354
WP_020780109.1	lcl|NZ_CP133195.1_cds_WP_001230564.1_2146	36.873	339	354
WP_020780109.1	lcl|NZ_CP133195.1_cds_WP_000582618.1_2142	34.663	326	354
WP_020780109.1	lcl|NZ_CP133195.1_cds_WP_001011675.1_1389	34.237	295	354
WP_011669921.1	lcl|NZ_CP133195.1_cds_WP_001014596.1_2896	29.577	213	230
WP_011669921.1	lcl|NZ_CP133195.1_cds_WP_000721859.1_623	32.743	113	230
WP_011669922.1	lcl|NZ_CP133195.1_cds_WP_000698820.1_2136	41.857	614	599
WP_011669923.1	lcl|NZ_CP133195.1_cds_WP_000582222.1_2160	37.805	246	387
WP_011669923.1	lcl|NZ_CP133195.1_cds_WP_001281953.1_3096	31.989	372	387
WP_011669923.1	lcl|NZ_CP133195.1_cds_WP_000608295.1_2170	33.898	236	387
WP_011669923.1	lcl|NZ_CP133195.1_cds_WP_000947844.1_2148	32.700	263	387
WP_011669923.1	lcl|NZ_CP133195.1_cds_WP_001198107.1_2171	37.864	206	387
