WP_002725873.1	lcl|NZ_JQQX01000039.1_cds_WP_002725873.1_1077	100.000	106	106
WP_011669917.1	lcl|NZ_JQQX01000039.1_cds_WP_002733579.1_1076	99.677	310	318
WP_011669917.1	lcl|NZ_JQQX01000039.1_cds_WP_002733534.1_1073	27.309	249	318
WP_011669917.1	lcl|NZ_JQQX01000069.1_cds_WP_002722638.1_1679	24.611	321	318
WP_011669917.1	lcl|NZ_JQQX01000102.1_cds_WP_002740024.1_2547	23.132	281	318
WP_011669917.1	lcl|NZ_JQQX01000081.1_cds_WP_002728309.1_2188	25.723	311	318
WP_011669917.1	lcl|NZ_JQQX01000055.1_cds_WP_002743770.1_1399	21.387	173	318
WP_011669917.1	lcl|NZ_JQQX01000039.1_cds_WP_016749081.1_1044	23.841	151	318
WP_011669919.1	lcl|NZ_JQQX01000145.1_cds_WP_002738595.1_3112	27.477	222	220
WP_011669919.1	lcl|NZ_JQQX01000102.1_cds_WP_002742128.1_2543	26.609	233	220
WP_011669919.1	lcl|NZ_JQQX01000009.1_cds_WP_002733661.1_237	34.783	92	220
WP_011669919.1	lcl|NZ_JQQX01000047.1_cds_WP_002731944.1_1285	30.172	116	220
WP_011669919.1	lcl|NZ_JQQX01000021.1_cds_WP_002726501.1_585	30.851	94	220
WP_011669919.1	lcl|NZ_JQQX01000102.1_cds_WP_002733618.1_2550	25.000	176	220
WP_011669919.1	lcl|NZ_JQQX01000033.1_cds_WP_016749129.1_897	24.155	207	220
WP_020780109.1	lcl|NZ_JQQX01000039.1_cds_WP_002740722.1_1033	36.607	336	354
WP_020780109.1	lcl|NZ_JQQX01000039.1_cds_WP_002740726.1_1029	33.432	338	354
WP_020780109.1	lcl|NZ_JQQX01000016.1_cds_WP_002730849.1_386	34.722	288	354
WP_020780109.1	lcl|NZ_JQQX01000039.1_cds_WP_002740722.1_1033	36.607	336	354
WP_020780109.1	lcl|NZ_JQQX01000039.1_cds_WP_002740726.1_1029	33.432	338	354
WP_020780109.1	lcl|NZ_JQQX01000016.1_cds_WP_002730849.1_386	34.722	288	354
WP_011669921.1	lcl|NZ_JQQX01000148.1_cds_WP_002738760.1_3155	30.144	209	230
WP_011669921.1	lcl|NZ_JQQX01000006.1_cds_WP_002723863.1_156	30.631	111	230
WP_011669921.1	lcl|NZ_JQQX01000009.1_cds_WP_002733600.1_228	28.814	118	230
WP_011669922.1	lcl|NZ_JQQX01000142.1_cds_WP_004278354.1_3084	28.550	655	599
WP_011669923.1	lcl|NZ_JQQX01000013.1_cds_WP_002728994.1_328	31.183	372	387
WP_011669923.1	lcl|NZ_JQQX01000039.1_cds_WP_002740861.1_1068	33.475	236	387
WP_011669923.1	lcl|NZ_JQQX01000039.1_cds_WP_002740826.1_1069	37.379	206	387
WP_011669923.1	lcl|NZ_JQQX01000039.1_cds_WP_002733599.1_1035	31.939	263	387
WP_011669923.1	lcl|NZ_JQQX01000039.1_cds_WP_002733737.1_1048	30.137	219	387
WP_011669923.1	lcl|NZ_JQQX01000102.1_cds_WP_002740294.1_2541	31.095	283	387
WP_011669923.1	lcl|NZ_JQQX01000074.1_cds_WP_002738884.1_1989	27.245	323	387
WP_011669923.1	lcl|NZ_JQQX01000072.1_cds_WP_002724641.1_1876	23.706	367	387
WP_011669924.1	lcl|NZ_JQQX01000142.1_cds_WP_004278354.1_3084	40.902	599	583
WP_020780103.1	lcl|NZ_JQQX01000020.1_cds_WP_002740796.1_567	23.622	127	572
WP_020780103.1	lcl|NZ_JQQX01000009.1_cds_WP_002740235.1_224	18.981	216	572
WP_020780103.1	lcl|NZ_JQQX01000020.1_cds_WP_002740796.1_567	23.622	127	572
WP_020780103.1	lcl|NZ_JQQX01000009.1_cds_WP_002740235.1_224	18.981	216	572
WP_011669926.1	lcl|NZ_JQQX01000039.1_cds_WP_002740826.1_1069	36.296	270	417
WP_011669926.1	lcl|NZ_JQQX01000013.1_cds_WP_002728994.1_328	29.885	348	417
WP_011669926.1	lcl|NZ_JQQX01000039.1_cds_WP_002740861.1_1068	33.562	292	417
WP_011669926.1	lcl|NZ_JQQX01000102.1_cds_WP_002740294.1_2541	34.252	254	417
WP_011669926.1	lcl|NZ_JQQX01000039.1_cds_WP_002733737.1_1048	31.061	264	417
WP_011669926.1	lcl|NZ_JQQX01000039.1_cds_WP_002733599.1_1035	29.461	241	417
WP_011669926.1	lcl|NZ_JQQX01000074.1_cds_WP_002738884.1_1989	27.686	242	417
