WP_002725873.1	lcl|NZ_AFKF01000097.1_cds_WP_000340715.1_1922	93.902	82	106
WP_011669917.1	lcl|NZ_AFKF01000097.1_cds_WP_000410273.1_1923	92.903	310	318
WP_011669917.1	lcl|NZ_AFKF01000097.1_cds_WP_000093099.1_1943	58.730	63	318
WP_011669917.1	lcl|NZ_AFKF01000097.1_cds_WP_000646252.1_1926	28.112	249	318
WP_011669917.1	lcl|NZ_AFKF01000228.1_cds_WP_000744700.1_114	23.148	324	318
WP_011669917.1	lcl|NZ_AFKF01000097.1_cds_WP_000600889.1_1952	23.273	275	318
WP_011669917.1	lcl|NZ_AFKF01000097.1_cds_WP_000723090.1_2005	23.875	289	318
WP_011669917.1	lcl|NZ_AFKF01000097.1_cds_WP_001067557.1_1929	23.708	329	318
WP_011669918.1	lcl|NZ_AFKF01000097.1_cds_WP_000202830.1_1962	42.776	353	361
WP_011669919.1	lcl|NZ_AFKF01000097.1_cds_WP_000282880.1_2001	37.903	124	220
WP_011669919.1	lcl|NZ_AFKF01000107.1_cds_WP_001099029.1_1626	27.803	223	220
WP_011669919.1	lcl|NZ_AFKF01000097.1_cds_WP_001068986.1_1980	31.522	92	220
WP_011669919.1	lcl|NZ_AFKF01000030.1_cds_WP_000840858.1_3205	29.808	104	220
WP_011669919.1	lcl|NZ_AFKF01000066.1_cds_WP_000868621.1_2339	29.670	91	220
WP_011669919.1	lcl|NZ_AFKF01000111.1_cds_WP_000262844.1_1568	25.121	207	220
WP_011669919.1	lcl|NZ_AFKF01000184.1_cds_WP_001114267.1_457	26.136	176	220
WP_020780109.1	lcl|NZ_AFKF01000097.1_cds_WP_001230564.1_1955	36.873	339	354
WP_020780109.1	lcl|NZ_AFKF01000097.1_cds_WP_000582618.1_1959	34.663	326	354
WP_020780109.1	lcl|NZ_AFKF01000237.1_cds_WP_001011675.1_15	34.237	295	354
WP_020780109.1	lcl|NZ_AFKF01000097.1_cds_WP_001230564.1_1955	36.873	339	354
WP_020780109.1	lcl|NZ_AFKF01000097.1_cds_WP_000582618.1_1959	34.663	326	354
WP_020780109.1	lcl|NZ_AFKF01000237.1_cds_WP_001011675.1_15	34.237	295	354
WP_011669921.1	lcl|NZ_AFKF01000110.1_cds_WP_001014594.1_1574	29.577	213	230
WP_011669921.1	lcl|NZ_AFKF01000031.1_cds_WP_000721859.1_3167	32.743	113	230
WP_011669922.1	lcl|NZ_AFKF01000097.1_cds_WP_000698820.1_1965	41.857	614	599
WP_011669923.1	lcl|NZ_AFKF01000097.1_cds_WP_000582222.1_1941	37.805	246	387
WP_011669923.1	lcl|NZ_AFKF01000180.1_cds_WP_001281953.1_466	31.989	372	387
WP_011669923.1	lcl|NZ_AFKF01000097.1_cds_WP_000608295.1_1931	33.898	236	387
WP_011669923.1	lcl|NZ_AFKF01000097.1_cds_WP_000947844.1_1953	32.700	263	387
WP_011669923.1	lcl|NZ_AFKF01000097.1_cds_WP_001198107.1_1930	37.864	206	387
WP_011669923.1	lcl|NZ_AFKF01000097.1_cds_WP_000346036.1_1960	26.944	360	387
