WP_002725873.1	lcl|NZ_JQPX01000126.1_cds_WP_000340715.1_3177	93.902	82	106
WP_011669917.1	lcl|NZ_JQPX01000126.1_cds_WP_000410273.1_3176	92.903	310	318
WP_011669917.1	lcl|NZ_JQPX01000126.1_cds_WP_000646251.1_3173	27.711	249	318
WP_011669917.1	lcl|NZ_JQPX01000031.1_cds_WP_061241946.1_969	23.148	324	318
WP_011669917.1	lcl|NZ_JQPX01000088.1_cds_WP_000723090.1_2464	23.875	289	318
WP_011669917.1	lcl|NZ_JQPX01000126.1_cds_WP_061243501.1_3170	23.708	329	318
WP_011669919.1	lcl|NZ_JQPX01000088.1_cds_WP_000282884.1_2468	37.097	124	220
WP_011669919.1	lcl|NZ_JQPX01000052.1_cds_WP_001099037.1_1531	27.354	223	220
WP_011669919.1	lcl|NZ_JQPX01000100.1_cds_WP_000840860.1_2744	29.808	104	220
WP_011669919.1	lcl|NZ_JQPX01000094.1_cds_WP_000868624.1_2622	29.670	91	220
WP_011669919.1	lcl|NZ_JQPX01000088.1_cds_WP_042752237.1_2461	26.136	176	220
WP_011669919.1	lcl|NZ_JQPX01000119.1_cds_WP_000262844.1_3054	25.121	207	220
WP_020780109.1	lcl|NZ_JQPX01000126.1_cds_WP_001033784.1_3144	33.239	352	354
WP_020780109.1	lcl|NZ_JQPX01000138.1_cds_WP_001011673.1_3312	34.237	295	354
WP_020780109.1	lcl|NZ_JQPX01000126.1_cds_WP_002068380.1_3150	27.246	345	354
WP_020780109.1	lcl|NZ_JQPX01000126.1_cds_WP_001033784.1_3144	33.239	352	354
WP_020780109.1	lcl|NZ_JQPX01000138.1_cds_WP_001011673.1_3312	34.237	295	354
WP_020780109.1	lcl|NZ_JQPX01000126.1_cds_WP_002068380.1_3150	27.246	345	354
WP_011669921.1	lcl|NZ_JQPX01000011.1_cds_WP_061241375.1_252	42.771	166	230
WP_011669921.1	lcl|NZ_JQPX01000004.1_cds_WP_061241239.1_32	29.577	213	230
WP_011669921.1	lcl|NZ_JQPX01000126.1_cds_WP_000440092.1_3149	23.276	232	230
WP_011669921.1	lcl|NZ_JQPX01000029.1_cds_WP_000721859.1_899	32.743	113	230
WP_011669923.1	lcl|NZ_JQPX01000146.1_cds_WP_001281953.1_3417	31.989	372	387
WP_011669923.1	lcl|NZ_JQPX01000126.1_cds_WP_000608294.1_3168	33.898	236	387
WP_011669923.1	lcl|NZ_JQPX01000126.1_cds_WP_061243499.1_3169	37.864	206	387
WP_011669923.1	lcl|NZ_JQPX01000126.1_cds_WP_000172660.1_3152	33.600	250	387
WP_011669923.1	lcl|NZ_JQPX01000088.1_cds_WP_010679520.1_2470	29.329	283	387
WP_011669923.1	lcl|NZ_JQPX01000134.1_cds_WP_061243570.1_3272	26.168	321	387
WP_011669923.1	lcl|NZ_JQPX01000010.1_cds_WP_001982414.1_117	24.895	237	387
WP_020780103.1	lcl|NZ_JQPX01000011.1_cds_WP_061241375.1_252	35.656	244	572
WP_020780103.1	lcl|NZ_JQPX01000126.1_cds_WP_000440092.1_3149	27.805	205	572
WP_020780103.1	lcl|NZ_JQPX01000021.1_cds_WP_061241697.1_602	23.077	130	572
WP_020780103.1	lcl|NZ_JQPX01000029.1_cds_WP_000721859.1_899	32.479	117	572
WP_020780103.1	lcl|NZ_JQPX01000011.1_cds_WP_061241375.1_252	35.656	244	572
WP_020780103.1	lcl|NZ_JQPX01000126.1_cds_WP_000440092.1_3149	27.805	205	572
WP_020780103.1	lcl|NZ_JQPX01000021.1_cds_WP_061241697.1_602	23.077	130	572
WP_020780103.1	lcl|NZ_JQPX01000029.1_cds_WP_000721859.1_899	32.479	117	572
WP_011669926.1	lcl|NZ_JQPX01000146.1_cds_WP_001281953.1_3417	29.969	327	417
WP_011669926.1	lcl|NZ_JQPX01000126.1_cds_WP_061243499.1_3169	36.667	270	417
WP_011669926.1	lcl|NZ_JQPX01000088.1_cds_WP_010679520.1_2470	35.433	254	417
WP_011669926.1	lcl|NZ_JQPX01000126.1_cds_WP_000608294.1_3168	33.219	292	417
WP_011669926.1	lcl|NZ_JQPX01000126.1_cds_WP_000172660.1_3152	28.771	358	417
WP_011669926.1	lcl|NZ_JQPX01000134.1_cds_WP_061243570.1_3272	25.258	388	417
WP_011669926.1	lcl|NZ_JQPX01000010.1_cds_WP_001982414.1_117	24.686	239	417
WP_020780101.1	lcl|NZ_JQPX01000205.1_cds_WP_000870126.1_3770	25.503	149	342
WP_020780101.1	lcl|NZ_JQPX01000205.1_cds_WP_000870126.1_3770	25.503	149	342
WP_011669928.1	lcl|NZ_JQPX01000021.1_cds_WP_061241697.1_602	22.481	129	362
WP_011669928.1	lcl|NZ_JQPX01000021.1_cds_WP_061241697.1_602	22.481	129	362
WP_004779589.1	lcl|NZ_JQPX01000026.1_cds_JG89_RS19945_813	30.769	104	210
WP_004779589.1	lcl|NZ_JQPX01000012.1_cds_WP_082274932.1_264	30.833	120	210
WP_004779550.1	lcl|NZ_JQPX01000126.1_cds_WP_000517242.1_3161	32.941	85	244
WP_004779595.1	lcl|NZ_JQPX01000011.1_cds_WP_061241375.1_252	32.174	230	242
WP_004779595.1	lcl|NZ_JQPX01000004.1_cds_WP_061241239.1_32	31.100	209	242
WP_011669930.1	lcl|NZ_JQPX01000142.1_cds_WP_061243643.1_3388	31.076	251	255
WP_011669930.1	lcl|NZ_JQPX01000155.1_cds_WP_000412931.1_3486	28.846	260	255
WP_011669930.1	lcl|NZ_JQPX01000046.1_cds_WP_000566241.1_1395	34.884	172	255
WP_011669930.1	lcl|NZ_JQPX01000083.1_cds_WP_061242848.1_2330	26.038	265	255
WP_011669930.1	lcl|NZ_JQPX01000046.1_cds_WP_002080077.1_1424	27.376	263	255
WP_011669930.1	lcl|NZ_JQPX01000124.1_cds_WP_000653652.1_3128	27.481	262	255
WP_011669930.1	lcl|NZ_JQPX01000092.1_cds_WP_000351753.1_2577	24.164	269	255
WP_011669930.1	lcl|NZ_JQPX01000155.1_cds_WP_000750438.1_3490	23.622	254	255
WP_011669930.1	lcl|NZ_JQPX01000126.1_cds_WP_000980525.1_3158	27.823	248	255
WP_011669930.1	lcl|NZ_JQPX01000096.1_cds_WP_000646914.1_2645	27.568	185	255
WP_011669930.1	lcl|NZ_JQPX01000161.1_cds_WP_001069862.1_3554	26.220	164	255
WP_011669930.1	lcl|NZ_JQPX01000088.1_cds_WP_000723090.1_2464	27.861	201	255
WP_011669930.1	lcl|NZ_JQPX01000161.1_cds_WP_002067215.1_3548	27.320	194	255
WP_011669930.1	lcl|NZ_JQPX01000136.1_cds_WP_000093664.1_3288	23.000	200	255
WP_011669930.1	lcl|NZ_JQPX01000031.1_cds_WP_061241946.1_969	33.333	72	255
WP_011669930.1	lcl|NZ_JQPX01000064.1_cds_WP_061242586.1_1869	23.958	192	255
WP_011669930.1	lcl|NZ_JQPX01000020.1_cds_JG89_RS02865_564	25.874	143	255
WP_011669931.1	lcl|NZ_JQPX01000087.1_cds_WP_002185292.1_2395	29.091	330	314
WP_011669931.1	lcl|NZ_JQPX01000126.1_cds_WP_061243487.1_3151	29.870	154	314
WP_004779598.1	lcl|NZ_JQPX01000138.1_cds_WP_001011673.1_3312	37.979	287	282
WP_004779598.1	lcl|NZ_JQPX01000126.1_cds_WP_001033784.1_3144	34.812	293	282
WP_004779598.1	lcl|NZ_JQPX01000126.1_cds_WP_002068380.1_3150	27.574	272	282
WP_011669932.1	lcl|NZ_JQPX01000146.1_cds_WP_001281953.1_3417	38.155	401	401
WP_011669932.1	lcl|NZ_JQPX01000126.1_cds_WP_000172660.1_3152	34.115	384	401
WP_011669932.1	lcl|NZ_JQPX01000126.1_cds_WP_000608294.1_3168	31.989	372	401
