WP_002725873.1	lcl|NZ_AKXF02000030.1_cds_WP_000340715.1_1060	93.902	82	106
WP_011669917.1	lcl|NZ_AKXF02000030.1_cds_WP_000712241.1_1061	92.903	310	318
WP_011669917.1	lcl|NZ_AKXF02000030.1_cds_WP_000646240.1_1064	27.711	249	318
WP_011669917.1	lcl|NZ_AKXF02000013.1_cds_WP_000744700.1_2836	23.148	324	318
WP_011669917.1	lcl|NZ_AKXF02000030.1_cds_WP_000723084.1_1131	24.221	289	318
WP_011669917.1	lcl|NZ_AKXF02000030.1_cds_WP_001067557.1_1067	23.708	329	318
WP_011669919.1	lcl|NZ_AKXF02000030.1_cds_WP_010679526.1_1127	37.903	124	220
WP_011669919.1	lcl|NZ_AKXF02000022.1_cds_WP_001099032.1_1964	27.803	223	220
WP_011669919.1	lcl|NZ_AKXF02000022.1_cds_WP_010679204.1_2034	29.808	104	220
WP_011669919.1	lcl|NZ_AKXF02000014.1_cds_WP_000868621.1_2752	29.670	91	220
WP_011669919.1	lcl|NZ_AKXF02000020.1_cds_WP_000262845.1_2108	25.121	207	220
WP_011669919.1	lcl|NZ_AKXF02000030.1_cds_WP_001114272.1_1134	26.136	176	220
WP_020780109.1	lcl|NZ_AKXF02000030.1_cds_WP_001033785.1_1093	32.303	356	354
WP_020780109.1	lcl|NZ_AKXF02000022.1_cds_WP_001011676.1_1684	34.576	295	354
WP_020780109.1	lcl|NZ_AKXF02000030.1_cds_WP_010679492.1_1087	27.246	345	354
WP_020780109.1	lcl|NZ_AKXF02000030.1_cds_WP_001033785.1_1093	32.303	356	354
WP_020780109.1	lcl|NZ_AKXF02000022.1_cds_WP_001011676.1_1684	34.576	295	354
WP_020780109.1	lcl|NZ_AKXF02000030.1_cds_WP_010679492.1_1087	27.246	345	354
WP_011669921.1	lcl|NZ_AKXF02000031.1_cds_WP_010679577.1_882	42.771	166	230
WP_011669921.1	lcl|NZ_AKXF02000030.1_cds_WP_000440092.1_1088	23.276	232	230
WP_011669921.1	lcl|NZ_AKXF02000020.1_cds_WP_001014576.1_2148	29.108	213	230
WP_011669921.1	lcl|NZ_AKXF02000025.1_cds_WP_000721861.1_1519	32.743	113	230
WP_011669923.1	lcl|NZ_AKXF02000006.1_cds_WP_001281951.1_3340	32.258	372	387
WP_011669923.1	lcl|NZ_AKXF02000030.1_cds_WP_000608294.1_1069	33.898	236	387
WP_011669923.1	lcl|NZ_AKXF02000030.1_cds_WP_001198108.1_1068	37.864	206	387
WP_011669923.1	lcl|NZ_AKXF02000030.1_cds_WP_000172655.1_1085	32.530	249	387
WP_011669923.1	lcl|NZ_AKXF02000030.1_cds_WP_010679520.1_1125	29.329	283	387
WP_011669923.1	lcl|NZ_AKXF02000025.1_cds_WP_000538750.1_1499	26.168	321	387
WP_011669923.1	lcl|NZ_AKXF02000001.1_cds_WP_001982414.1_3740	24.895	237	387
WP_020780103.1	lcl|NZ_AKXF02000031.1_cds_WP_010679577.1_882	35.656	244	572
WP_020780103.1	lcl|NZ_AKXF02000030.1_cds_WP_000440092.1_1088	27.805	205	572
WP_020780103.1	lcl|NZ_AKXF02000004.1_cds_WP_000613386.1_3568	24.841	157	572
WP_020780103.1	lcl|NZ_AKXF02000025.1_cds_WP_000721861.1_1519	32.479	117	572
WP_020780103.1	lcl|NZ_AKXF02000031.1_cds_WP_010679577.1_882	35.656	244	572
WP_020780103.1	lcl|NZ_AKXF02000030.1_cds_WP_000440092.1_1088	27.805	205	572
WP_020780103.1	lcl|NZ_AKXF02000004.1_cds_WP_000613386.1_3568	24.841	157	572
WP_020780103.1	lcl|NZ_AKXF02000025.1_cds_WP_000721861.1_1519	32.479	117	572
WP_011669926.1	lcl|NZ_AKXF02000006.1_cds_WP_001281951.1_3340	29.969	327	417
WP_011669926.1	lcl|NZ_AKXF02000030.1_cds_WP_001198108.1_1068	36.667	270	417
