WP_002725873.1	lcl|NZ_AHQR01000233.1_cds_WP_000340715.1_1399	93.902	82	106
WP_011669917.1	lcl|NZ_AHQR01000233.1_cds_WP_000410273.1_1398	92.903	310	318
WP_011669917.1	lcl|NZ_AHQR01000233.1_cds_WP_000093098.1_1378	47.619	84	318
WP_011669917.1	lcl|NZ_AHQR01000233.1_cds_WP_000646250.1_1395	28.112	249	318
WP_011669917.1	lcl|NZ_AHQR01000198.1_cds_WP_000744700.1_1822	23.148	324	318
WP_011669917.1	lcl|NZ_AHQR01000233.1_cds_WP_000600889.1_1369	23.273	275	318
WP_011669917.1	lcl|NZ_AHQR01000099.1_cds_WP_000723090.1_2913	23.875	289	318
WP_011669917.1	lcl|NZ_AHQR01000233.1_cds_WP_001067557.1_1392	23.708	329	318
WP_011669918.1	lcl|NZ_AHQR01000233.1_cds_WP_000202830.1_1359	42.776	353	361
WP_011669919.1	lcl|NZ_AHQR01000099.1_cds_WP_000282880.1_2917	37.903	124	220
WP_011669919.1	lcl|NZ_AHQR01000103.1_cds_WP_001099029.1_2847	27.803	223	220
WP_011669919.1	lcl|NZ_AHQR01000233.1_cds_WP_001068986.1_1341	31.522	92	220
WP_011669919.1	lcl|NZ_AHQR01000085.1_cds_WP_000840858.1_3184	29.808	104	220
WP_011669919.1	lcl|NZ_AHQR01000016.1_cds_WP_000868621.1_3586	29.670	91	220
WP_011669919.1	lcl|NZ_AHQR01000049.1_cds_WP_000262844.1_3379	25.121	207	220
WP_011669919.1	lcl|NZ_AHQR01000099.1_cds_WP_001114267.1_2910	26.136	176	220
WP_020780109.1	lcl|NZ_AHQR01000233.1_cds_WP_001230564.1_1366	36.873	339	354
WP_020780109.1	lcl|NZ_AHQR01000233.1_cds_WP_000582618.1_1362	34.663	326	354
WP_020780109.1	lcl|NZ_AHQR01000256.1_cds_WP_001011675.1_1103	34.237	295	354
WP_020780109.1	lcl|NZ_AHQR01000233.1_cds_WP_001230564.1_1366	36.873	339	354
WP_020780109.1	lcl|NZ_AHQR01000233.1_cds_WP_000582618.1_1362	34.663	326	354
WP_020780109.1	lcl|NZ_AHQR01000256.1_cds_WP_001011675.1_1103	34.237	295	354
WP_011669921.1	lcl|NZ_AHQR01000393.1_cds_WP_001014594.1_483	29.577	213	230
WP_011669921.1	lcl|NZ_AHQR01000187.1_cds_WP_000721859.1_2049	32.743	113	230
WP_011669922.1	lcl|NZ_AHQR01000233.1_cds_WP_000698820.1_1356	41.857	614	599
WP_011669923.1	lcl|NZ_AHQR01000233.1_cds_WP_000582222.1_1380	37.805	246	387
WP_011669923.1	lcl|NZ_AHQR01000135.1_cds_WP_001281953.1_2449	31.989	372	387
WP_011669923.1	lcl|NZ_AHQR01000233.1_cds_WP_000608295.1_1390	33.898	236	387
WP_011669923.1	lcl|NZ_AHQR01000233.1_cds_WP_000947844.1_1368	32.700	263	387
WP_011669923.1	lcl|NZ_AHQR01000233.1_cds_WP_001198107.1_1391	37.864	206	387
WP_011669923.1	lcl|NZ_AHQR01000233.1_cds_WP_000346036.1_1361	26.944	360	387
WP_011669923.1	lcl|NZ_AHQR01000099.1_cds_WP_000575178.1_2919	28.269	283	387
WP_011669923.1	lcl|NZ_AHQR01000194.1_cds_WP_000538752.1_1927	26.168	321	387
WP_011669923.1	lcl|NZ_AHQR01000138.1_cds_WP_001982414.1_2424	24.895	237	387
WP_011669924.1	lcl|NZ_AHQR01000233.1_cds_WP_000698820.1_1356	27.316	626	583
WP_020780103.1	lcl|NZ_AHQR01000245.1_cds_WP_000613386.1_1208	24.841	157	572
WP_020780103.1	lcl|NZ_AHQR01000187.1_cds_WP_000721859.1_2049	32.479	117	572
WP_020780103.1	lcl|NZ_AHQR01000245.1_cds_WP_000613386.1_1208	24.841	157	572
WP_020780103.1	lcl|NZ_AHQR01000187.1_cds_WP_000721859.1_2049	32.479	117	572
WP_011669926.1	lcl|NZ_AHQR01000135.1_cds_WP_001281953.1_2449	29.969	327	417
WP_011669926.1	lcl|NZ_AHQR01000233.1_cds_WP_001198107.1_1391	36.667	270	417
WP_011669926.1	lcl|NZ_AHQR01000099.1_cds_WP_000575178.1_2919	34.749	259	417
WP_011669926.1	lcl|NZ_AHQR01000233.1_cds_WP_000608295.1_1390	33.219	292	417
WP_011669926.1	lcl|NZ_AHQR01000233.1_cds_WP_000346036.1_1361	29.367	395	417
WP_011669926.1	lcl|NZ_AHQR01000233.1_cds_WP_000582222.1_1380	37.850	214	417
WP_011669926.1	lcl|NZ_AHQR01000233.1_cds_WP_000947844.1_1368	28.044	271	417
WP_011669926.1	lcl|NZ_AHQR01000194.1_cds_WP_000538752.1_1927	25.130	386	417
WP_011669926.1	lcl|NZ_AHQR01000138.1_cds_WP_001982414.1_2424	24.686	239	417
WP_020780101.1	lcl|NZ_AHQR01000249.1_cds_WP_000870126.1_1159	25.503	149	342
WP_020780101.1	lcl|NZ_AHQR01000249.1_cds_WP_000870126.1_1159	25.503	149	342
WP_011669928.1	lcl|NZ_AHQR01000245.1_cds_WP_000613386.1_1208	22.308	130	362
WP_011669928.1	lcl|NZ_AHQR01000245.1_cds_WP_000613386.1_1208	22.308	130	362
WP_004779589.1	lcl|NZ_AHQR01000327.1_cds_WP_000012765.1_646	30.833	120	210
WP_004779550.1	lcl|NZ_AHQR01000233.1_cds_WP_000517242.1_1383	32.941	85	244
WP_004779595.1	lcl|NZ_AHQR01000393.1_cds_WP_001014594.1_483	31.100	209	242
WP_004779595.1	lcl|NZ_AHQR01000233.1_cds_WP_000848239.1_1351	31.092	119	242
WP_011669930.1	lcl|NZ_AHQR01000267.1_cds_WP_000998676.1_1033	31.474	251	255
WP_011669930.1	lcl|NZ_AHQR01000090.1_cds_WP_000566240.1_3081	34.884	172	255
WP_011669930.1	lcl|NZ_AHQR01000134.1_cds_WP_000043153.1_2460	26.038	265	255
WP_011669930.1	lcl|NZ_AHQR01000402.1_cds_WP_001968389.1_326	27.757	263	255
WP_011669930.1	lcl|NZ_AHQR01000389.1_cds_WP_000653653.1_567	27.481	262	255
WP_011669930.1	lcl|NZ_AHQR01000410.1_cds_WP_000351752.1_208	24.164	269	255
WP_011669930.1	lcl|NZ_AHQR01000088.1_cds_WP_000646914.1_3132	27.568	185	255
WP_011669930.1	lcl|NZ_AHQR01000238.1_cds_WP_001069860.1_1283	26.220	164	255
WP_011669930.1	lcl|NZ_AHQR01000099.1_cds_WP_000723090.1_2913	27.861	201	255
WP_011669930.1	lcl|NZ_AHQR01000238.1_cds_WP_000800040.1_1277	27.320	194	255
WP_011669930.1	lcl|NZ_AHQR01000269.1_cds_WP_000093663.1_986	23.000	200	255
WP_011669930.1	lcl|NZ_AHQR01000058.1_cds_WP_002146220.1_3352	23.394	218	255
WP_011669930.1	lcl|NZ_AHQR01000198.1_cds_WP_000744700.1_1822	33.333	72	255
WP_011669930.1	lcl|NZ_AHQR01000117.1_cds_WP_001074690.1_2606	24.352	193	255
WP_011669931.1	lcl|NZ_AHQR01000228.1_cds_WP_002185292.1_1435	29.091	330	314
WP_004779598.1	lcl|NZ_AHQR01000233.1_cds_WP_001230564.1_1366	36.957	276	282
WP_004779598.1	lcl|NZ_AHQR01000256.1_cds_WP_001011675.1_1103	37.979	287	282
WP_004779598.1	lcl|NZ_AHQR01000233.1_cds_WP_000582618.1_1362	32.721	272	282
WP_011669932.1	lcl|NZ_AHQR01000135.1_cds_WP_001281953.1_2449	38.155	401	401
WP_011669932.1	lcl|NZ_AHQR01000233.1_cds_WP_000582222.1_1380	33.245	376	401
WP_011669932.1	lcl|NZ_AHQR01000233.1_cds_WP_000608295.1_1390	31.989	372	401
WP_011669932.1	lcl|NZ_AHQR01000099.1_cds_WP_000575178.1_2919	28.455	369	401
WP_011669932.1	lcl|NZ_AHQR01000233.1_cds_WP_001198107.1_1391	30.769	390	401
WP_011669932.1	lcl|NZ_AHQR01000233.1_cds_WP_000947844.1_1368	27.586	377	401
WP_011669932.1	lcl|NZ_AHQR01000233.1_cds_WP_000346036.1_1361	26.509	381	401
WP_011669932.1	lcl|NZ_AHQR01000138.1_cds_WP_001982414.1_2424	24.490	392	401
WP_011669932.1	lcl|NZ_AHQR01000194.1_cds_WP_000538752.1_1927	27.297	381	401
WP_011669933.1	lcl|NZ_AHQR01000140.1_cds_WP_000172202.1_2371	30.769	364	568
WP_011669933.1	lcl|NZ_AHQR01000233.1_cds_WP_000834715.1_1375	26.866	402	568
WP_011669933.1	lcl|NZ_AHQR01000202.1_cds_WP_000667646.1_1776	32.051	234	568
WP_011669933.1	lcl|NZ_AHQR01000006.1_cds_WP_000828455.1_3701	32.212	208	568
WP_011669933.1	lcl|NZ_AHQR01000140.1_cds_WP_000942282.1_2385	33.663	202	568
WP_011669933.1	lcl|NZ_AHQR01000224.1_cds_WP_000666552.1_1477	31.351	185	568
WP_011669933.1	lcl|NZ_AHQR01000196.1_cds_WP_001161019.1_1874	30.570	193	568
WP_011669933.1	lcl|NZ_AHQR01000079.1_cds_WP_000675807.1_3287	30.769	195	568
WP_011669933.1	lcl|NZ_AHQR01000218.1_cds_WP_000047473.1_1579	33.505	194	568
WP_011669933.1	lcl|NZ_AHQR01000189.1_cds_WP_000510777.1_2003	29.949	197	568
WP_011669933.1	lcl|NZ_AHQR01000277.1_cds_WP_000184524.1_894	31.606	193	568
WP_011669933.1	lcl|NZ_AHQR01000119.1_cds_WP_000536762.1_2592	32.484	157	568
WP_011669933.1	lcl|NZ_AHQR01000111.1_cds_WP_000619175.1_2678	29.897	194	568
WP_011669933.1	lcl|NZ_AHQR01000280.1_cds_WP_001052498.1_878	29.213	178	568
WP_011669933.1	lcl|NZ_AHQR01000091.1_cds_WP_001049205.1_3042	31.720	186	568
WP_011669933.1	lcl|NZ_AHQR01000091.1_cds_WP_001049205.1_3042	27.315	216	568
WP_011669933.1	lcl|NZ_AHQR01000102.1_cds_WP_000433117.1_2859	28.108	185	568
WP_011669933.1	lcl|NZ_AHQR01000195.1_cds_WP_000603361.1_1921	31.481	162	568
WP_011669933.1	lcl|NZ_AHQR01000008.1_cds_WP_000052667.1_3676	27.638	199	568
WP_011669933.1	lcl|NZ_AHQR01000285.1_cds_WP_000590867.1_830	26.804	194	568
WP_011669933.1	lcl|NZ_AHQR01000285.1_cds_WP_000590867.1_830	24.176	182	568
WP_011669933.1	lcl|NZ_AHQR01000111.1_cds_WP_000218838.1_2679	30.455	220	568
WP_011669933.1	lcl|NZ_AHQR01000208.1_cds_WP_000054169.1_1716	29.897	194	568
WP_011669933.1	lcl|NZ_AHQR01000275.1_cds_WP_000626143.1_909	27.570	214	568
WP_011669933.1	lcl|NZ_AHQR01000275.1_cds_WP_000626143.1_909	25.381	197	568
WP_011669933.1	lcl|NZ_AHQR01000203.1_cds_WP_001982953.1_1759	25.907	193	568
WP_011669933.1	lcl|NZ_AHQR01000394.1_cds_WP_001089500.1_467	28.293	205	568
WP_011669933.1	lcl|NZ_AHQR01000137.1_cds_WP_000598571.1_2435	26.061	165	568
WP_011669933.1	lcl|NZ_AHQR01000187.1_cds_WP_000136057.1_2043	27.604	192	568
WP_011669933.1	lcl|NZ_AHQR01000295.1_cds_WP_000481720.1_771	24.631	203	568
WP_011669933.1	lcl|NZ_AHQR01000222.1_cds_WP_000431145.1_1499	25.551	227	568
WP_011669933.1	lcl|NZ_AHQR01000455.1_cds_WP_001141158.1_8	22.167	203	568
WP_011669933.1	lcl|NZ_AHQR01000140.1_cds_WP_000172202.1_2371	30.769	364	568
WP_011669933.1	lcl|NZ_AHQR01000233.1_cds_WP_000834715.1_1375	26.866	402	568
WP_011669933.1	lcl|NZ_AHQR01000202.1_cds_WP_000667646.1_1776	32.051	234	568
WP_011669933.1	lcl|NZ_AHQR01000006.1_cds_WP_000828455.1_3701	32.212	208	568
WP_011669933.1	lcl|NZ_AHQR01000140.1_cds_WP_000942282.1_2385	33.663	202	568
WP_011669933.1	lcl|NZ_AHQR01000224.1_cds_WP_000666552.1_1477	31.351	185	568
WP_011669933.1	lcl|NZ_AHQR01000196.1_cds_WP_001161019.1_1874	30.570	193	568
WP_011669933.1	lcl|NZ_AHQR01000079.1_cds_WP_000675807.1_3287	30.769	195	568
WP_011669933.1	lcl|NZ_AHQR01000218.1_cds_WP_000047473.1_1579	33.505	194	568
WP_011669933.1	lcl|NZ_AHQR01000189.1_cds_WP_000510777.1_2003	29.949	197	568
WP_011669933.1	lcl|NZ_AHQR01000277.1_cds_WP_000184524.1_894	31.606	193	568
WP_011669933.1	lcl|NZ_AHQR01000119.1_cds_WP_000536762.1_2592	32.484	157	568
WP_011669933.1	lcl|NZ_AHQR01000111.1_cds_WP_000619175.1_2678	29.897	194	568
WP_011669933.1	lcl|NZ_AHQR01000280.1_cds_WP_001052498.1_878	29.213	178	568
WP_011669933.1	lcl|NZ_AHQR01000091.1_cds_WP_001049205.1_3042	31.720	186	568
WP_011669933.1	lcl|NZ_AHQR01000091.1_cds_WP_001049205.1_3042	27.315	216	568
WP_011669933.1	lcl|NZ_AHQR01000102.1_cds_WP_000433117.1_2859	28.108	185	568
WP_011669933.1	lcl|NZ_AHQR01000195.1_cds_WP_000603361.1_1921	31.481	162	568
WP_011669933.1	lcl|NZ_AHQR01000008.1_cds_WP_000052667.1_3676	27.638	199	568
WP_011669933.1	lcl|NZ_AHQR01000285.1_cds_WP_000590867.1_830	26.804	194	568
WP_011669933.1	lcl|NZ_AHQR01000285.1_cds_WP_000590867.1_830	24.176	182	568
WP_011669933.1	lcl|NZ_AHQR01000111.1_cds_WP_000218838.1_2679	30.455	220	568
WP_011669933.1	lcl|NZ_AHQR01000208.1_cds_WP_000054169.1_1716	29.897	194	568
WP_011669933.1	lcl|NZ_AHQR01000275.1_cds_WP_000626143.1_909	27.570	214	568
WP_011669933.1	lcl|NZ_AHQR01000275.1_cds_WP_000626143.1_909	25.381	197	568
WP_011669933.1	lcl|NZ_AHQR01000203.1_cds_WP_001982953.1_1759	25.907	193	568
WP_011669933.1	lcl|NZ_AHQR01000394.1_cds_WP_001089500.1_467	28.293	205	568
WP_011669933.1	lcl|NZ_AHQR01000137.1_cds_WP_000598571.1_2435	26.061	165	568
WP_011669933.1	lcl|NZ_AHQR01000187.1_cds_WP_000136057.1_2043	27.604	192	568
WP_011669933.1	lcl|NZ_AHQR01000295.1_cds_WP_000481720.1_771	24.631	203	568
WP_011669933.1	lcl|NZ_AHQR01000222.1_cds_WP_000431145.1_1499	25.551	227	568
WP_011669933.1	lcl|NZ_AHQR01000455.1_cds_WP_001141158.1_8	22.167	203	568
WP_011669935.1	lcl|NZ_AHQR01000233.1_cds_WP_000977950.1_1355	24.704	591	587
WP_020780100.1	lcl|NZ_AHQR01000233.1_cds_WP_000547427.1_1354	74.429	219	219
WP_011669937.1	lcl|NZ_AHQR01000233.1_cds_LEP2GSC075_RS1000000122850_1353	54.386	285	275
WP_011669937.1	lcl|NZ_AHQR01000233.1_cds_LEP2GSC075_RS1000000122850_1353	83.333	72	275
WP_011669937.1	lcl|NZ_AHQR01000044.1_cds_LEP2GSC075_RS1000000126735_3411	45.946	74	275
WP_011669937.1	lcl|NZ_AHQR01000044.1_cds_LEP2GSC075_RS1000000126735_3411	29.787	94	275
WP_011669937.1	lcl|NZ_AHQR01000397.1_cds_WP_000649054.1_399	36.207	58	275
WP_011669938.1	lcl|NZ_AHQR01000394.1_cds_WP_000351733.1_466	33.108	148	211
WP_011669938.1	lcl|NZ_AHQR01000233.1_cds_WP_000884059.1_1396	33.898	177	211
WP_011669939.1	lcl|NZ_AHQR01000233.1_cds_WP_001012068.1_1352	90.800	250	251
WP_011669940.1	lcl|NZ_AHQR01000233.1_cds_WP_000848239.1_1351	97.211	251	251
WP_011669940.1	lcl|NZ_AHQR01000187.1_cds_WP_000721859.1_2049	35.484	248	251
WP_011669941.1	lcl|NZ_AHQR01000233.1_cds_WP_000734409.1_1350	96.199	342	342
WP_011669941.1	lcl|NZ_AHQR01000233.1_cds_WP_000734409.1_1350	96.199	342	342
WP_011669942.1	lcl|NZ_AHQR01000233.1_cds_WP_001022640.1_1349	77.866	253	254
WP_011669942.1	lcl|NZ_AHQR01000038.1_cds_WP_000400940.1_3440	28.571	224	254
WP_011669942.1	lcl|NZ_AHQR01000088.1_cds_WP_000050899.1_3136	28.571	217	254
WP_011669942.1	lcl|NZ_AHQR01000410.1_cds_WP_001084700.1_217	32.031	128	254
WP_011669401.1	lcl|NZ_AHQR01000149.1_cds_WP_001153087.1_2219	93.132	364	364
WP_011669401.1	lcl|NZ_AHQR01000171.1_cds_LEP2GSC075_RS1000000124335_2150	85.217	115	364
WP_011669401.1	lcl|NZ_AHQR01000171.1_cds_LEP2GSC075_RS1000000124335_2150	84.706	85	364
WP_011669401.1	lcl|NZ_AHQR01000171.1_cds_LEP2GSC075_RS1000000124335_2150	92.958	71	364
WP_011669401.1	lcl|NZ_AHQR01000188.1_cds_LEP2GSC075_RS1000000125415_2026	80.296	203	364
WP_011669401.1	lcl|NZ_AHQR01000188.1_cds_LEP2GSC075_RS1000000125415_2026	78.000	50	364
WP_011669401.1	lcl|NZ_AHQR01000121.1_cds_LEP2GSC075_RS1000000124055_2561	79.439	107	364
WP_011669401.1	lcl|NZ_AHQR01000202.1_cds_LEP2GSC075_RS1000000126890_1771	82.609	46	364
WP_011669401.1	lcl|NZ_AHQR01000437.1_cds_LEP2GSC075_RS1000000127040_40	65.714	35	364
WP_011669401.1	lcl|NZ_AHQR01000437.1_cds_LEP2GSC075_RS1000000127040_40	76.190	21	364
WP_011669947.1	lcl|NZ_AHQR01000233.1_cds_WP_000661932.1_1348	81.250	320	320
WP_011669947.1	lcl|NZ_AHQR01000230.1_cds_WP_000347681.1_1418	23.826	298	320
WP_011669947.1	lcl|NZ_AHQR01000245.1_cds_WP_000402845.1_1196	25.498	251	320
WP_011669947.1	lcl|NZ_AHQR01000198.1_cds_WP_001082180.1_1850	25.521	192	320
WP_011669947.1	lcl|NZ_AHQR01000019.1_cds_WP_000283287.1_3551	29.730	148	320
WP_011669947.1	lcl|NZ_AHQR01000233.1_cds_WP_002082140.1_1357	27.027	185	320
WP_011669948.1	lcl|NZ_AHQR01000233.1_cds_WP_000675255.1_1347	82.229	332	332
WP_011669948.1	lcl|NZ_AHQR01000108.1_cds_WP_001982325.1_2737	28.669	293	332
WP_011669948.1	lcl|NZ_AHQR01000233.1_cds_WP_000675255.1_1347	82.229	332	332
