WP_002725873.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002725873.1_2147	100.000	106	106
WP_011669917.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669917.1_2146	100.000	318	318
WP_011669917.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671202.1_3159	24.299	321	318
WP_011669917.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669955.1_2097	22.772	202	318
WP_011669917.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669957.1_2095	25.137	183	318
WP_011669917.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669973.1_2072	23.868	243	318
WP_011669917.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670961.1_2821	25.723	311	318
WP_011669917.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670813.1_2590	21.387	173	318
WP_011669918.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669918.1_2145	100.000	361	361
WP_011669919.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669919.1_2144	100.000	220	220
WP_011669919.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002759031.1_1201	27.027	222	220
WP_011669919.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669970.1_2077	26.609	233	220
WP_011669919.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669950.1_2102	23.707	232	220
WP_011669919.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669670.1_937	30.172	116	220
WP_011669919.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002734441.1_2235	30.851	94	220
WP_011669919.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669976.1_2069	25.000	176	220
WP_011669919.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669642.1_900	24.155	207	220
WP_020780109.1	lcl|NZ_JAKUHP010000002.1_cds_WP_020780109.1_2143	100.000	354	354
WP_020780109.1	lcl|NZ_JAKUHP010000002.1_cds_WP_004779598.1_2124	32.886	298	354
WP_020780109.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669891.1_2183	34.722	288	354
WP_020780109.1	lcl|NZ_JAKUHP010000002.1_cds_WP_020780109.1_2143	100.000	354	354
WP_020780109.1	lcl|NZ_JAKUHP010000002.1_cds_WP_004779598.1_2124	32.886	298	354
WP_020780109.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669891.1_2183	34.722	288	354
WP_011669921.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669921.1_2142	100.000	230	230
WP_011669921.1	lcl|NZ_JAKUHP010000002.1_cds_WP_004779595.1_2128	38.278	209	230
WP_011669921.1	lcl|NZ_JAKUHP010000002.1_cds_WP_020780103.1_2137	34.529	223	230
WP_011669921.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670877.1_2685	30.144	209	230
WP_011669921.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671011.1_508	30.631	111	230
WP_011669922.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669922.1_2140	100.000	599	599
WP_011669922.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669924.1_2138	29.355	620	599
