WP_002725873.1	lcl|NZ_JADDVA010000006.1_cds_WP_002725873.1_3025	100.000	106	106
WP_011669917.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733579.1_3024	99.677	310	318
WP_011669917.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733534.1_3021	27.309	249	318
WP_011669917.1	lcl|NZ_JADDVA010000016.1_cds_WP_002722638.1_515	24.611	321	318
WP_011669917.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740024.1_2930	23.132	281	318
WP_011669917.1	lcl|NZ_JADDVA010000007.1_cds_WP_002728309.1_3087	25.723	311	318
WP_011669917.1	lcl|NZ_JADDVA010000028.1_cds_WP_002743770.1_1300	21.387	173	318
WP_011669917.1	lcl|NZ_JADDVA010000006.1_cds_WP_016749081.1_2992	23.841	151	318
WP_011669919.1	lcl|NZ_JADDVA010000034.1_cds_WP_032856387.1_1677	27.556	225	220
WP_011669919.1	lcl|NZ_JADDVA010000006.1_cds_WP_002742128.1_2934	26.609	233	220
WP_011669919.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733661.1_2954	34.783	92	220
WP_011669919.1	lcl|NZ_JADDVA010000017.1_cds_WP_002731944.1_560	30.172	116	220
WP_011669919.1	lcl|NZ_JADDVA010000010.1_cds_WP_002726501.1_61	30.851	94	220
WP_011669919.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733618.1_2927	25.000	176	220
WP_011669919.1	lcl|NZ_JADDVA010000063.1_cds_WP_016749129.1_2827	24.155	207	220
WP_020780109.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740722.1_2981	36.607	336	354
WP_020780109.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740726.1_2977	33.432	338	354
WP_020780109.1	lcl|NZ_JADDVA010000014.1_cds_WP_002730849.1_369	34.722	288	354
WP_020780109.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740722.1_2981	36.607	336	354
WP_020780109.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740726.1_2977	33.432	338	354
WP_020780109.1	lcl|NZ_JADDVA010000014.1_cds_WP_002730849.1_369	34.722	288	354
WP_011669921.1	lcl|NZ_JADDVA010000021.1_cds_WP_002738760.1_941	30.144	209	230
WP_011669921.1	lcl|NZ_JADDVA010000018.1_cds_WP_002723863.1_611	30.631	111	230
WP_011669921.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733600.1_2963	28.814	118	230
WP_011669922.1	lcl|NZ_JADDVA010000076.1_cds_WP_004278354.1_3074	28.550	655	599
WP_011669923.1	lcl|NZ_JADDVA010000024.1_cds_WP_002728994.1_1122	31.183	372	387
WP_011669923.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740861.1_3016	33.475	236	387
WP_011669923.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740826.1_3017	37.379	206	387
WP_011669923.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733599.1_2983	31.939	263	387
WP_011669923.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733737.1_2996	30.137	219	387
WP_011669923.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740294.1_2936	31.095	283	387
WP_011669923.1	lcl|NZ_JADDVA010000007.1_cds_WP_002738884.1_3136	27.245	323	387
WP_011669923.1	lcl|NZ_JADDVA010000008.1_cds_WP_002724641.1_3292	23.706	367	387
WP_011669924.1	lcl|NZ_JADDVA010000076.1_cds_WP_004278354.1_3074	40.902	599	583
WP_020780103.1	lcl|NZ_JADDVA010000049.1_cds_WP_002740796.1_2293	23.622	127	572
WP_020780103.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740235.1_2967	18.981	216	572
WP_020780103.1	lcl|NZ_JADDVA010000049.1_cds_WP_002740796.1_2293	23.622	127	572
WP_020780103.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740235.1_2967	18.981	216	572
WP_011669926.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740826.1_3017	36.296	270	417
WP_011669926.1	lcl|NZ_JADDVA010000024.1_cds_WP_002728994.1_1122	29.885	348	417
