WP_002725873.1	lcl|NZ_AOWG01000014.1_cds_WP_000340715.1_232	93.902	82	106
WP_011669917.1	lcl|NZ_AOWG01000014.1_cds_WP_000410273.1_231	92.903	310	318
WP_011669917.1	lcl|NZ_AOWG01000014.1_cds_WP_000093099.1_211	58.730	63	318
WP_011669917.1	lcl|NZ_AOWG01000014.1_cds_WP_000646250.1_228	28.112	249	318
WP_011669917.1	lcl|NZ_AOWG01000028.1_cds_WP_000744700.1_471	23.148	324	318
WP_011669917.1	lcl|NZ_AOWG01000014.1_cds_WP_000600889.1_202	23.273	275	318
WP_011669917.1	lcl|NZ_AOWG01000014.1_cds_WP_001067557.1_225	23.708	329	318
WP_011669918.1	lcl|NZ_AOWG01000014.1_cds_WP_000202830.1_192	42.776	353	361
WP_011669919.1	lcl|NZ_AOWG01000113.1_cds_WP_001099029.1_2313	27.803	223	220
WP_011669919.1	lcl|NZ_AOWG01000014.1_cds_WP_001068986.1_174	31.522	92	220
WP_011669919.1	lcl|NZ_AOWG01000149.1_cds_WP_000840858.1_3308	29.808	104	220
WP_011669919.1	lcl|NZ_AOWG01000022.1_cds_WP_000868621.1_281	29.670	91	220
WP_011669919.1	lcl|NZ_AOWG01000102.1_cds_WP_000262844.1_1969	25.121	207	220
WP_011669919.1	lcl|NZ_AOWG01000152.1_cds_WP_001114267.1_3326	26.136	176	220
WP_020780109.1	lcl|NZ_AOWG01000014.1_cds_WP_001230564.1_199	36.873	339	354
WP_020780109.1	lcl|NZ_AOWG01000014.1_cds_WP_000582618.1_195	34.663	326	354
WP_020780109.1	lcl|NZ_AOWG01000015.1_cds_WP_001011675.1_237	34.237	295	354
WP_020780109.1	lcl|NZ_AOWG01000014.1_cds_WP_001230564.1_199	36.873	339	354
WP_020780109.1	lcl|NZ_AOWG01000014.1_cds_WP_000582618.1_195	34.663	326	354
WP_020780109.1	lcl|NZ_AOWG01000015.1_cds_WP_001011675.1_237	34.237	295	354
WP_011669921.1	lcl|NZ_AOWG01000135.1_cds_WP_001014594.1_3013	29.577	213	230
WP_011669921.1	lcl|NZ_AOWG01000048.1_cds_WP_000721859.1_916	32.743	113	230
WP_011669922.1	lcl|NZ_AOWG01000014.1_cds_WP_000698820.1_189	41.857	614	599
WP_011669923.1	lcl|NZ_AOWG01000014.1_cds_WP_000582222.1_213	37.805	246	387
WP_011669923.1	lcl|NZ_AOWG01000147.1_cds_WP_001281953.1_3288	31.989	372	387
WP_011669923.1	lcl|NZ_AOWG01000014.1_cds_WP_000608295.1_223	33.898	236	387
WP_011669923.1	lcl|NZ_AOWG01000014.1_cds_WP_000947844.1_201	32.700	263	387
WP_011669923.1	lcl|NZ_AOWG01000014.1_cds_WP_001198107.1_224	37.864	206	387
WP_011669923.1	lcl|NZ_AOWG01000014.1_cds_WP_000346036.1_194	26.944	360	387
WP_011669923.1	lcl|NZ_AOWG01000014.1_cds_WP_000575178.1_155	28.269	283	387
WP_011669923.1	lcl|NZ_AOWG01000155.1_cds_WP_000538752.1_3525	26.168	321	387
WP_011669923.1	lcl|NZ_AOWG01000111.1_cds_WP_001982414.1_2173	24.895	237	387
WP_011669924.1	lcl|NZ_AOWG01000014.1_cds_WP_000698820.1_189	27.316	626	583
WP_020780103.1	lcl|NZ_AOWG01000161.1_cds_WP_000613386.1_3730	24.841	157	572
WP_020780103.1	lcl|NZ_AOWG01000048.1_cds_WP_000721859.1_916	32.479	117	572
WP_020780103.1	lcl|NZ_AOWG01000161.1_cds_WP_000613386.1_3730	24.841	157	572
WP_020780103.1	lcl|NZ_AOWG01000048.1_cds_WP_000721859.1_916	32.479	117	572
WP_011669926.1	lcl|NZ_AOWG01000147.1_cds_WP_001281953.1_3288	29.969	327	417
WP_011669926.1	lcl|NZ_AOWG01000014.1_cds_WP_001198107.1_224	36.667	270	417
WP_011669926.1	lcl|NZ_AOWG01000014.1_cds_WP_000575178.1_155	34.749	259	417
WP_011669926.1	lcl|NZ_AOWG01000014.1_cds_WP_000608295.1_223	33.219	292	417
