WP_002725873.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000340715.1_848	93.902	82	106
WP_011669917.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000410273.1_849	92.903	310	318
WP_011669917.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000093099.1_869	58.730	63	318
WP_011669917.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000646250.1_852	28.112	249	318
WP_011669917.1	lcl|NZ_JAGGCG010000006.1_cds_WP_000744700.1_1020	23.148	324	318
WP_011669917.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000600889.1_878	23.273	275	318
WP_011669917.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000723090.1_931	23.875	289	318
WP_011669917.1	lcl|NZ_JAGGCG010000005.1_cds_WP_001067557.1_855	23.708	329	318
WP_011669918.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000202830.1_888	42.776	353	361
WP_011669919.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000282880.1_927	37.903	124	220
WP_011669919.1	lcl|NZ_JAGGCG010000027.1_cds_WP_001099029.1_2828	27.803	223	220
WP_011669919.1	lcl|NZ_JAGGCG010000005.1_cds_WP_001068986.1_906	31.522	92	220
WP_011669919.1	lcl|NZ_JAGGCG010000041.1_cds_WP_000840858.1_3351	29.808	104	220
WP_011669919.1	lcl|NZ_JAGGCG010000023.1_cds_WP_000868621.1_2595	29.670	91	220
WP_011669919.1	lcl|NZ_JAGGCG010000016.1_cds_WP_000262844.1_2028	25.121	207	220
WP_011669919.1	lcl|NZ_JAGGCG010000005.1_cds_WP_001114267.1_934	26.136	176	220
WP_020780109.1	lcl|NZ_JAGGCG010000005.1_cds_WP_001230564.1_881	36.873	339	354
WP_020780109.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000582618.1_885	34.663	326	354
WP_020780109.1	lcl|NZ_JAGGCG010000025.1_cds_WP_001011675.1_2752	34.237	295	354
WP_020780109.1	lcl|NZ_JAGGCG010000005.1_cds_WP_001230564.1_881	36.873	339	354
WP_020780109.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000582618.1_885	34.663	326	354
WP_020780109.1	lcl|NZ_JAGGCG010000025.1_cds_WP_001011675.1_2752	34.237	295	354
WP_011669921.1	lcl|NZ_JAGGCG010000016.1_cds_WP_001014594.1_2068	29.577	213	230
WP_011669921.1	lcl|NZ_JAGGCG010000004.1_cds_WP_000721859.1_683	32.743	113	230
WP_011669922.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000698820.1_891	41.857	614	599
WP_011669923.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000582222.1_867	37.805	246	387
WP_011669923.1	lcl|NZ_JAGGCG010000029.1_cds_WP_001281953.1_2938	31.989	372	387
WP_011669923.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000608295.1_857	33.898	236	387
WP_011669923.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000947844.1_879	32.700	263	387
WP_011669923.1	lcl|NZ_JAGGCG010000005.1_cds_WP_001198107.1_856	37.864	206	387
WP_011669923.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000346036.1_886	26.944	360	387
WP_011669923.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000575178.1_925	28.269	283	387
WP_011669923.1	lcl|NZ_JAGGCG010000004.1_cds_WP_000538752.1_701	26.168	321	387
WP_011669923.1	lcl|NZ_JAGGCG010000014.1_cds_WP_001982414.1_1931	24.895	237	387
WP_011669924.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000698820.1_891	27.316	626	583
WP_020780103.1	lcl|NZ_JAGGCG010000012.1_cds_WP_000613386.1_1747	24.841	157	572
WP_020780103.1	lcl|NZ_JAGGCG010000004.1_cds_WP_000721859.1_683	32.479	117	572
WP_020780103.1	lcl|NZ_JAGGCG010000012.1_cds_WP_000613386.1_1747	24.841	157	572
WP_020780103.1	lcl|NZ_JAGGCG010000004.1_cds_WP_000721859.1_683	32.479	117	572
WP_011669926.1	lcl|NZ_JAGGCG010000029.1_cds_WP_001281953.1_2938	29.969	327	417
WP_011669926.1	lcl|NZ_JAGGCG010000005.1_cds_WP_001198107.1_856	36.667	270	417
WP_011669926.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000575178.1_925	34.749	259	417
WP_011669926.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000608295.1_857	33.219	292	417
WP_011669926.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000346036.1_886	29.367	395	417
WP_011669926.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000582222.1_867	37.850	214	417
WP_011669926.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000947844.1_879	28.044	271	417
WP_011669926.1	lcl|NZ_JAGGCG010000004.1_cds_WP_000538752.1_701	25.130	386	417
WP_011669926.1	lcl|NZ_JAGGCG010000014.1_cds_WP_001982414.1_1931	24.686	239	417
WP_020780101.1	lcl|NZ_JAGGCG010000033.1_cds_WP_000870126.1_3082	25.503	149	342
WP_020780101.1	lcl|NZ_JAGGCG010000033.1_cds_WP_000870126.1_3082	25.503	149	342
WP_011669928.1	lcl|NZ_JAGGCG010000012.1_cds_WP_000613386.1_1747	22.308	130	362
WP_011669928.1	lcl|NZ_JAGGCG010000012.1_cds_WP_000613386.1_1747	22.308	130	362
WP_004779589.1	lcl|NZ_JAGGCG010000001.1_cds_WP_000012765.1_162	30.833	120	210
WP_004779550.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000517242.1_864	32.941	85	244
WP_004779595.1	lcl|NZ_JAGGCG010000016.1_cds_WP_001014594.1_2068	31.100	209	242
WP_004779595.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000848239.1_896	31.092	119	242
WP_011669930.1	lcl|NZ_JAGGCG010000006.1_cds_WP_000998676.1_994	31.474	251	255
WP_011669930.1	lcl|NZ_JAGGCG010000001.1_cds_WP_000566240.1_51	34.884	172	255
WP_011669930.1	lcl|NZ_JAGGCG010000028.1_cds_WP_000043153.1_2894	26.038	265	255
WP_011669930.1	lcl|NZ_JAGGCG010000001.1_cds_WP_001968389.1_79	27.757	263	255
WP_011669930.1	lcl|NZ_JAGGCG010000042.1_cds_WP_000653653.1_3379	27.481	262	255
WP_011669930.1	lcl|NZ_JAGGCG010000018.1_cds_WP_000351752.1_2256	24.164	269	255
WP_011669930.1	lcl|NZ_JAGGCG010000009.1_cds_WP_000646914.1_1446	27.568	185	255
WP_011669930.1	lcl|NZ_JAGGCG010000001.1_cds_WP_001069860.1_14	26.220	164	255
WP_011669930.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000723090.1_931	27.861	201	255
WP_011669930.1	lcl|NZ_JAGGCG010000001.1_cds_WP_000800040.1_8	27.320	194	255
WP_011669930.1	lcl|NZ_JAGGCG010000001.1_cds_WP_000093663.1_219	23.000	200	255
WP_011669930.1	lcl|NZ_JAGGCG010000010.1_cds_J6374_RS07605_1523	23.394	218	255
WP_011669930.1	lcl|NZ_JAGGCG010000006.1_cds_WP_000744700.1_1020	33.333	72	255
WP_011669930.1	lcl|NZ_JAGGCG010000015.1_cds_WP_001074690.1_1972	24.352	193	255
WP_011669931.1	lcl|NZ_JAGGCG010000011.1_cds_WP_002185292.1_1598	29.091	330	314
WP_004779598.1	lcl|NZ_JAGGCG010000005.1_cds_WP_001230564.1_881	36.957	276	282
WP_004779598.1	lcl|NZ_JAGGCG010000025.1_cds_WP_001011675.1_2752	37.979	287	282
WP_004779598.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000582618.1_885	32.721	272	282
WP_011669932.1	lcl|NZ_JAGGCG010000029.1_cds_WP_001281953.1_2938	38.155	401	401
