WP_002725873.1	lcl|NZ_JADDXO010000032.1_cds_WP_002725873.1_2287	100.000	106	106
WP_011669917.1	lcl|NZ_JADDXO010000032.1_cds_WP_061209188.1_2286	99.677	310	318
WP_011669917.1	lcl|NZ_JADDXO010000080.1_cds_WP_061208146.1_3094	24.299	321	318
WP_011669917.1	lcl|NZ_JADDXO010000142.1_cds_WP_061209097.1_563	22.581	186	318
WP_011669917.1	lcl|NZ_JADDXO010000056.1_cds_WP_011671706.1_2611	23.132	281	318
WP_011669917.1	lcl|NZ_JADDXO010000174.1_cds_WP_061208650.1_1079	25.723	311	318
WP_011669917.1	lcl|NZ_JADDXO010000029.1_cds_WP_002729504.1_2234	21.387	173	318
WP_011669919.1	lcl|NZ_JADDXO010000032.1_cds_WP_061208757.1_2279	50.500	200	220
WP_011669919.1	lcl|NZ_JADDXO010000089.1_cds_WP_002759031.1_3202	27.027	222	220
WP_011669919.1	lcl|NZ_JADDXO010000056.1_cds_WP_011669970.1_2615	26.609	233	220
WP_011669919.1	lcl|NZ_JADDXO010000054.1_cds_WP_061208028.1_2580	35.870	92	220
WP_011669919.1	lcl|NZ_JADDXO010000238.1_cds_WP_011669670.1_1945	30.172	116	220
WP_011669919.1	lcl|NZ_JADDXO010000009.1_cds_WP_002734441.1_3318	30.851	94	220
WP_011669919.1	lcl|NZ_JADDXO010000056.1_cds_WP_061208086.1_2608	25.000	176	220
WP_011669919.1	lcl|NZ_JADDXO010000083.1_cds_WP_011669642.1_3124	24.155	207	220
WP_020780109.1	lcl|NZ_JADDXO010000142.1_cds_WP_061209100.1_560	37.910	335	354
WP_020780109.1	lcl|NZ_JADDXO010000054.1_cds_WP_061208040.1_2566	30.199	351	354
WP_020780109.1	lcl|NZ_JADDXO010000064.1_cds_WP_061208977.1_2725	34.722	288	354
WP_020780109.1	lcl|NZ_JADDXO010000032.1_cds_WP_061208758.1_2278	26.316	228	354
WP_020780109.1	lcl|NZ_JADDXO010000142.1_cds_WP_061209100.1_560	37.910	335	354
WP_020780109.1	lcl|NZ_JADDXO010000054.1_cds_WP_061208040.1_2566	30.199	351	354
WP_020780109.1	lcl|NZ_JADDXO010000064.1_cds_WP_061208977.1_2725	34.722	288	354
WP_020780109.1	lcl|NZ_JADDXO010000032.1_cds_WP_061208758.1_2278	26.316	228	354
WP_011669921.1	lcl|NZ_JADDXO010000104.1_cds_WP_061208046.1_55	30.144	209	230
WP_011669921.1	lcl|NZ_JADDXO010000186.1_cds_WP_061208097.1_1219	30.631	111	230
WP_011669922.1	lcl|NZ_JADDXO010000098.1_cds_WP_228008682.1_3275	28.994	507	599
WP_011669922.1	lcl|NZ_JADDXO010000101.1_cds_WP_193823422.1_2	49.206	63	599
WP_011669923.1	lcl|NZ_JADDXO010000159.1_cds_WP_061208571.1_779	31.183	372	387
WP_011669923.1	lcl|NZ_JADDXO010000142.1_cds_WP_061209098.1_562	35.628	247	387
WP_011669923.1	lcl|NZ_JADDXO010000054.1_cds_WP_061208080.1_2598	31.449	283	387
WP_011669923.1	lcl|NZ_JADDXO010000142.1_cds_WP_061209108.1_551	32.787	244	387
WP_011669923.1	lcl|NZ_JADDXO010000105.1_cds_WP_061208059.1_67	26.168	321	387
WP_011669923.1	lcl|NZ_JADDXO010000016.1_cds_WP_061208874.1_984	23.706	367	387
WP_011669924.1	lcl|NZ_JADDXO010000098.1_cds_WP_228008682.1_3275	41.483	499	583
WP_011669924.1	lcl|NZ_JADDXO010000101.1_cds_WP_193823422.1_2	50.000	68	583
WP_020780103.1	lcl|NZ_JADDXO010000041.1_cds_WP_061208919.1_2393	23.622	127	572
WP_020780103.1	lcl|NZ_JADDXO010000041.1_cds_WP_061208919.1_2393	23.622	127	572
WP_011669926.1	lcl|NZ_JADDXO010000159.1_cds_WP_061208571.1_779	29.885	348	417
WP_011669926.1	lcl|NZ_JADDXO010000054.1_cds_WP_061208080.1_2598	33.858	254	417
WP_011669926.1	lcl|NZ_JADDXO010000142.1_cds_WP_061209108.1_551	31.667	360	417
WP_011669926.1	lcl|NZ_JADDXO010000142.1_cds_WP_061209098.1_562	29.289	239	417
WP_011669926.1	lcl|NZ_JADDXO010000105.1_cds_WP_061208059.1_67	27.869	244	417
WP_011669926.1	lcl|NZ_JADDXO010000016.1_cds_WP_061208874.1_984	25.105	239	417
WP_020780101.1	lcl|NZ_JADDXO010000192.1_cds_WP_002754601.1_1336	23.423	111	342
WP_020780101.1	lcl|NZ_JADDXO010000192.1_cds_WP_002754601.1_1336	23.423	111	342
WP_011669928.1	lcl|NZ_JADDXO010000041.1_cds_WP_061208919.1_2393	24.828	145	362
WP_011669928.1	lcl|NZ_JADDXO010000041.1_cds_WP_061208919.1_2393	24.828	145	362
WP_004779595.1	lcl|NZ_JADDXO010000104.1_cds_WP_061208046.1_55	28.099	242	242
WP_011669930.1	lcl|NZ_JADDXO010000158.1_cds_WP_002756305.1_742	32.669	251	255
WP_011669930.1	lcl|NZ_JADDXO010000230.1_cds_WP_002722237.1_1853	28.685	251	255
WP_011669930.1	lcl|NZ_JADDXO010000091.1_cds_WP_002750258.1_3218	26.667	255	255
WP_011669930.1	lcl|NZ_JADDXO010000105.1_cds_WP_002735533.1_79	27.839	273	255
WP_011669930.1	lcl|NZ_JADDXO010000165.1_cds_WP_061207712.1_918	27.481	262	255
WP_011669930.1	lcl|NZ_JADDXO010000206.1_cds_WP_011670174.1_1526	25.279	269	255
WP_011669930.1	lcl|NZ_JADDXO010000076.1_cds_WP_061207988.1_3018	27.513	189	255
WP_011669930.1	lcl|NZ_JADDXO010000086.1_cds_WP_002755553.1_3142	25.907	193	255
WP_011669930.1	lcl|NZ_JADDXO010000056.1_cds_WP_011671706.1_2611	27.979	193	255
WP_011669930.1	lcl|NZ_JADDXO010000086.1_cds_WP_061207957.1_3148	24.390	164	255
