WP_002725873.1	lcl|NZ_MVIS01000037.1_cds_WP_004753574.1_2278	91.463	82	106
WP_011669917.1	lcl|NZ_MVIS01000037.1_cds_WP_004761722.1_2277	92.581	310	318
WP_011669917.1	lcl|NZ_MVIS01000037.1_cds_WP_004755430.1_2274	27.711	249	318
WP_011669917.1	lcl|NZ_MVIS01000006.1_cds_WP_004753565.1_3059	23.148	324	318
WP_011669917.1	lcl|NZ_MVIS01000069.1_cds_WP_004755262.1_3191	22.776	281	318
WP_011669919.1	lcl|NZ_MVIS01000069.1_cds_WP_004761677.1_3187	26.293	232	220
WP_011669919.1	lcl|NZ_MVIS01000018.1_cds_WP_004753696.1_954	25.592	211	220
WP_011669919.1	lcl|NZ_MVIS01000010.1_cds_WP_004750398.1_280	30.769	104	220
WP_011669919.1	lcl|NZ_MVIS01000011.1_cds_WP_004751232.1_383	30.769	91	220
WP_011669919.1	lcl|NZ_MVIS01000060.1_cds_WP_004761491.1_3110	28.182	110	220
WP_011669919.1	lcl|NZ_MVIS01000024.1_cds_WP_004754319.1_1503	24.638	207	220
WP_020780109.1	lcl|NZ_MVIS01000055.1_cds_WP_004754396.1_2921	32.479	351	354
WP_020780109.1	lcl|NZ_MVIS01000019.1_cds_WP_004752171.1_1031	34.629	283	354
WP_020780109.1	lcl|NZ_MVIS01000055.1_cds_WP_004755121.1_2927	27.742	310	354
WP_020780109.1	lcl|NZ_MVIS01000055.1_cds_WP_004754396.1_2921	32.479	351	354
WP_020780109.1	lcl|NZ_MVIS01000019.1_cds_WP_004752171.1_1031	34.629	283	354
WP_020780109.1	lcl|NZ_MVIS01000055.1_cds_WP_004755121.1_2927	27.742	310	354
WP_011669921.1	lcl|NZ_MVIS01000015.1_cds_WP_004752290.1_663	41.566	166	230
WP_011669921.1	lcl|NZ_MVIS01000024.1_cds_WP_004755325.1_1540	28.774	212	230
WP_011669921.1	lcl|NZ_MVIS01000055.1_cds_WP_000440092.1_2926	23.276	232	230
WP_011669921.1	lcl|NZ_MVIS01000003.1_cds_WP_004753115.1_1906	31.858	113	230
WP_011669923.1	lcl|NZ_MVIS01000023.1_cds_WP_004754030.1_1475	32.432	370	387
WP_011669923.1	lcl|NZ_MVIS01000037.1_cds_WP_004753525.1_2269	33.475	236	387
WP_011669923.1	lcl|NZ_MVIS01000037.1_cds_WP_004754883.1_2270	37.379	206	387
WP_011669923.1	lcl|NZ_MVIS01000055.1_cds_WP_004754985.1_2929	32.319	263	387
WP_011669923.1	lcl|NZ_MVIS01000060.1_cds_WP_004753906.1_3109	28.975	283	387
WP_011669923.1	lcl|NZ_MVIS01000003.1_cds_WP_004759165.1_1889	26.791	321	387
WP_011669923.1	lcl|NZ_MVIS01000003.1_cds_WP_004771239.1_1815	24.796	367	387
WP_020780103.1	lcl|NZ_MVIS01000015.1_cds_WP_004752290.1_663	33.884	242	572
WP_020780103.1	lcl|NZ_MVIS01000055.1_cds_WP_000440092.1_2926	27.805	205	572
WP_020780103.1	lcl|NZ_MVIS01000024.1_cds_WP_004755325.1_1540	33.333	159	572
WP_020780103.1	lcl|NZ_MVIS01000001.1_cds_WP_004760914.1_27	22.727	132	572
WP_020780103.1	lcl|NZ_MVIS01000003.1_cds_WP_004753115.1_1906	31.624	117	572
WP_020780103.1	lcl|NZ_MVIS01000015.1_cds_WP_004752290.1_663	33.884	242	572
WP_020780103.1	lcl|NZ_MVIS01000055.1_cds_WP_000440092.1_2926	27.805	205	572
WP_020780103.1	lcl|NZ_MVIS01000024.1_cds_WP_004755325.1_1540	33.333	159	572
WP_020780103.1	lcl|NZ_MVIS01000001.1_cds_WP_004760914.1_27	22.727	132	572
WP_020780103.1	lcl|NZ_MVIS01000003.1_cds_WP_004753115.1_1906	31.624	117	572
WP_011669926.1	lcl|NZ_MVIS01000023.1_cds_WP_004754030.1_1475	29.664	327	417
WP_011669926.1	lcl|NZ_MVIS01000037.1_cds_WP_004754883.1_2270	36.667	270	417
WP_011669926.1	lcl|NZ_MVIS01000037.1_cds_WP_004753525.1_2269	33.562	292	417
WP_011669926.1	lcl|NZ_MVIS01000060.1_cds_WP_004753906.1_3109	33.333	261	417
WP_011669926.1	lcl|NZ_MVIS01000055.1_cds_WP_004754985.1_2929	30.769	325	417
WP_011669926.1	lcl|NZ_MVIS01000003.1_cds_WP_004759165.1_1889	28.287	251	417
WP_011669926.1	lcl|NZ_MVIS01000003.1_cds_WP_004771239.1_1815	25.523	239	417
WP_020780101.1	lcl|NZ_MVIS01000038.1_cds_B1J94_RS16130_2299	23.944	142	342
WP_020780101.1	lcl|NZ_MVIS01000038.1_cds_B1J94_RS16130_2299	23.944	142	342
WP_011669928.1	lcl|NZ_MVIS01000001.1_cds_WP_004760914.1_27	23.967	121	362
WP_011669928.1	lcl|NZ_MVIS01000001.1_cds_WP_004760914.1_27	23.967	121	362
WP_004779589.1	lcl|NZ_MVIS01000032.1_cds_WP_004756882.1_2073	29.412	102	210
WP_004779589.1	lcl|NZ_MVIS01000025.1_cds_WP_016750100.1_1556	29.508	122	210
WP_004779550.1	lcl|NZ_MVIS01000037.1_cds_WP_002740917.1_2262	33.333	78	244
WP_004779595.1	lcl|NZ_MVIS01000015.1_cds_WP_004752290.1_663	32.743	226	242
WP_004779595.1	lcl|NZ_MVIS01000024.1_cds_WP_004755325.1_1540	30.894	246	242
WP_011669930.1	lcl|NZ_MVIS01000006.1_cds_WP_004756809.1_3032	31.076	251	255
WP_011669930.1	lcl|NZ_MVIS01000055.1_cds_WP_004753779.1_2913	28.077	260	255
WP_011669930.1	lcl|NZ_MVIS01000030.1_cds_WP_004756466.1_1937	26.667	255	255
WP_011669930.1	lcl|NZ_MVIS01000032.1_cds_WP_004753174.1_2093	26.038	265	255
WP_011669930.1	lcl|NZ_MVIS01000034.1_cds_WP_004755393.1_2174	26.718	262	255
WP_011669930.1	lcl|NZ_MVIS01000025.1_cds_WP_004767413.1_1585	26.275	255	255
WP_011669930.1	lcl|NZ_MVIS01000002.1_cds_WP_004752418.1_1139	23.792	269	255
WP_011669930.1	lcl|NZ_MVIS01000075.1_cds_WP_004755437.1_3328	24.409	254	255
WP_011669930.1	lcl|NZ_MVIS01000077.1_cds_WP_004753539.1_3338	27.236	246	255
WP_011669930.1	lcl|NZ_MVIS01000031.1_cds_WP_004755069.1_1995	27.568	185	255
WP_011669930.1	lcl|NZ_MVIS01000030.1_cds_WP_004756370.1_1948	25.000	200	255
WP_011669930.1	lcl|NZ_MVIS01000008.1_cds_WP_004767384.1_3441	27.320	194	255
WP_011669930.1	lcl|NZ_MVIS01000008.1_cds_WP_004756515.1_3447	25.000	164	255
WP_011669930.1	lcl|NZ_MVIS01000069.1_cds_WP_004755262.1_3191	26.425	193	255
WP_011669930.1	lcl|NZ_MVIS01000006.1_cds_WP_004753565.1_3059	34.722	72	255
WP_011669930.1	lcl|NZ_MVIS01000011.1_cds_WP_004755953.1_315	25.397	189	255
WP_011669931.1	lcl|NZ_MVIS01000012.1_cds_WP_004755626.1_450	28.788	330	314
WP_011669931.1	lcl|NZ_MVIS01000055.1_cds_WP_004777134.1_2928	29.221	154	314
WP_004779598.1	lcl|NZ_MVIS01000019.1_cds_WP_004752171.1_1031	39.236	288	282
WP_004779598.1	lcl|NZ_MVIS01000055.1_cds_WP_004754396.1_2921	35.495	293	282
WP_004779598.1	lcl|NZ_MVIS01000055.1_cds_WP_004755121.1_2927	28.309	272	282
WP_011669932.1	lcl|NZ_MVIS01000023.1_cds_WP_004754030.1_1475	38.404	401	401
WP_011669932.1	lcl|NZ_MVIS01000055.1_cds_WP_004754985.1_2929	33.594	384	401
WP_011669932.1	lcl|NZ_MVIS01000037.1_cds_WP_004753525.1_2269	31.720	372	401
WP_011669932.1	lcl|NZ_MVIS01000060.1_cds_WP_004753906.1_3109	28.650	363	401
WP_011669932.1	lcl|NZ_MVIS01000037.1_cds_WP_004754883.1_2270	29.412	391	401
WP_011669932.1	lcl|NZ_MVIS01000003.1_cds_WP_004771239.1_1815	25.255	392	401
WP_011669932.1	lcl|NZ_MVIS01000003.1_cds_WP_004759165.1_1889	27.559	381	401
WP_011669933.1	lcl|NZ_MVIS01000009.1_cds_WP_004754744.1_3550	29.945	364	568
WP_011669933.1	lcl|NZ_MVIS01000003.1_cds_WP_004752998.1_1865	31.429	210	568
WP_011669933.1	lcl|NZ_MVIS01000029.1_cds_WP_004755367.1_1758	33.173	208	568
WP_011669933.1	lcl|NZ_MVIS01000055.1_cds_WP_004754165.1_2931	31.308	214	568
WP_011669933.1	lcl|NZ_MVIS01000009.1_cds_WP_004754327.1_3530	33.168	202	568
WP_011669933.1	lcl|NZ_MVIS01000035.1_cds_WP_004752570.1_2218	30.811	185	568
WP_011669933.1	lcl|NZ_MVIS01000021.1_cds_WP_004753756.1_1339	29.327	208	568
WP_011669933.1	lcl|NZ_MVIS01000001.1_cds_WP_004759288.1_61	30.570	193	568
WP_011669933.1	lcl|NZ_MVIS01000002.1_cds_WP_016749953.1_1207	31.771	192	568
WP_011669933.1	lcl|NZ_MVIS01000001.1_cds_WP_004750725.1_154	29.949	197	568
WP_011669933.1	lcl|NZ_MVIS01000007.1_cds_WP_004751633.1_3281	31.313	198	568
WP_011669933.1	lcl|NZ_MVIS01000040.1_cds_WP_004754759.1_2476	29.570	186	568
WP_011669933.1	lcl|NZ_MVIS01000018.1_cds_WP_004753899.1_968	32.105	190	568
WP_011669933.1	lcl|NZ_MVIS01000010.1_cds_WP_004761858.1_303	30.573	157	568
WP_011669933.1	lcl|NZ_MVIS01000002.1_cds_WP_004752581.1_1082	28.108	185	568
WP_011669933.1	lcl|NZ_MVIS01000019.1_cds_WP_004752046.1_998	29.508	183	568
WP_011669933.1	lcl|NZ_MVIS01000019.1_cds_WP_004752046.1_998	27.778	216	568
WP_011669933.1	lcl|NZ_MVIS01000013.1_cds_WP_004761594.1_494	30.412	194	568
WP_011669933.1	lcl|NZ_MVIS01000013.1_cds_WP_004753839.1_476	29.508	183	568
WP_011669933.1	lcl|NZ_MVIS01000038.1_cds_WP_004760205.1_2307	27.835	194	568
WP_011669933.1	lcl|NZ_MVIS01000038.1_cds_WP_004760205.1_2307	23.204	181	568
WP_011669933.1	lcl|NZ_MVIS01000007.1_cds_WP_004751619.1_3280	30.000	200	568
WP_011669933.1	lcl|NZ_MVIS01000031.1_cds_WP_004754310.1_2035	27.136	199	568
WP_011669933.1	lcl|NZ_MVIS01000009.1_cds_WP_004754099.1_3545	27.103	214	568
WP_011669933.1	lcl|NZ_MVIS01000009.1_cds_WP_004754099.1_3545	25.888	197	568
WP_011669933.1	lcl|NZ_MVIS01000020.1_cds_WP_004755898.1_1255	25.389	193	568
WP_011669933.1	lcl|NZ_MVIS01000002.1_cds_WP_004752322.1_1050	27.014	211	568
WP_011669933.1	lcl|NZ_MVIS01000007.1_cds_WP_004755651.1_3217	26.061	165	568
WP_011669933.1	lcl|NZ_MVIS01000003.1_cds_WP_004752989.1_1912	27.604	192	568
WP_011669933.1	lcl|NZ_MVIS01000045.1_cds_WP_004761392.1_2628	24.876	201	568
WP_011669933.1	lcl|NZ_MVIS01000032.1_cds_WP_004752935.1_2077	28.652	178	568
WP_011669933.1	lcl|NZ_MVIS01000032.1_cds_WP_004753339.1_2074	25.490	204	568
WP_011669933.1	lcl|NZ_MVIS01000009.1_cds_WP_004754744.1_3550	29.945	364	568
WP_011669933.1	lcl|NZ_MVIS01000003.1_cds_WP_004752998.1_1865	31.429	210	568
WP_011669933.1	lcl|NZ_MVIS01000029.1_cds_WP_004755367.1_1758	33.173	208	568
WP_011669933.1	lcl|NZ_MVIS01000055.1_cds_WP_004754165.1_2931	31.308	214	568
WP_011669933.1	lcl|NZ_MVIS01000009.1_cds_WP_004754327.1_3530	33.168	202	568
WP_011669933.1	lcl|NZ_MVIS01000035.1_cds_WP_004752570.1_2218	30.811	185	568
WP_011669933.1	lcl|NZ_MVIS01000021.1_cds_WP_004753756.1_1339	29.327	208	568
WP_011669933.1	lcl|NZ_MVIS01000001.1_cds_WP_004759288.1_61	30.570	193	568
WP_011669933.1	lcl|NZ_MVIS01000002.1_cds_WP_016749953.1_1207	31.771	192	568
WP_011669933.1	lcl|NZ_MVIS01000001.1_cds_WP_004750725.1_154	29.949	197	568
WP_011669933.1	lcl|NZ_MVIS01000007.1_cds_WP_004751633.1_3281	31.313	198	568
WP_011669933.1	lcl|NZ_MVIS01000040.1_cds_WP_004754759.1_2476	29.570	186	568
WP_011669933.1	lcl|NZ_MVIS01000018.1_cds_WP_004753899.1_968	32.105	190	568
WP_011669933.1	lcl|NZ_MVIS01000010.1_cds_WP_004761858.1_303	30.573	157	568
WP_011669933.1	lcl|NZ_MVIS01000002.1_cds_WP_004752581.1_1082	28.108	185	568
WP_011669933.1	lcl|NZ_MVIS01000019.1_cds_WP_004752046.1_998	29.508	183	568
WP_011669933.1	lcl|NZ_MVIS01000019.1_cds_WP_004752046.1_998	27.778	216	568
WP_011669933.1	lcl|NZ_MVIS01000013.1_cds_WP_004761594.1_494	30.412	194	568
WP_011669933.1	lcl|NZ_MVIS01000013.1_cds_WP_004753839.1_476	29.508	183	568
WP_011669933.1	lcl|NZ_MVIS01000038.1_cds_WP_004760205.1_2307	27.835	194	568
WP_011669933.1	lcl|NZ_MVIS01000038.1_cds_WP_004760205.1_2307	23.204	181	568
WP_011669933.1	lcl|NZ_MVIS01000007.1_cds_WP_004751619.1_3280	30.000	200	568
WP_011669933.1	lcl|NZ_MVIS01000031.1_cds_WP_004754310.1_2035	27.136	199	568
WP_011669933.1	lcl|NZ_MVIS01000009.1_cds_WP_004754099.1_3545	27.103	214	568
WP_011669933.1	lcl|NZ_MVIS01000009.1_cds_WP_004754099.1_3545	25.888	197	568
WP_011669933.1	lcl|NZ_MVIS01000020.1_cds_WP_004755898.1_1255	25.389	193	568
WP_011669933.1	lcl|NZ_MVIS01000002.1_cds_WP_004752322.1_1050	27.014	211	568
WP_011669933.1	lcl|NZ_MVIS01000007.1_cds_WP_004755651.1_3217	26.061	165	568
WP_011669933.1	lcl|NZ_MVIS01000003.1_cds_WP_004752989.1_1912	27.604	192	568
WP_011669933.1	lcl|NZ_MVIS01000045.1_cds_WP_004761392.1_2628	24.876	201	568
WP_011669933.1	lcl|NZ_MVIS01000032.1_cds_WP_004752935.1_2077	28.652	178	568
WP_011669933.1	lcl|NZ_MVIS01000032.1_cds_WP_004753339.1_2074	25.490	204	568
WP_011669938.1	lcl|NZ_MVIS01000002.1_cds_WP_004752075.1_1051	33.108	148	211
WP_011669938.1	lcl|NZ_MVIS01000037.1_cds_WP_004753627.1_2275	34.463	177	211
WP_011669939.1	lcl|NZ_MVIS01000055.1_cds_WP_004755081.1_2914	33.051	236	251
WP_011669940.1	lcl|NZ_MVIS01000075.1_cds_WP_004754420.1_3327	35.060	251	251
WP_011669940.1	lcl|NZ_MVIS01000003.1_cds_WP_004753115.1_1906	35.484	248	251
WP_011669940.1	lcl|NZ_MVIS01000015.1_cds_WP_004752290.1_663	32.331	133	251
WP_011669942.1	lcl|NZ_MVIS01000031.1_cds_WP_004755310.1_1999	29.032	217	254
WP_011669942.1	lcl|NZ_MVIS01000006.1_cds_B1J94_RS04610_3043	28.873	142	254
WP_011669942.1	lcl|NZ_MVIS01000002.1_cds_WP_004752499.1_1131	32.031	128	254
WP_011669401.1	lcl|NZ_MVIS01000013.1_cds_B1J94_RS20890_551	64.286	28	364
WP_011669401.1	lcl|NZ_MVIS01000013.1_cds_B1J94_RS20890_551	76.190	21	364
WP_307898194.1	lcl|NZ_MVIS01000055.1_cds_WP_004761765.1_2915	25.806	155	201
WP_011669947.1	lcl|NZ_MVIS01000016.1_cds_WP_004751353.1_799	24.042	287	320
WP_011669947.1	lcl|NZ_MVIS01000001.1_cds_WP_004760816.1_15	25.301	249	320
WP_011669947.1	lcl|NZ_MVIS01000075.1_cds_WP_004754038.1_3330	22.564	195	320
WP_011669947.1	lcl|NZ_MVIS01000006.1_cds_WP_004759758.1_3087	25.521	192	320
WP_011669947.1	lcl|NZ_MVIS01000004.1_cds_WP_004753442.1_2370	29.730	148	320
WP_011669948.1	lcl|NZ_MVIS01000036.1_cds_WP_004756071.1_2244	28.144	334	332
WP_011669948.1	lcl|NZ_MVIS01000001.1_cds_WP_004750331.1_180	23.438	256	332
WP_011669948.1	lcl|NZ_MVIS01000036.1_cds_WP_004756071.1_2244	28.144	334	332
WP_011669948.1	lcl|NZ_MVIS01000001.1_cds_WP_004750331.1_180	23.438	256	332
WP_011669950.1	lcl|NZ_MVIS01000018.1_cds_WP_004753696.1_954	34.328	201	301
WP_011669950.1	lcl|NZ_MVIS01000069.1_cds_WP_004761677.1_3187	32.075	212	301
WP_011669950.1	lcl|NZ_MVIS01000060.1_cds_WP_004761491.1_3110	35.833	120	301
WP_011669950.1	lcl|NZ_MVIS01000011.1_cds_WP_004751232.1_383	27.193	114	301
WP_011669950.1	lcl|NZ_MVIS01000011.1_cds_WP_004756029.1_312	30.612	98	301
WP_011669952.1	lcl|NZ_MVIS01000041.1_cds_WP_004754987.1_2516	36.279	215	204
WP_011669952.1	lcl|NZ_MVIS01000002.1_cds_WP_004762120.1_1056	23.415	205	204
WP_011669952.1	lcl|NZ_MVIS01000033.1_cds_WP_004759928.1_2117	34.426	61	204
WP_011669953.1	lcl|NZ_MVIS01000046.1_cds_WP_004752488.1_2634	38.095	231	254
WP_011669953.1	lcl|NZ_MVIS01000041.1_cds_WP_004753486.1_2515	23.944	213	254
WP_011669955.1	lcl|NZ_MVIS01000037.1_cds_WP_004755430.1_2274	31.348	319	332
WP_011669955.1	lcl|NZ_MVIS01000031.1_cds_WP_004755135.1_2004	31.715	309	332
WP_011669955.1	lcl|NZ_MVIS01000069.1_cds_WP_004755262.1_3191	31.548	336	332
WP_011669955.1	lcl|NZ_MVIS01000006.1_cds_WP_004753565.1_3059	28.395	324	332
WP_011669955.1	lcl|NZ_MVIS01000012.1_cds_WP_004751412.1_443	27.019	322	332
