WP_002725873.1	lcl|NZ_JADDVF010000006.1_cds_WP_002725873.1_2940	100.000	106	106
WP_011669917.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733579.1_2941	99.677	310	318
WP_011669917.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733534.1_2944	27.309	249	318
WP_011669917.1	lcl|NZ_JADDVF010000019.1_cds_WP_002722638.1_774	24.611	321	318
WP_011669917.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740024.1_3035	23.132	281	318
WP_011669917.1	lcl|NZ_JADDVF010000007.1_cds_WP_002728309.1_3206	25.723	311	318
WP_011669917.1	lcl|NZ_JADDVF010000014.1_cds_WP_002743770.1_428	21.387	173	318
WP_011669917.1	lcl|NZ_JADDVF010000006.1_cds_WP_016749081.1_2973	23.841	151	318
WP_011669919.1	lcl|NZ_JADDVF010000031.1_cds_WP_032856387.1_1690	27.556	225	220
WP_011669919.1	lcl|NZ_JADDVF010000006.1_cds_WP_002742128.1_3031	26.609	233	220
WP_011669919.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733661.1_3011	34.783	92	220
WP_011669919.1	lcl|NZ_JADDVF010000020.1_cds_WP_002731944.1_1001	30.172	116	220
WP_011669919.1	lcl|NZ_JADDVF010000009.1_cds_WP_002726501.1_3393	30.851	94	220
WP_011669919.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733618.1_3038	25.000	176	220
WP_011669919.1	lcl|NZ_JADDVF010000060.1_cds_WP_016749129.1_2799	24.155	207	220
WP_020780109.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740722.1_2984	36.607	336	354
WP_020780109.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740726.1_2988	33.432	338	354
WP_020780109.1	lcl|NZ_JADDVF010000015.1_cds_WP_002730849.1_530	34.722	288	354
WP_020780109.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740722.1_2984	36.607	336	354
WP_020780109.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740726.1_2988	33.432	338	354
WP_020780109.1	lcl|NZ_JADDVF010000015.1_cds_WP_002730849.1_530	34.722	288	354
WP_011669921.1	lcl|NZ_JADDVF010000032.1_cds_WP_002738760.1_1735	30.144	209	230
WP_011669921.1	lcl|NZ_JADDVF010000013.1_cds_WP_002723863.1_373	30.631	111	230
WP_011669921.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733600.1_3002	28.814	118	230
WP_011669922.1	lcl|NZ_JADDVF010000076.1_cds_WP_004278354.1_3089	28.550	655	599
WP_011669923.1	lcl|NZ_JADDVF010000049.1_cds_WP_002728994.1_2346	31.183	372	387
WP_011669923.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740861.1_2949	33.475	236	387
WP_011669923.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740826.1_2948	37.379	206	387
WP_011669923.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733599.1_2982	31.939	263	387
WP_011669923.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733737.1_2969	30.137	219	387
WP_011669923.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740294.1_3029	31.095	283	387
WP_011669923.1	lcl|NZ_JADDVF010000007.1_cds_WP_002738884.1_3159	27.245	323	387
WP_011669923.1	lcl|NZ_JADDVF010000008.1_cds_WP_002724641.1_3313	23.706	367	387
WP_011669924.1	lcl|NZ_JADDVF010000076.1_cds_WP_004278354.1_3089	40.902	599	583
WP_020780103.1	lcl|NZ_JADDVF010000044.1_cds_WP_002740796.1_2222	23.622	127	572
WP_020780103.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740235.1_2998	18.981	216	572
WP_020780103.1	lcl|NZ_JADDVF010000044.1_cds_WP_002740796.1_2222	23.622	127	572
WP_020780103.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740235.1_2998	18.981	216	572
WP_011669926.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740826.1_2948	36.296	270	417
WP_011669926.1	lcl|NZ_JADDVF010000049.1_cds_WP_002728994.1_2346	29.885	348	417
WP_011669926.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740861.1_2949	33.562	292	417
WP_011669926.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740294.1_3029	34.252	254	417
WP_011669926.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733737.1_2969	31.061	264	417
WP_011669926.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733599.1_2982	29.461	241	417
WP_011669926.1	lcl|NZ_JADDVF010000007.1_cds_WP_002738884.1_3159	27.686	242	417
WP_011669926.1	lcl|NZ_JADDVF010000008.1_cds_WP_002724641.1_3313	25.105	239	417
WP_020780101.1	lcl|NZ_JADDVF010000002.1_cds_WP_002724039.1_1621	25.225	111	342
WP_020780101.1	lcl|NZ_JADDVF010000002.1_cds_WP_002724039.1_1621	25.225	111	342
WP_011669928.1	lcl|NZ_JADDVF010000044.1_cds_WP_002740796.1_2222	23.140	121	362
WP_011669928.1	lcl|NZ_JADDVF010000044.1_cds_WP_002740796.1_2222	23.140	121	362
WP_004779550.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740917.1_2956	33.333	78	244
WP_004779595.1	lcl|NZ_JADDVF010000032.1_cds_WP_002738760.1_1735	28.099	242	242
WP_004779595.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733600.1_3002	22.835	127	242
WP_011669930.1	lcl|NZ_JADDVF010000023.1_cds_WP_002739054.1_1149	32.669	251	255
WP_011669930.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733582.1_3004	27.016	248	255
WP_011669930.1	lcl|NZ_JADDVF010000050.1_cds_WP_002722237.1_2491	28.685	251	255
WP_011669930.1	lcl|NZ_JADDVF010000021.1_cds_WP_002728745.1_1073	26.667	255	255
WP_011669930.1	lcl|NZ_JADDVF010000007.1_cds_WP_002735533.1_3172	27.839	273	255
WP_011669930.1	lcl|NZ_JADDVF010000004.1_cds_WP_002722691.1_2419	27.481	262	255
WP_011669930.1	lcl|NZ_JADDVF010000058.1_cds_WP_002728460.1_2641	24.535	269	255
WP_011669930.1	lcl|NZ_JADDVF010000029.1_cds_WP_002741131.1_1487	27.174	184	255
WP_011669930.1	lcl|NZ_JADDVF010000012.1_cds_WP_002728891.1_263	25.907	193	255
WP_011669930.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740024.1_3035	27.461	193	255
WP_011669930.1	lcl|NZ_JADDVF010000012.1_cds_WP_032853204.1_258	24.390	164	255
WP_011669930.1	lcl|NZ_JADDVF010000046.1_cds_WP_002739544.1_2272	24.242	198	255
WP_011669930.1	lcl|NZ_JADDVF010000028.1_cds_WP_002727447.1_1442	25.389	193	255
WP_011669930.1	lcl|NZ_JADDVF010000019.1_cds_WP_002722638.1_774	36.232	69	255
WP_011669930.1	lcl|NZ_JADDVF010000003.1_cds_WP_002741431.1_2006	24.873	197	255
WP_011669931.1	lcl|NZ_JADDVF010000055.1_cds_WP_002740185.1_2594	28.910	211	314
WP_004779598.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740722.1_2984	37.729	273	282
WP_004779598.1	lcl|NZ_JADDVF010000015.1_cds_WP_002730849.1_530	38.267	277	282
