WP_002725873.1	lcl|NZ_RQFK01000033.1_cds_WP_135603130.1_2254	63.514	74	106
WP_011669917.1	lcl|NZ_RQFK01000033.1_cds_WP_135603018.1_2253	80.952	315	318
WP_011669917.1	lcl|NZ_RQFK01000026.1_cds_WP_135601520.1_388	23.839	323	318
WP_011669917.1	lcl|NZ_RQFK01000026.1_cds_WP_135601545.1_415	26.543	324	318
WP_011669917.1	lcl|NZ_RQFK01000033.1_cds_WP_135602952.1_2185	23.695	249	318
WP_011669917.1	lcl|NZ_RQFK01000023.1_cds_WP_135601059.1_3400	21.925	187	318
WP_011669917.1	lcl|NZ_RQFK01000026.1_cds_WP_135602040.1_994	23.242	327	318
WP_011669919.1	lcl|NZ_RQFK01000033.1_cds_WP_135602949.1_2182	29.060	234	220
WP_011669919.1	lcl|NZ_RQFK01000011.1_cds_WP_135600321.1_1482	27.273	154	220
WP_011669919.1	lcl|NZ_RQFK01000033.1_cds_WP_135602946.1_2179	32.673	101	220
WP_011669919.1	lcl|NZ_RQFK01000033.1_cds_WP_135602940.1_2173	32.653	98	220
WP_011669919.1	lcl|NZ_RQFK01000011.1_cds_WP_135600391.1_1563	35.185	108	220
WP_011669919.1	lcl|NZ_RQFK01000007.1_cds_WP_135599925.1_2633	32.039	103	220
WP_011669919.1	lcl|NZ_RQFK01000026.1_cds_WP_135601198.1_8	32.110	109	220
WP_011669919.1	lcl|NZ_RQFK01000033.1_cds_WP_208725857.1_2181	34.286	70	220
WP_020780109.1	lcl|NZ_RQFK01000033.1_cds_WP_135602994.1_2228	35.241	332	354
WP_020780109.1	lcl|NZ_RQFK01000033.1_cds_WP_135603009.1_2243	32.102	352	354
WP_020780109.1	lcl|NZ_RQFK01000009.1_cds_WP_135600052.1_3048	32.776	299	354
WP_020780109.1	lcl|NZ_RQFK01000033.1_cds_WP_135602994.1_2228	35.241	332	354
WP_020780109.1	lcl|NZ_RQFK01000033.1_cds_WP_135603009.1_2243	32.102	352	354
WP_020780109.1	lcl|NZ_RQFK01000009.1_cds_WP_135600052.1_3048	32.776	299	354
WP_011669921.1	lcl|NZ_RQFK01000026.1_cds_WP_135601894.1_826	28.837	215	230
WP_011669921.1	lcl|NZ_RQFK01000026.1_cds_WP_135601908.1_841	25.424	118	230
WP_011669921.1	lcl|NZ_RQFK01000033.1_cds_WP_135603004.1_2238	30.986	71	230
