WP_002725873.1	lcl|NZ_RQHN01000005.1_cds_WP_135594790.1_3185	62.162	74	106
WP_011669917.1	lcl|NZ_RQHN01000005.1_cds_WP_135594788.1_3184	82.484	314	318
WP_011669917.1	lcl|NZ_RQHN01000009.1_cds_WP_100725791.1_930	22.727	330	318
WP_011669917.1	lcl|NZ_RQHN01000005.1_cds_WP_135799053.1_3135	22.857	280	318
WP_011669917.1	lcl|NZ_RQHN01000005.1_cds_WP_135594687.1_3133	21.698	318	318
WP_011669917.1	lcl|NZ_RQHN01000005.1_cds_WP_135799041.1_3115	26.877	253	318
WP_011669917.1	lcl|NZ_RQHN01000002.1_cds_WP_100715920.1_3317	23.077	169	318
WP_011669917.1	lcl|NZ_RQHN01000009.1_cds_WP_135799529.1_1499	23.529	323	318
WP_011669918.1	lcl|NZ_RQHN01000005.1_cds_WP_135594731.1_3158	42.373	354	361
WP_011669919.1	lcl|NZ_RQHN01000005.1_cds_WP_135652117.1_3112	34.234	111	220
WP_011669919.1	lcl|NZ_RQHN01000005.1_cds_WP_135798983.1_2820	25.325	154	220
WP_011669919.1	lcl|NZ_RQHN01000005.1_cds_WP_135594701.1_3141	34.694	98	220
WP_011669919.1	lcl|NZ_RQHN01000005.1_cds_WP_135799042.1_3117	33.846	130	220
WP_011669919.1	lcl|NZ_RQHN01000005.1_cds_WP_135592286.1_3109	34.043	94	220
WP_011669919.1	lcl|NZ_RQHN01000009.1_cds_WP_100727529.1_32	30.526	95	220
WP_011669919.1	lcl|NZ_RQHN01000009.1_cds_WP_165780357.1_555	31.193	109	220
WP_011669919.1	lcl|NZ_RQHN01000005.1_cds_WP_135798944.1_2707	48.000	50	220
WP_011669919.1	lcl|NZ_RQHN01000005.1_cds_WP_135592290.1_3111	29.126	103	220
WP_020780109.1	lcl|NZ_RQHN01000005.1_cds_WP_135799071.1_3176	31.339	351	354
WP_020780109.1	lcl|NZ_RQHN01000009.1_cds_WP_135593803.1_2001	34.797	296	354
WP_020780109.1	lcl|NZ_RQHN01000005.1_cds_WP_135799059.1_3161	31.579	342	354
WP_020780109.1	lcl|NZ_RQHN01000005.1_cds_WP_135799071.1_3176	31.339	351	354
WP_020780109.1	lcl|NZ_RQHN01000009.1_cds_WP_135593803.1_2001	34.797	296	354
WP_020780109.1	lcl|NZ_RQHN01000005.1_cds_WP_135799059.1_3161	31.579	342	354
WP_011669921.1	lcl|NZ_RQHN01000005.1_cds_WP_135799069.1_3174	36.404	228	230
WP_011669921.1	lcl|NZ_RQHN01000005.1_cds_WP_135799074.1_3179	37.952	166	230
WP_011669921.1	lcl|NZ_RQHN01000009.1_cds_WP_135799491.1_1339	31.507	219	230
WP_011669921.1	lcl|NZ_RQHN01000005.1_cds_WP_135594733.1_3159	27.419	124	230
WP_011669921.1	lcl|NZ_RQHN01000009.1_cds_WP_135605363.1_1354	24.786	117	230
WP_011669923.1	lcl|NZ_RQHN01000009.1_cds_WP_135799454.1_1207	30.848	389	387
WP_011669923.1	lcl|NZ_RQHN01000005.1_cds_WP_135799067.1_3172	35.918	245	387
WP_011669923.1	lcl|NZ_RQHN01000005.1_cds_WP_135799058.1_3160	26.933	375	387
WP_011669923.1	lcl|NZ_RQHN01000005.1_cds_WP_135594781.1_3181	29.121	364	387
WP_011669923.1	lcl|NZ_RQHN01000009.1_cds_WP_100715612.1_1822	23.513	353	387
WP_020780103.1	lcl|NZ_RQHN01000005.1_cds_WP_135799069.1_3174	44.672	244	572
WP_020780103.1	lcl|NZ_RQHN01000005.1_cds_WP_135799074.1_3179	38.367	245	572
WP_020780103.1	lcl|NZ_RQHN01000005.1_cds_WP_135799068.1_3173	28.283	297	572
WP_020780103.1	lcl|NZ_RQHN01000005.1_cds_WP_135592047.1_2870	24.186	215	572
WP_020780103.1	lcl|NZ_RQHN01000005.1_cds_WP_135799069.1_3174	44.672	244	572
WP_020780103.1	lcl|NZ_RQHN01000005.1_cds_WP_135799074.1_3179	38.367	245	572
WP_020780103.1	lcl|NZ_RQHN01000005.1_cds_WP_135799068.1_3173	28.283	297	572
WP_020780103.1	lcl|NZ_RQHN01000005.1_cds_WP_135592047.1_2870	24.186	215	572
WP_011669926.1	lcl|NZ_RQHN01000005.1_cds_WP_135799067.1_3172	43.301	418	417
WP_011669926.1	lcl|NZ_RQHN01000005.1_cds_WP_135799058.1_3160	31.956	363	417
WP_011669926.1	lcl|NZ_RQHN01000009.1_cds_WP_135799454.1_1207	28.440	327	417
WP_011669926.1	lcl|NZ_RQHN01000005.1_cds_WP_135594781.1_3181	30.488	328	417
WP_011669926.1	lcl|NZ_RQHN01000009.1_cds_WP_100718929.1_2167	29.907	214	417
WP_011669926.1	lcl|NZ_RQHN01000009.1_cds_WP_100715612.1_1822	26.068	234	417
WP_011669927.1	lcl|NZ_RQHN01000005.1_cds_WP_135799065.1_3170	25.472	212	345
WP_004779587.1	lcl|NZ_RQHN01000005.1_cds_WP_135799066.1_3171	31.928	166	181
WP_020780101.1	lcl|NZ_RQHN01000009.1_cds_WP_135799352.1_814	24.638	207	342
WP_020780101.1	lcl|NZ_RQHN01000009.1_cds_WP_135799352.1_814	24.638	207	342
WP_011669928.1	lcl|NZ_RQHN01000005.1_cds_WP_135594720.1_3152	25.424	177	362
WP_011669928.1	lcl|NZ_RQHN01000005.1_cds_WP_135592047.1_2870	23.288	219	362
WP_011669928.1	lcl|NZ_RQHN01000005.1_cds_WP_135594720.1_3152	25.424	177	362
WP_011669928.1	lcl|NZ_RQHN01000005.1_cds_WP_135592047.1_2870	23.288	219	362
WP_004779589.1	lcl|NZ_RQHN01000009.1_cds_WP_243395993.1_746	31.613	155	210
WP_004779589.1	lcl|NZ_RQHN01000009.1_cds_WP_100717607.1_633	27.778	108	210
WP_004779589.1	lcl|NZ_RQHN01000009.1_cds_WP_100725684.1_1051	26.277	137	210
WP_004779589.1	lcl|NZ_RQHN01000002.1_cds_WP_100727959.1_3537	27.941	136	210
WP_004779550.1	lcl|NZ_RQHN01000009.1_cds_WP_135799582.1_1715	32.110	109	244
WP_011669929.1	lcl|NZ_RQHN01000005.1_cds_WP_135799063.1_3168	22.167	203	483
WP_004779595.1	lcl|NZ_RQHN01000005.1_cds_WP_135799069.1_3174	36.929	241	242
WP_004779595.1	lcl|NZ_RQHN01000005.1_cds_WP_135799074.1_3179	32.911	237	242
WP_004779595.1	lcl|NZ_RQHN01000009.1_cds_WP_135799491.1_1339	26.590	173	242
WP_004779595.1	lcl|NZ_RQHN01000005.1_cds_WP_135652137.1_3153	32.283	127	242
WP_004779595.1	lcl|NZ_RQHN01000009.1_cds_WP_135605363.1_1354	27.679	112	242
WP_004779559.1	lcl|NZ_RQHN01000005.1_cds_WP_135799060.1_3162	24.865	370	453
WP_011669930.1	lcl|NZ_RQHN01000002.1_cds_WP_100715851.1_3497	28.854	253	255
WP_011669930.1	lcl|NZ_RQHN01000009.1_cds_WP_012389530.1_317	29.150	247	255
WP_011669930.1	lcl|NZ_RQHN01000009.1_cds_WP_135639631.1_1186	28.685	251	255
WP_011669930.1	lcl|NZ_RQHN01000009.1_cds_WP_100717658.1_383	26.923	260	255
WP_011669930.1	lcl|NZ_RQHN01000005.1_cds_WP_135798921.1_2634	27.273	253	255
WP_011669930.1	lcl|NZ_RQHN01000009.1_cds_WP_004786786.1_1214	24.906	265	255
WP_011669930.1	lcl|NZ_RQHN01000009.1_cds_WP_100715673.1_1750	28.649	185	255
