WP_002725873.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000340715.1_819	93.902	82	106
WP_011669917.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000410273.1_820	92.903	310	318
WP_011669917.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000093099.1_840	58.730	63	318
WP_011669917.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000646250.1_823	28.112	249	318
WP_011669917.1	lcl|NZ_JAGGCK010000007.1_cds_WP_000744700.1_1199	23.148	324	318
WP_011669917.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000600889.1_849	23.273	275	318
WP_011669917.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000723090.1_902	23.875	289	318
WP_011669917.1	lcl|NZ_JAGGCK010000005.1_cds_WP_001067557.1_826	23.708	329	318
WP_011669918.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000202830.1_859	42.776	353	361
WP_011669919.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000282880.1_898	37.903	124	220
WP_011669919.1	lcl|NZ_JAGGCK010000042.1_cds_WP_001099029.1_3343	27.803	223	220
WP_011669919.1	lcl|NZ_JAGGCK010000005.1_cds_WP_001068986.1_877	31.522	92	220
WP_011669919.1	lcl|NZ_JAGGCK010000038.1_cds_WP_000840858.1_3228	29.808	104	220
WP_011669919.1	lcl|NZ_JAGGCK010000021.1_cds_WP_000868621.1_2547	29.670	91	220
WP_011669919.1	lcl|NZ_JAGGCK010000016.1_cds_WP_000262844.1_2187	25.121	207	220
WP_011669919.1	lcl|NZ_JAGGCK010000005.1_cds_WP_001114267.1_905	26.136	176	220
WP_020780109.1	lcl|NZ_JAGGCK010000005.1_cds_WP_001230564.1_852	36.873	339	354
WP_020780109.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000582618.1_856	34.663	326	354
WP_020780109.1	lcl|NZ_JAGGCK010000023.1_cds_WP_001011675.1_2663	34.237	295	354
WP_020780109.1	lcl|NZ_JAGGCK010000005.1_cds_WP_001230564.1_852	36.873	339	354
WP_020780109.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000582618.1_856	34.663	326	354
WP_020780109.1	lcl|NZ_JAGGCK010000023.1_cds_WP_001011675.1_2663	34.237	295	354
WP_011669921.1	lcl|NZ_JAGGCK010000016.1_cds_WP_001014594.1_2147	29.577	213	230
WP_011669921.1	lcl|NZ_JAGGCK010000006.1_cds_WP_000721859.1_982	32.743	113	230
WP_011669922.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000698820.1_862	41.857	614	599
WP_011669923.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000582222.1_838	37.805	246	387
WP_011669923.1	lcl|NZ_JAGGCK010000044.1_cds_WP_001281953.1_3387	31.989	372	387
WP_011669923.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000608295.1_828	33.898	236	387
WP_011669923.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000947844.1_850	32.700	263	387
WP_011669923.1	lcl|NZ_JAGGCK010000005.1_cds_WP_001198107.1_827	37.864	206	387
WP_011669923.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000346036.1_857	26.944	360	387
WP_011669923.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000575178.1_896	28.269	283	387
WP_011669923.1	lcl|NZ_JAGGCK010000006.1_cds_WP_000538752.1_1000	26.168	321	387
WP_011669923.1	lcl|NZ_JAGGCK010000031.1_cds_WP_001982414.1_3000	24.895	237	387
WP_011669924.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000698820.1_862	27.316	626	583
WP_020780103.1	lcl|NZ_JAGGCK010000013.1_cds_WP_000613386.1_1905	24.841	157	572
WP_020780103.1	lcl|NZ_JAGGCK010000006.1_cds_WP_000721859.1_982	32.479	117	572
WP_020780103.1	lcl|NZ_JAGGCK010000013.1_cds_WP_000613386.1_1905	24.841	157	572
WP_020780103.1	lcl|NZ_JAGGCK010000006.1_cds_WP_000721859.1_982	32.479	117	572
WP_011669926.1	lcl|NZ_JAGGCK010000044.1_cds_WP_001281953.1_3387	29.969	327	417
WP_011669926.1	lcl|NZ_JAGGCK010000005.1_cds_WP_001198107.1_827	36.667	270	417
WP_011669926.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000575178.1_896	34.749	259	417
WP_011669926.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000608295.1_828	33.219	292	417
WP_011669926.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000346036.1_857	29.367	395	417
WP_011669926.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000582222.1_838	37.850	214	417
WP_011669926.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000947844.1_850	28.044	271	417
WP_011669926.1	lcl|NZ_JAGGCK010000006.1_cds_WP_000538752.1_1000	25.130	386	417
WP_011669926.1	lcl|NZ_JAGGCK010000031.1_cds_WP_001982414.1_3000	24.686	239	417
WP_020780101.1	lcl|NZ_JAGGCK010000049.1_cds_WP_000870126.1_3473	25.503	149	342
WP_020780101.1	lcl|NZ_JAGGCK010000049.1_cds_WP_000870126.1_3473	25.503	149	342
WP_011669928.1	lcl|NZ_JAGGCK010000013.1_cds_WP_000613386.1_1905	22.308	130	362
WP_011669928.1	lcl|NZ_JAGGCK010000013.1_cds_WP_000613386.1_1905	22.308	130	362
WP_004779589.1	lcl|NZ_JAGGCK010000001.1_cds_WP_000012765.1_31	30.833	120	210
WP_004779550.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000517242.1_835	32.941	85	244
WP_004779595.1	lcl|NZ_JAGGCK010000016.1_cds_WP_001014594.1_2147	31.100	209	242
