WP_002725873.1	lcl|NZ_AOVL01000117.1_cds_WP_000340715.1_2900	93.902	82	106
WP_011669917.1	lcl|NZ_AOVL01000117.1_cds_WP_000410273.1_2901	92.903	310	318
WP_011669917.1	lcl|NZ_AOVL01000117.1_cds_WP_000093099.1_2921	58.730	63	318
WP_011669917.1	lcl|NZ_AOVL01000117.1_cds_WP_000646250.1_2904	28.112	249	318
WP_011669917.1	lcl|NZ_AOVL01000120.1_cds_WP_000744700.1_3133	23.148	324	318
WP_011669917.1	lcl|NZ_AOVL01000117.1_cds_WP_000600889.1_2930	23.273	275	318
WP_011669917.1	lcl|NZ_AOVL01000117.1_cds_WP_000723090.1_2983	23.875	289	318
WP_011669917.1	lcl|NZ_AOVL01000117.1_cds_WP_001067557.1_2907	23.708	329	318
WP_011669918.1	lcl|NZ_AOVL01000117.1_cds_WP_000202830.1_2940	42.776	353	361
WP_011669919.1	lcl|NZ_AOVL01000117.1_cds_WP_000282880.1_2979	37.903	124	220
WP_011669919.1	lcl|NZ_AOVL01000100.1_cds_WP_001099029.1_2210	27.803	223	220
WP_011669919.1	lcl|NZ_AOVL01000117.1_cds_WP_001068986.1_2958	31.522	92	220
WP_011669919.1	lcl|NZ_AOVL01000045.1_cds_WP_000840858.1_646	29.808	104	220
WP_011669919.1	lcl|NZ_AOVL01000088.1_cds_WP_000868621.1_1662	29.670	91	220
WP_011669919.1	lcl|NZ_AOVL01000090.1_cds_WP_000262844.1_1709	25.121	207	220
WP_011669919.1	lcl|NZ_AOVL01000105.1_cds_WP_001114267.1_2497	26.136	176	220
WP_020780109.1	lcl|NZ_AOVL01000117.1_cds_WP_001230564.1_2933	36.873	339	354
WP_020780109.1	lcl|NZ_AOVL01000117.1_cds_WP_000582618.1_2937	34.663	326	354
WP_020780109.1	lcl|NZ_AOVL01000007.1_cds_WP_001011675.1_28	34.237	295	354
WP_020780109.1	lcl|NZ_AOVL01000117.1_cds_WP_001230564.1_2933	36.873	339	354
WP_020780109.1	lcl|NZ_AOVL01000117.1_cds_WP_000582618.1_2937	34.663	326	354
WP_020780109.1	lcl|NZ_AOVL01000007.1_cds_WP_001011675.1_28	34.237	295	354
WP_011669921.1	lcl|NZ_AOVL01000008.1_cds_WP_001014594.1_79	29.577	213	230
WP_011669921.1	lcl|NZ_AOVL01000108.1_cds_WP_000721859.1_2561	32.743	113	230
WP_011669922.1	lcl|NZ_AOVL01000117.1_cds_WP_000698820.1_2943	41.857	614	599
WP_011669923.1	lcl|NZ_AOVL01000117.1_cds_WP_000582222.1_2919	37.805	246	387
WP_011669923.1	lcl|NZ_AOVL01000128.1_cds_WP_001281953.1_3399	31.989	372	387
WP_011669923.1	lcl|NZ_AOVL01000117.1_cds_WP_000608295.1_2909	33.898	236	387
WP_011669923.1	lcl|NZ_AOVL01000117.1_cds_WP_000947844.1_2931	32.700	263	387
WP_011669923.1	lcl|NZ_AOVL01000117.1_cds_WP_001198107.1_2908	37.864	206	387
WP_011669923.1	lcl|NZ_AOVL01000117.1_cds_WP_000346036.1_2938	26.944	360	387
WP_011669923.1	lcl|NZ_AOVL01000117.1_cds_WP_000575178.1_2977	28.269	283	387
WP_011669923.1	lcl|NZ_AOVL01000050.1_cds_WP_000538752.1_738	26.168	321	387
WP_011669923.1	lcl|NZ_AOVL01000100.1_cds_WP_001982414.1_2232	24.895	237	387
WP_011669924.1	lcl|NZ_AOVL01000117.1_cds_WP_000698820.1_2943	27.316	626	583
WP_020780103.1	lcl|NZ_AOVL01000130.1_cds_WP_000613386.1_3492	24.841	157	572
WP_020780103.1	lcl|NZ_AOVL01000108.1_cds_WP_000721859.1_2561	32.479	117	572
WP_020780103.1	lcl|NZ_AOVL01000130.1_cds_WP_000613386.1_3492	24.841	157	572
WP_020780103.1	lcl|NZ_AOVL01000108.1_cds_WP_000721859.1_2561	32.479	117	572
