WP_002725873.1	lcl|NZ_ANII01000158.1_cds_WP_004753574.1_3481	91.463	82	106
WP_011669917.1	lcl|NZ_ANII01000158.1_cds_WP_004755091.1_3482	92.903	310	318
WP_011669917.1	lcl|NZ_ANII01000158.1_cds_WP_004755430.1_3485	27.711	249	318
WP_011669917.1	lcl|NZ_ANII01000019.1_cds_WP_004753565.1_310	23.148	324	318
WP_011669917.1	lcl|NZ_ANII01000092.1_cds_WP_004755262.1_2116	22.776	281	318
WP_011669919.1	lcl|NZ_ANII01000092.1_cds_WP_004754289.1_2120	26.570	207	220
WP_011669919.1	lcl|NZ_ANII01000032.1_cds_WP_004753696.1_784	25.592	211	220
WP_011669919.1	lcl|NZ_ANII01000016.1_cds_WP_004750398.1_246	30.769	104	220
WP_011669919.1	lcl|NZ_ANII01000137.1_cds_WP_004751232.1_3083	30.769	91	220
WP_011669919.1	lcl|NZ_ANII01000092.1_cds_WP_004755309.1_2121	28.182	110	220
WP_011669919.1	lcl|NZ_ANII01000025.1_cds_WP_004754319.1_546	24.638	207	220
WP_020780109.1	lcl|NZ_ANII01000092.1_cds_WP_004754396.1_2155	32.479	351	354
WP_020780109.1	lcl|NZ_ANII01000045.1_cds_WP_020767472.1_1113	34.629	283	354
WP_020780109.1	lcl|NZ_ANII01000092.1_cds_WP_020767655.1_2161	27.742	310	354
WP_020780109.1	lcl|NZ_ANII01000092.1_cds_WP_004754396.1_2155	32.479	351	354
WP_020780109.1	lcl|NZ_ANII01000045.1_cds_WP_020767472.1_1113	34.629	283	354
WP_020780109.1	lcl|NZ_ANII01000092.1_cds_WP_020767655.1_2161	27.742	310	354
WP_011669921.1	lcl|NZ_ANII01000135.1_cds_WP_004752290.1_3017	41.566	166	230
WP_011669921.1	lcl|NZ_ANII01000024.1_cds_WP_004755325.1_535	28.774	212	230
WP_011669921.1	lcl|NZ_ANII01000092.1_cds_WP_000440092.1_2160	23.276	232	230
WP_011669921.1	lcl|NZ_ANII01000027.1_cds_WP_004753115.1_593	31.858	113	230
WP_011669923.1	lcl|NZ_ANII01000103.1_cds_WP_004754030.1_2337	32.432	370	387
WP_011669923.1	lcl|NZ_ANII01000158.1_cds_WP_004753525.1_3490	33.475	236	387
WP_011669923.1	lcl|NZ_ANII01000158.1_cds_WP_004754883.1_3489	37.379	206	387
WP_011669923.1	lcl|NZ_ANII01000092.1_cds_WP_004754985.1_2163	32.319	263	387
WP_011669923.1	lcl|NZ_ANII01000092.1_cds_WP_004753906.1_2122	28.975	283	387
WP_011669923.1	lcl|NZ_ANII01000027.1_cds_WP_004752829.1_577	26.791	321	387
WP_011669923.1	lcl|NZ_ANII01000123.1_cds_WP_004771239.1_2671	24.796	367	387
WP_020780103.1	lcl|NZ_ANII01000135.1_cds_WP_004752290.1_3017	33.884	242	572
WP_020780103.1	lcl|NZ_ANII01000092.1_cds_WP_000440092.1_2160	27.805	205	572
WP_020780103.1	lcl|NZ_ANII01000024.1_cds_WP_004755325.1_535	33.333	159	572
WP_020780103.1	lcl|NZ_ANII01000060.1_cds_WP_004750866.1_1533	22.727	132	572
WP_020780103.1	lcl|NZ_ANII01000027.1_cds_WP_004753115.1_593	31.624	117	572
WP_020780103.1	lcl|NZ_ANII01000135.1_cds_WP_004752290.1_3017	33.884	242	572
WP_020780103.1	lcl|NZ_ANII01000092.1_cds_WP_000440092.1_2160	27.805	205	572
WP_020780103.1	lcl|NZ_ANII01000024.1_cds_WP_004755325.1_535	33.333	159	572
WP_020780103.1	lcl|NZ_ANII01000060.1_cds_WP_004750866.1_1533	22.727	132	572
WP_020780103.1	lcl|NZ_ANII01000027.1_cds_WP_004753115.1_593	31.624	117	572
WP_011669926.1	lcl|NZ_ANII01000103.1_cds_WP_004754030.1_2337	29.664	327	417
WP_011669926.1	lcl|NZ_ANII01000158.1_cds_WP_004754883.1_3489	36.667	270	417
WP_011669926.1	lcl|NZ_ANII01000158.1_cds_WP_004753525.1_3490	33.562	292	417
WP_011669926.1	lcl|NZ_ANII01000092.1_cds_WP_004753906.1_2122	33.333	261	417
WP_011669926.1	lcl|NZ_ANII01000092.1_cds_WP_004754985.1_2163	30.769	325	417
WP_011669926.1	lcl|NZ_ANII01000027.1_cds_WP_004752829.1_577	28.287	251	417
WP_011669926.1	lcl|NZ_ANII01000123.1_cds_WP_004771239.1_2671	25.523	239	417
WP_020780101.1	lcl|NZ_ANII01000071.1_cds_WP_004755748.1_1738	21.287	202	342
WP_020780101.1	lcl|NZ_ANII01000071.1_cds_WP_004755748.1_1738	21.287	202	342
WP_011669928.1	lcl|NZ_ANII01000060.1_cds_WP_004750866.1_1533	24.793	121	362
WP_011669928.1	lcl|NZ_ANII01000060.1_cds_WP_004750866.1_1533	24.793	121	362
WP_004779589.1	lcl|NZ_ANII01000143.1_cds_WP_004753382.1_3246	29.412	102	210
WP_004779589.1	lcl|NZ_ANII01000120.1_cds_WP_016750100.1_2533	29.508	122	210
WP_004779550.1	lcl|NZ_ANII01000158.1_cds_WP_002740917.1_3497	33.333	78	244
WP_004779595.1	lcl|NZ_ANII01000135.1_cds_WP_004752290.1_3017	32.743	226	242
WP_004779595.1	lcl|NZ_ANII01000024.1_cds_WP_004755325.1_535	30.894	246	242
WP_011669930.1	lcl|NZ_ANII01000023.1_cds_WP_004756809.1_468	31.076	251	255
WP_011669930.1	lcl|NZ_ANII01000092.1_cds_WP_004753779.1_2147	28.077	260	255
WP_011669930.1	lcl|NZ_ANII01000126.1_cds_WP_004756466.1_2794	26.667	255	255
WP_011669930.1	lcl|NZ_ANII01000143.1_cds_WP_004753174.1_3266	26.038	265	255
WP_011669930.1	lcl|NZ_ANII01000034.1_cds_WP_004755393.1_816	26.718	262	255
WP_011669930.1	lcl|NZ_ANII01000081.1_cds_WP_004767413.1_1891	26.275	255	255
WP_011669930.1	lcl|NZ_ANII01000030.1_cds_WP_004752418.1_732	23.792	269	255
