WP_002725873.1	lcl|NZ_JQRS01000042.1_cds_WP_061249343.1_1944	96.341	82	106
WP_011669917.1	lcl|NZ_JQRS01000042.1_cds_WP_061249344.1_1945	88.924	316	318
WP_011669917.1	lcl|NZ_JQRS01000042.1_cds_WP_061249358.1_1968	24.060	266	318
WP_011669917.1	lcl|NZ_JQRS01000042.1_cds_WP_061249345.1_1948	26.908	249	318
WP_011669917.1	lcl|NZ_JQRS01000002.1_cds_WP_020771927.1_131	23.988	321	318
WP_011669917.1	lcl|NZ_JQRS01000042.1_cds_WP_061249410.1_2034	23.506	251	318
WP_011669917.1	lcl|NZ_JQRS01000097.1_cds_WP_020775260.1_3318	21.858	183	318
WP_011669917.1	lcl|NZ_JQRS01000020.1_cds_WP_017808832.1_1304	24.424	217	318
WP_011669919.1	lcl|NZ_JQRS01000042.1_cds_WP_061249405.1_2030	35.246	122	220
WP_011669919.1	lcl|NZ_JQRS01000016.1_cds_WP_020773652.1_1126	27.027	222	220
WP_011669919.1	lcl|NZ_JQRS01000064.1_cds_WP_061249676.1_2627	30.508	118	220
WP_011669919.1	lcl|NZ_JQRS01000042.1_cds_WP_082760971.1_1959	34.021	97	220
WP_011669919.1	lcl|NZ_JQRS01000042.1_cds_WP_061249404.1_2029	27.523	109	220
WP_011669919.1	lcl|NZ_JQRS01000020.1_cds_WP_020773671.1_1341	29.670	91	220
WP_011669919.1	lcl|NZ_JQRS01000013.1_cds_WP_061248711.1_944	33.333	75	220
WP_011669919.1	lcl|NZ_JQRS01000012.1_cds_WP_017809016.1_897	30.851	94	220
WP_020780109.1	lcl|NZ_JQRS01000042.1_cds_WP_061249372.1_1984	32.955	352	354
WP_020780109.1	lcl|NZ_JQRS01000069.1_cds_WP_061249730.1_2762	35.495	293	354
WP_020780109.1	lcl|NZ_JQRS01000042.1_cds_WP_061249372.1_1984	32.955	352	354
WP_020780109.1	lcl|NZ_JQRS01000069.1_cds_WP_061249730.1_2762	35.495	293	354
WP_011669921.1	lcl|NZ_JQRS01000042.1_cds_WP_061249369.1_1981	38.785	214	230
WP_011669921.1	lcl|NZ_JQRS01000060.1_cds_WP_020773584.1_2479	29.665	209	230
WP_011669921.1	lcl|NZ_JQRS01000067.1_cds_WP_017810129.1_2724	30.000	110	230
WP_011669923.1	lcl|NZ_JQRS01000042.1_cds_WP_061249362.1_1972	38.281	256	387
WP_011669923.1	lcl|NZ_JQRS01000017.1_cds_WP_020773626.1_1188	31.452	372	387
WP_011669923.1	lcl|NZ_JQRS01000042.1_cds_WP_061249367.1_1979	31.274	259	387
WP_011669923.1	lcl|NZ_JQRS01000042.1_cds_WP_061249403.1_2028	27.893	337	387
WP_011669923.1	lcl|NZ_JQRS01000135.1_cds_WP_020772644.1_3556	26.875	320	387
WP_011669923.1	lcl|NZ_JQRS01000097.1_cds_WP_036043800.1_3297	25.000	236	387
WP_020780103.1	lcl|NZ_JQRS01000042.1_cds_WP_061249369.1_1981	35.124	242	572
WP_020780103.1	lcl|NZ_JQRS01000060.1_cds_WP_020773584.1_2479	29.084	251	572
WP_020780103.1	lcl|NZ_JQRS01000033.1_cds_WP_061249233.1_1727	23.016	126	572
WP_020780103.1	lcl|NZ_JQRS01000042.1_cds_WP_061249369.1_1981	35.124	242	572
WP_020780103.1	lcl|NZ_JQRS01000060.1_cds_WP_020773584.1_2479	29.084	251	572
WP_020780103.1	lcl|NZ_JQRS01000033.1_cds_WP_061249233.1_1727	23.016	126	572
WP_011669926.1	lcl|NZ_JQRS01000017.1_cds_WP_020773626.1_1188	30.887	327	417
WP_011669926.1	lcl|NZ_JQRS01000042.1_cds_WP_061249403.1_2028	33.566	286	417
WP_011669926.1	lcl|NZ_JQRS01000042.1_cds_WP_061249362.1_1972	38.140	215	417
WP_011669926.1	lcl|NZ_JQRS01000042.1_cds_WP_061249367.1_1979	31.402	328	417
WP_011669926.1	lcl|NZ_JQRS01000135.1_cds_WP_020772644.1_3556	27.490	251	417
WP_011669926.1	lcl|NZ_JQRS01000097.1_cds_WP_036043800.1_3297	23.849	239	417
WP_004779587.1	lcl|NZ_JQRS01000042.1_cds_WP_061249373.1_1985	20.442	181	181
WP_020780101.1	lcl|NZ_JQRS01000066.1_cds_WP_020774787.1_2687	23.944	142	342
WP_020780101.1	lcl|NZ_JQRS01000066.1_cds_WP_020774787.1_2687	23.944	142	342
WP_011669928.1	lcl|NZ_JQRS01000033.1_cds_WP_061249233.1_1727	24.793	121	362
WP_011669928.1	lcl|NZ_JQRS01000033.1_cds_WP_061249233.1_1727	24.793	121	362
WP_004779589.1	lcl|NZ_JQRS01000066.1_cds_WP_061249707.1_2698	33.645	107	210
WP_004779550.1	lcl|NZ_JQRS01000042.1_cds_WP_061249352.1_1958	26.364	110	244
WP_011669929.1	lcl|NZ_JQRS01000042.1_cds_WP_061249378.1_1991	23.529	221	483
WP_004779595.1	lcl|NZ_JQRS01000042.1_cds_WP_061249369.1_1981	36.017	236	242
WP_004779595.1	lcl|NZ_JQRS01000060.1_cds_WP_020773584.1_2479	29.317	249	242
WP_011669930.1	lcl|NZ_JQRS01000002.1_cds_WP_020771881.1_155	31.225	253	255
WP_011669930.1	lcl|NZ_JQRS01000042.1_cds_WP_061249383.1_1997	28.682	258	255
WP_011669930.1	lcl|NZ_JQRS01000096.1_cds_WP_036043666.1_3270	27.059	255	255
WP_011669930.1	lcl|NZ_JQRS01000005.1_cds_WP_020772377.1_341	29.020	255	255
WP_011669930.1	lcl|NZ_JQRS01000067.1_cds_WP_017810123.1_2719	25.660	265	255
WP_011669930.1	lcl|NZ_JQRS01000042.1_cds_WP_061249386.1_2001	27.165	254	255
WP_011669930.1	lcl|NZ_JQRS01000012.1_cds_WP_020773103.1_831	23.507	268	255
WP_011669930.1	lcl|NZ_JQRS01000022.1_cds_WP_020775169.1_1414	26.996	263	255
WP_011669930.1	lcl|NZ_JQRS01000037.1_cds_WP_061249285.1_1818	26.882	186	255
WP_011669930.1	lcl|NZ_JQRS01000058.1_cds_WP_061249585.1_2417	25.758	198	255
WP_011669930.1	lcl|NZ_JQRS01000033.1_cds_WP_020775364.1_1691	24.638	207	255
WP_011669930.1	lcl|NZ_JQRS01000042.1_cds_WP_061249410.1_2034	26.943	193	255
WP_011669930.1	lcl|NZ_JQRS01000074.1_cds_WP_061249773.1_2863	26.425	193	255
WP_011669930.1	lcl|NZ_JQRS01000074.1_cds_WP_231384531.1_2858	23.563	174	255
WP_011669930.1	lcl|NZ_JQRS01000063.1_cds_WP_020771889.1_2556	26.163	172	255
WP_011669930.1	lcl|NZ_JQRS01000002.1_cds_WP_020771927.1_131	39.130	69	255
WP_011669930.1	lcl|NZ_JQRS01000063.1_cds_WP_061249631.1_2539	31.325	83	255
WP_011669930.1	lcl|NZ_JQRS01000009.1_cds_WP_061248444.1_542	23.684	190	255
WP_011669931.1	lcl|NZ_JQRS01000049.1_cds_WP_061249492.1_2208	27.083	144	314
WP_011669931.1	lcl|NZ_JQRS01000042.1_cds_WP_061249368.1_1980	29.114	158	314
WP_004779598.1	lcl|NZ_JQRS01000069.1_cds_WP_061249730.1_2762	38.113	265	282
WP_004779598.1	lcl|NZ_JQRS01000042.1_cds_WP_061249372.1_1984	34.247	292	282
WP_011669932.1	lcl|NZ_JQRS01000017.1_cds_WP_020773626.1_1188	38.404	401	401
WP_011669932.1	lcl|NZ_JQRS01000042.1_cds_WP_061249367.1_1979	32.316	393	401
WP_011669932.1	lcl|NZ_JQRS01000042.1_cds_WP_061249362.1_1972	33.952	377	401
WP_011669932.1	lcl|NZ_JQRS01000042.1_cds_WP_061249403.1_2028	31.063	367	401
WP_011669932.1	lcl|NZ_JQRS01000097.1_cds_WP_036043800.1_3297	24.495	396	401
WP_011669932.1	lcl|NZ_JQRS01000135.1_cds_WP_020772644.1_3556	28.212	358	401
WP_011669933.1	lcl|NZ_JQRS01000008.1_cds_WP_020774675.1_500	32.117	274	568
WP_011669933.1	lcl|NZ_JQRS01000042.1_cds_WP_235596823.1_1976	32.407	216	568
WP_011669933.1	lcl|NZ_JQRS01000008.1_cds_WP_020772142.1_466	31.429	210	568
WP_011669933.1	lcl|NZ_JQRS01000002.1_cds_WP_061247843.1_33	33.654	208	568
WP_011669933.1	lcl|NZ_JQRS01000014.1_cds_WP_061248753.1_980	31.963	219	568
WP_011669933.1	lcl|NZ_JQRS01000024.1_cds_WP_020774460.1_1463	31.980	197	568
WP_011669933.1	lcl|NZ_JQRS01000016.1_cds_WP_061248873.1_1110	31.624	234	568
WP_011669933.1	lcl|NZ_JQRS01000049.1_cds_WP_061249506.1_2243	28.502	207	568
WP_011669933.1	lcl|NZ_JQRS01000009.1_cds_WP_017808979.1_621	29.189	185	568
WP_011669933.1	lcl|NZ_JQRS01000056.1_cds_WP_017807632.1_2371	30.052	193	568
WP_011669933.1	lcl|NZ_JQRS01000012.1_cds_WP_061248558.1_760	31.937	191	568
WP_011669933.1	lcl|NZ_JQRS01000002.1_cds_WP_061247885.1_87	28.497	193	568
WP_011669933.1	lcl|NZ_JQRS01000062.1_cds_WP_061249620.1_2505	29.070	172	568
WP_011669933.1	lcl|NZ_JQRS01000063.1_cds_WP_021064499.1_2557	28.652	178	568
WP_011669933.1	lcl|NZ_JQRS01000009.1_cds_WP_061248394.1_640	29.707	239	568
WP_011669933.1	lcl|NZ_JQRS01000069.1_cds_WP_020774244.1_2794	29.570	186	568
WP_011669933.1	lcl|NZ_JQRS01000009.1_cds_WP_061248416.1_674	28.108	185	568
WP_011669933.1	lcl|NZ_JQRS01000056.1_cds_WP_061249574.1_2385	29.474	190	568
WP_011669933.1	lcl|NZ_JQRS01000066.1_cds_WP_020774785.1_2685	26.904	197	568
WP_011669933.1	lcl|NZ_JQRS01000066.1_cds_WP_020774785.1_2685	24.176	182	568
WP_011669933.1	lcl|NZ_JQRS01000002.1_cds_WP_020771751.1_88	30.396	227	568
