WP_002725873.1	lcl|NZ_BOPY01000005.1_cds_WP_002733653.1_1345	99.057	106	106
WP_011669917.1	lcl|NZ_BOPY01000005.1_cds_WP_002733579.1_1344	99.677	310	318
WP_011669917.1	lcl|NZ_BOPY01000005.1_cds_WP_002733534.1_1341	27.309	249	318
WP_011669917.1	lcl|NZ_BOPY01000001.1_cds_WP_002722638.1_68	24.611	321	318
WP_011669917.1	lcl|NZ_BOPY01000005.1_cds_WP_002727919.1_1250	23.132	281	318
WP_011669917.1	lcl|NZ_BOPY01000002.1_cds_WP_002728309.1_446	25.723	311	318
WP_011669917.1	lcl|NZ_BOPY01000004.1_cds_WP_002729504.1_958	21.387	173	318
WP_011669917.1	lcl|NZ_BOPY01000005.1_cds_WP_016749081.1_1317	23.841	151	318
WP_011669918.1	lcl|NZ_BOPY01000005.1_cds_WP_002733530.1_1299	41.643	353	361
WP_011669919.1	lcl|NZ_BOPY01000005.1_cds_WP_002733776.1_1254	26.609	233	220
WP_011669919.1	lcl|NZ_BOPY01000012.1_cds_WP_002736203.1_2347	27.027	222	220
WP_011669919.1	lcl|NZ_BOPY01000005.1_cds_WP_002733661.1_1274	34.783	92	220
WP_011669919.1	lcl|NZ_BOPY01000013.1_cds_WP_002731944.1_2383	30.172	116	220
WP_011669919.1	lcl|NZ_BOPY01000015.1_cds_WP_002734441.1_2540	30.851	94	220
WP_011669919.1	lcl|NZ_BOPY01000005.1_cds_WP_002733618.1_1247	25.000	176	220
WP_011669919.1	lcl|NZ_BOPY01000023.1_cds_WP_016749129.1_3057	24.155	207	220
WP_020780109.1	lcl|NZ_BOPY01000005.1_cds_WP_002733574.1_1306	36.607	336	354
WP_020780109.1	lcl|NZ_BOPY01000005.1_cds_WP_002733667.1_1302	33.432	338	354
WP_020780109.1	lcl|NZ_BOPY01000009.1_cds_WP_002730849.1_1937	34.722	288	354
WP_020780109.1	lcl|NZ_BOPY01000005.1_cds_WP_002733574.1_1306	36.607	336	354
WP_020780109.1	lcl|NZ_BOPY01000005.1_cds_WP_002733667.1_1302	33.432	338	354
WP_020780109.1	lcl|NZ_BOPY01000009.1_cds_WP_002730849.1_1937	34.722	288	354
