WP_002725873.1	lcl|NZ_JADDVI010000003.1_cds_WP_002725873.1_1945	100.000	106	106
WP_011669917.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733579.1_1946	99.677	310	318
WP_011669917.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733534.1_1949	27.309	249	318
WP_011669917.1	lcl|NZ_JADDVI010000017.1_cds_WP_002722638.1_593	24.611	321	318
WP_011669917.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740024.1_2040	23.132	281	318
WP_011669917.1	lcl|NZ_JADDVI010000007.1_cds_WP_002728309.1_3203	25.723	311	318
WP_011669917.1	lcl|NZ_JADDVI010000013.1_cds_WP_002743770.1_295	21.387	173	318
WP_011669917.1	lcl|NZ_JADDVI010000003.1_cds_WP_016749081.1_1978	23.841	151	318
WP_011669919.1	lcl|NZ_JADDVI010000031.1_cds_WP_032856387.1_1624	27.556	225	220
WP_011669919.1	lcl|NZ_JADDVI010000003.1_cds_WP_002742128.1_2036	26.609	233	220
WP_011669919.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733661.1_2016	34.783	92	220
WP_011669919.1	lcl|NZ_JADDVI010000018.1_cds_WP_002731944.1_636	30.172	116	220
WP_011669919.1	lcl|NZ_JADDVI010000010.1_cds_WP_002726501.1_65	30.851	94	220
WP_011669919.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733618.1_2043	25.000	176	220
WP_011669919.1	lcl|NZ_JADDVI010000060.1_cds_WP_016749129.1_2799	24.155	207	220
WP_020780109.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740722.1_1989	36.607	336	354
WP_020780109.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740726.1_1993	33.432	338	354
WP_020780109.1	lcl|NZ_JADDVI010000025.1_cds_WP_002730849.1_1207	34.722	288	354
WP_020780109.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740722.1_1989	36.607	336	354
WP_020780109.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740726.1_1993	33.432	338	354
WP_020780109.1	lcl|NZ_JADDVI010000025.1_cds_WP_002730849.1_1207	34.722	288	354
WP_011669921.1	lcl|NZ_JADDVI010000022.1_cds_WP_002738760.1_1034	30.144	209	230
WP_011669921.1	lcl|NZ_JADDVI010000019.1_cds_WP_002723863.1_687	30.631	111	230
WP_011669921.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733600.1_2007	28.814	118	230
WP_011669922.1	lcl|NZ_JADDVI010000074.1_cds_WP_004278354.1_3083	28.550	655	599
WP_011669923.1	lcl|NZ_JADDVI010000024.1_cds_WP_002728994.1_1158	31.183	372	387
WP_011669923.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740861.1_1954	33.475	236	387
WP_011669923.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740826.1_1953	37.379	206	387
WP_011669923.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733599.1_1987	31.939	263	387
WP_011669923.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733737.1_1974	30.137	219	387
WP_011669923.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740294.1_2034	31.095	283	387
WP_011669923.1	lcl|NZ_JADDVI010000007.1_cds_WP_002738884.1_3156	27.245	323	387
WP_011669923.1	lcl|NZ_JADDVI010000008.1_cds_WP_002724641.1_3228	23.706	367	387
WP_011669924.1	lcl|NZ_JADDVI010000074.1_cds_WP_004278354.1_3083	40.902	599	583
WP_020780103.1	lcl|NZ_JADDVI010000046.1_cds_WP_002740796.1_2228	23.622	127	572
WP_020780103.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740235.1_2003	18.981	216	572
WP_020780103.1	lcl|NZ_JADDVI010000046.1_cds_WP_002740796.1_2228	23.622	127	572
WP_020780103.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740235.1_2003	18.981	216	572
WP_011669926.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740826.1_1953	36.296	270	417
WP_011669926.1	lcl|NZ_JADDVI010000024.1_cds_WP_002728994.1_1158	29.885	348	417
WP_011669926.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740861.1_1954	33.562	292	417
WP_011669926.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740294.1_2034	34.252	254	417
WP_011669926.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733737.1_1974	31.061	264	417
WP_011669926.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733599.1_1987	29.461	241	417
WP_011669926.1	lcl|NZ_JADDVI010000007.1_cds_WP_002738884.1_3156	27.686	242	417
WP_011669926.1	lcl|NZ_JADDVI010000008.1_cds_WP_002724641.1_3228	25.105	239	417
WP_020780101.1	lcl|NZ_JADDVI010000004.1_cds_WP_002724039.1_2447	25.225	111	342
WP_020780101.1	lcl|NZ_JADDVI010000004.1_cds_WP_002724039.1_2447	25.225	111	342
WP_011669928.1	lcl|NZ_JADDVI010000046.1_cds_WP_002740796.1_2228	23.140	121	362
WP_011669928.1	lcl|NZ_JADDVI010000046.1_cds_WP_002740796.1_2228	23.140	121	362
WP_004779550.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740917.1_1961	33.333	78	244
WP_004779595.1	lcl|NZ_JADDVI010000022.1_cds_WP_002738760.1_1034	28.099	242	242
WP_004779595.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733600.1_2007	22.835	127	242
WP_011669930.1	lcl|NZ_JADDVI010000001.1_cds_WP_002739054.1_893	32.669	251	255
WP_011669930.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733582.1_2009	27.016	248	255
WP_011669930.1	lcl|NZ_JADDVI010000051.1_cds_WP_002722237.1_2505	28.685	251	255
WP_011669930.1	lcl|NZ_JADDVI010000020.1_cds_WP_002728745.1_914	26.667	255	255
WP_011669930.1	lcl|NZ_JADDVI010000007.1_cds_WP_002735533.1_3169	27.839	273	255
WP_011669930.1	lcl|NZ_JADDVI010000009.1_cds_WP_002722691.1_3345	27.481	262	255
WP_011669930.1	lcl|NZ_JADDVI010000057.1_cds_WP_002728460.1_2623	24.535	269	255
WP_011669930.1	lcl|NZ_JADDVI010000029.1_cds_WP_002741131.1_1391	27.174	184	255
