WP_002725873.1	lcl|NZ_JADDVD010000025.1_cds_WP_002725873.1_1197	100.000	106	106
WP_011669917.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733579.1_1198	99.677	310	318
WP_011669917.1	lcl|NZ_JADDVD010000025.1_cds_WP_002733534.1_1201	27.309	249	318
WP_011669917.1	lcl|NZ_JADDVD010000018.1_cds_WP_002722638.1_677	24.611	321	318
WP_011669917.1	lcl|NZ_JADDVD010000023.1_cds_WP_002740024.1_1128	23.132	281	318
WP_011669917.1	lcl|NZ_JADDVD010000005.1_cds_WP_002728309.1_2785	25.723	311	318
WP_011669917.1	lcl|NZ_JADDVD010000013.1_cds_WP_002743770.1_309	21.387	173	318
WP_011669917.1	lcl|NZ_JADDVD010000025.1_cds_WP_016749081.1_1230	23.841	151	318
WP_011669919.1	lcl|NZ_JADDVD010000032.1_cds_WP_032856387.1_1697	27.556	225	220
WP_011669919.1	lcl|NZ_JADDVD010000023.1_cds_WP_002742128.1_1124	26.609	233	220
WP_011669919.1	lcl|NZ_JADDVD010000023.1_cds_WP_002733661.1_1104	34.783	92	220
WP_011669919.1	lcl|NZ_JADDVD010000019.1_cds_WP_002731944.1_718	30.172	116	220
WP_011669919.1	lcl|NZ_JADDVD010000008.1_cds_WP_002726501.1_3281	30.851	94	220
WP_011669919.1	lcl|NZ_JADDVD010000023.1_cds_WP_002733618.1_1131	25.000	176	220
WP_011669919.1	lcl|NZ_JADDVD010000063.1_cds_WP_016749129.1_2839	24.155	207	220
WP_020780109.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740722.1_1241	36.607	336	354
WP_020780109.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740726.1_1245	33.432	338	354
WP_020780109.1	lcl|NZ_JADDVD010000014.1_cds_WP_002730849.1_410	34.722	288	354
WP_020780109.1	lcl|NZ_JADDVD010000025.1_cds_WP_002740722.1_1241	36.607	336	354
