WP_002725873.1	lcl|NZ_AOVG01000151.1_cds_WP_000340715.1_3242	93.902	82	106
WP_011669917.1	lcl|NZ_AOVG01000151.1_cds_WP_000410273.1_3241	92.903	310	318
WP_011669917.1	lcl|NZ_AOVG01000151.1_cds_WP_000093099.1_3221	58.730	63	318
WP_011669917.1	lcl|NZ_AOVG01000151.1_cds_WP_000646250.1_3238	28.112	249	318
WP_011669917.1	lcl|NZ_AOVG01000161.1_cds_WP_000744700.1_3635	23.148	324	318
WP_011669917.1	lcl|NZ_AOVG01000151.1_cds_WP_000600889.1_3212	23.273	275	318
WP_011669917.1	lcl|NZ_AOVG01000151.1_cds_WP_000723090.1_3159	23.875	289	318
WP_011669917.1	lcl|NZ_AOVG01000151.1_cds_WP_001067557.1_3235	23.708	329	318
WP_011669918.1	lcl|NZ_AOVG01000151.1_cds_WP_000202830.1_3202	42.776	353	361
WP_011669919.1	lcl|NZ_AOVG01000151.1_cds_WP_000282880.1_3163	37.903	124	220
WP_011669919.1	lcl|NZ_AOVG01000125.1_cds_WP_001099029.1_2548	27.803	223	220
WP_011669919.1	lcl|NZ_AOVG01000151.1_cds_WP_001068986.1_3184	31.522	92	220
WP_011669919.1	lcl|NZ_AOVG01000053.1_cds_WP_000840858.1_816	29.808	104	220
WP_011669919.1	lcl|NZ_AOVG01000154.1_cds_WP_000868621.1_3401	29.670	91	220
WP_011669919.1	lcl|NZ_AOVG01000147.1_cds_WP_000262844.1_3119	25.121	207	220
WP_011669919.1	lcl|NZ_AOVG01000097.1_cds_WP_001114267.1_1658	26.136	176	220
WP_020780109.1	lcl|NZ_AOVG01000151.1_cds_WP_001230564.1_3209	36.873	339	354
WP_020780109.1	lcl|NZ_AOVG01000151.1_cds_WP_000582618.1_3205	34.663	326	354
WP_020780109.1	lcl|NZ_AOVG01000015.1_cds_WP_001011675.1_91	34.237	295	354
WP_020780109.1	lcl|NZ_AOVG01000151.1_cds_WP_001230564.1_3209	36.873	339	354
WP_020780109.1	lcl|NZ_AOVG01000151.1_cds_WP_000582618.1_3205	34.663	326	354
WP_020780109.1	lcl|NZ_AOVG01000015.1_cds_WP_001011675.1_91	34.237	295	354
WP_011669921.1	lcl|NZ_AOVG01000105.1_cds_WP_001014594.1_1824	29.577	213	230
WP_011669921.1	lcl|NZ_AOVG01000087.1_cds_WP_000721859.1_1439	32.743	113	230
WP_011669922.1	lcl|NZ_AOVG01000151.1_cds_WP_000698820.1_3199	41.857	614	599
WP_011669923.1	lcl|NZ_AOVG01000151.1_cds_WP_000582222.1_3223	37.805	246	387
WP_011669923.1	lcl|NZ_AOVG01000091.1_cds_WP_001281953.1_1522	31.989	372	387
WP_011669923.1	lcl|NZ_AOVG01000151.1_cds_WP_000608295.1_3233	33.898	236	387
WP_011669923.1	lcl|NZ_AOVG01000151.1_cds_WP_000947844.1_3211	32.700	263	387
WP_011669923.1	lcl|NZ_AOVG01000151.1_cds_WP_001198107.1_3234	37.864	206	387
WP_011669923.1	lcl|NZ_AOVG01000151.1_cds_WP_000346036.1_3204	26.944	360	387
WP_011669923.1	lcl|NZ_AOVG01000151.1_cds_WP_000575178.1_3165	28.269	283	387
WP_011669923.1	lcl|NZ_AOVG01000087.1_cds_WP_000538752.1_1457	26.168	321	387
WP_011669923.1	lcl|NZ_AOVG01000119.1_cds_WP_001982414.1_2349	24.895	237	387
WP_011669924.1	lcl|NZ_AOVG01000151.1_cds_WP_000698820.1_3199	27.316	626	583
WP_020780103.1	lcl|NZ_AOVG01000132.1_cds_WP_000613386.1_2825	24.841	157	572
WP_020780103.1	lcl|NZ_AOVG01000087.1_cds_WP_000721859.1_1439	32.479	117	572
