WP_002725873.1	lcl|NZ_JADDVS010000006.1_cds_WP_002725873.1_3029	100.000	106	106
WP_011669917.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733579.1_3028	99.677	310	318
WP_011669917.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733534.1_3025	27.309	249	318
WP_011669917.1	lcl|NZ_JADDVS010000018.1_cds_WP_002722638.1_691	24.611	321	318
WP_011669917.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740024.1_2934	23.132	281	318
WP_011669917.1	lcl|NZ_JADDVS010000007.1_cds_WP_002728309.1_3099	25.723	311	318
WP_011669917.1	lcl|NZ_JADDVS010000014.1_cds_WP_002743770.1_441	21.387	173	318
WP_011669917.1	lcl|NZ_JADDVS010000006.1_cds_WP_016749081.1_2996	23.841	151	318
WP_011669919.1	lcl|NZ_JADDVS010000032.1_cds_WP_032856387.1_1672	27.556	225	220
WP_011669919.1	lcl|NZ_JADDVS010000006.1_cds_WP_002742128.1_2938	26.609	233	220
WP_011669919.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733661.1_2958	34.783	92	220
WP_011669919.1	lcl|NZ_JADDVS010000019.1_cds_WP_002731944.1_732	30.172	116	220
WP_011669919.1	lcl|NZ_JADDVS010000010.1_cds_WP_002726501.1_65	30.851	94	220
WP_011669919.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733618.1_2931	25.000	176	220
WP_011669919.1	lcl|NZ_JADDVS010000060.1_cds_WP_016749129.1_2793	24.155	207	220
WP_020780109.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740722.1_2985	36.607	336	354
WP_020780109.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740726.1_2981	33.432	338	354
WP_020780109.1	lcl|NZ_JADDVS010000027.1_cds_WP_002730849.1_1329	34.722	288	354
WP_020780109.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740722.1_2985	36.607	336	354
WP_020780109.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740726.1_2981	33.432	338	354
WP_020780109.1	lcl|NZ_JADDVS010000027.1_cds_WP_002730849.1_1329	34.722	288	354
WP_011669921.1	lcl|NZ_JADDVS010000033.1_cds_WP_002738760.1_1714	30.144	209	230
WP_011669921.1	lcl|NZ_JADDVS010000013.1_cds_WP_002723863.1_344	30.631	111	230
WP_011669921.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733600.1_2967	28.814	118	230
WP_011669922.1	lcl|NZ_JADDVS010000076.1_cds_WP_004278354.1_3083	28.550	655	599
WP_011669923.1	lcl|NZ_JADDVS010000024.1_cds_WP_002728994.1_1168	31.183	372	387
WP_011669923.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740861.1_3020	33.475	236	387
WP_011669923.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740826.1_3021	37.379	206	387
WP_011669923.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733599.1_2987	31.939	263	387
WP_011669923.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733737.1_3000	30.137	219	387
WP_011669923.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740294.1_2940	31.095	283	387
WP_011669923.1	lcl|NZ_JADDVS010000007.1_cds_WP_002738884.1_3149	27.245	323	387
WP_011669923.1	lcl|NZ_JADDVS010000008.1_cds_WP_002724641.1_3237	23.706	367	387
WP_011669924.1	lcl|NZ_JADDVS010000076.1_cds_WP_004278354.1_3083	40.902	599	583
WP_020780103.1	lcl|NZ_JADDVS010000047.1_cds_WP_002740796.1_2275	23.622	127	572
WP_020780103.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740235.1_2971	18.981	216	572
WP_020780103.1	lcl|NZ_JADDVS010000047.1_cds_WP_002740796.1_2275	23.622	127	572
WP_020780103.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740235.1_2971	18.981	216	572
WP_011669926.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740826.1_3021	36.296	270	417
WP_011669926.1	lcl|NZ_JADDVS010000024.1_cds_WP_002728994.1_1168	29.885	348	417
WP_011669926.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740861.1_3020	33.562	292	417
WP_011669926.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740294.1_2940	34.252	254	417
WP_011669926.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733737.1_3000	31.061	264	417
WP_011669926.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733599.1_2987	29.461	241	417
WP_011669926.1	lcl|NZ_JADDVS010000007.1_cds_WP_002738884.1_3149	27.686	242	417
WP_011669926.1	lcl|NZ_JADDVS010000008.1_cds_WP_002724641.1_3237	25.105	239	417
WP_020780101.1	lcl|NZ_JADDVS010000002.1_cds_WP_002724039.1_1558	25.225	111	342
WP_020780101.1	lcl|NZ_JADDVS010000002.1_cds_WP_002724039.1_1558	25.225	111	342
WP_011669928.1	lcl|NZ_JADDVS010000047.1_cds_WP_002740796.1_2275	23.140	121	362
WP_011669928.1	lcl|NZ_JADDVS010000047.1_cds_WP_002740796.1_2275	23.140	121	362
WP_004779550.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740917.1_3013	33.333	78	244
